,"Invalid Votes: ",,,6,,"Invalid Votes: ",,,10,,"Invalid Votes: ",,,9
,"Total Votes: ",,,133,,"Total Votes: ",,,138,,"Total Votes: ",,,257
"Precinct: 33029 ","Polling Place: ",2,,,"Precinct: 33029 ","Polling Place: ",3,,,"Precinct: 33030 ","Polling Place: ",1,,
"Boe Bounglay Public School, Boe Bounglay ",,,,,"Boe Bounglay Public School, Boe Bounglay ",,,,,"Sarbugentuo Public School, Sarbugentuo",,,,
"Registered Voters: ",461,,,,"Registered Voters: ",464,,,,"Registered Voters: ",486,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,237,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,235,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,134
"WEAH, George Manneh (CDC) ",,,,6,"WEAH, George Manneh (CDC) ",,,,4,"WEAH, George Manneh (CDC) ",,,,59
,"Valid Votes: ",,,243,,"Valid Votes: ",,,239,,"Valid Votes: ",,,193
,"Invalid Votes: ",,,2,,"Invalid Votes: ",,,0,,"Invalid Votes: ",,,8
,"Total Votes: ",,,245,,"Total Votes: ",,,239,,"Total Votes: ",,,201
"Precinct: 33030 ","Polling Place: ",2,,,"Precinct: 33031 ","Polling Place: ",1,,,"Precinct: 33031 ","Polling Place: ",2,,
"Sarbugentuo Public School, Sarbugentuo ",,,,,"Tow eh Tow n Palava Hut, Tow eh Tow n ",,,,,"Tow eh Tow n Palava Hut, Tow eh Tow n",,,,
"Registered Voters: ",509,,,,"Registered Voters: ",504,,,,"Registered Voters: ",496,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,133,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,173,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,140
"WEAH, George Manneh (CDC) ",,,,70,"WEAH, George Manneh (CDC) ",,,,53,"WEAH, George Manneh (CDC) ",,,,55
,"Valid Votes: ",,,203,,"Valid Votes: ",,,226,,"Valid Votes: ",,,195
,"Invalid Votes: ",,,6,,"Invalid Votes: ",,,0,,"Invalid Votes: ",,,5
,"Total Votes: ",,,209,,"Total Votes: ",,,226,,"Total Votes: ",,,200
"Precinct: 33031 ","Polling Place: ",3,,,"Precinct: 33032 ","Polling Place: ",1,,,"Precinct: 33032 ","Polling Place: ",2,,
"Tow eh Tow n Palava Hut, Tow eh Tow n ",,,,,"Zuatuo Public School, Zuatuo ",,,,,"Zuatuo Public School, Zuatuo",,,,
"Registered Voters: ",507,,,,"Registered Voters: ",579,,,,"Registered Voters: ",557,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,171,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,226,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,257
"WEAH, George Manneh (CDC) ",,,,55,"WEAH, George Manneh (CDC) ",,,,46,"WEAH, George Manneh (CDC) ",,,,50
,"Valid Votes: ",,,226,,"Valid Votes: ",,,272,,"Valid Votes: ",,,307
,"Invalid Votes: ",,,5,,"Invalid Votes: ",,,1,,"Invalid Votes: ",,,13
,"Total Votes: ",,,231,,"Total Votes: ",,,273,,"Total Votes: ",,,320
"Precinct: 33033 ","Polling Place: ",1,,,"Precinct: 33033 ","Polling Place: ",2,,,"Precinct: 33033 ","Polling Place: ",3,,
"Louplay Public School, Louplay ",,,,,"Louplay Public School, Louplay ",,,,,"Louplay Public School, Louplay",,,,
"Registered Voters: ",485,,,,"Registered Voters: ",489,,,,"Registered Voters: ",472,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,215,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,241,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,181
"WEAH, George Manneh (CDC) ",,,,13,"WEAH, George Manneh (CDC) ",,,,231,"WEAH, George Manneh (CDC) ",,,,26
,"Valid Votes: ",,,228,,"Valid Votes: ",,,472,,"Valid Votes: ",,,207
,"Invalid Votes: ",,,4,,"Invalid Votes: ",,,0,,"Invalid Votes: ",,,4
,"Total Votes: ",,,232,,"Total Votes: ",,,472,,"Total Votes: ",,,211
"Precinct: 33033 ","Polling Place: ",4,,,"Precinct: 33034 ","Polling Place: ",1,,,"Precinct: 33034 ","Polling Place: ",2,,
"Louplay Public School, Louplay ",,,,,"Yourpea Old Tow n Public School, Yourpea Old Tow n ",,,,,"Yourpea Old Tow n Public School, Yourpea Old Tow n",,,,
"Registered Voters: ",499,,,,"Registered Voters: ",421,,,,"Registered Voters: ",441,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,237,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,42,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,37
"WEAH, George Manneh (CDC) ",,,,27,"WEAH, George Manneh (CDC) ",,,,229,"WEAH, George Manneh (CDC) ",,,,236
,"Valid Votes: ",,,264,,"Valid Votes: ",,,271,,"Valid Votes: ",,,273
,"Invalid Votes: ",,,3,,"Invalid Votes: ",,,2,,"Invalid Votes: ",,,6
,"Total Votes: ",,,267,,"Total Votes: ",,,273,,"Total Votes: ",,,279
"Precinct: 33034 ","Polling Place: ",3,,,"Precinct: 33035 ","Polling Place: ",1,,,"Precinct: 33035 ","Polling Place: ",2,,
"Yourpea Old Tow n Public School, Yourpea Old Tow n ",,,,,"Beatuo Public School, Beatuo ",,,,,"Beatuo Public School, Beatuo",,,,
"Registered Voters: ",419,,,,"Registered Voters: ",506,,,,"Registered Voters: ",511,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,16,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,306,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,259
"WEAH, George Manneh (CDC) ",,,,246,"WEAH, George Manneh (CDC) ",,,,44,"WEAH, George Manneh (CDC) ",,,,28
,"Valid Votes: ",,,262,,"Valid Votes: ",,,350,,"Valid Votes: ",,,287
,"Invalid Votes: ",,,8,,"Invalid Votes: ",,,3,,"Invalid Votes: ",,,17
,"Total Votes: ",,,270,,"Total Votes: ",,,353,,"Total Votes: ",,,304
"Precinct: 33035 ","Polling Place: ",3,,,"Precinct: 33036 ","Polling Place: ",1,,,"Precinct: 33036 ","Polling Place: ",2,,
"Beatuo Public School, Beatuo ",,,,,"Zodru Public School, Zodru ",,,,,"Zodru Public School, Zodru",,,,
"Registered Voters: ",487,,,,"Registered Voters: ",494,,,,"Registered Voters: ",521,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,244,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,6,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,2
"WEAH, George Manneh (CDC) ",,,,40,"WEAH, George Manneh (CDC) ",,,,434,"WEAH, George Manneh (CDC) ",,,,345
,"Valid Votes: ",,,284,,"Valid Votes: ",,,440,,"Valid Votes: ",,,347
,"Invalid Votes: ",,,8,,"Invalid Votes: ",,,20,,"Invalid Votes: ",,,1
,"Total Votes: ",,,292,,"Total Votes: ",,,460,,"Total Votes: ",,,348
"Precinct: 33037 ","Polling Place: ",1,,,"Precinct: 33037 ","Polling Place: ",2,,,"Precinct: 33038 ","Polling Place: ",1,,
"Vahn Tow n Public School, Vahn Tow n ",,,,,"Vahn Tow n Public School, Vahn Tow n ",,,,,"Memorial High School, Tappita City",,,,
"Registered Voters: ",308,,,,"Registered Voters: ",311,,,,"Registered Voters: ",548,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,168,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,198,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,220
"WEAH, George Manneh (CDC) ",,,,4,"WEAH, George Manneh (CDC) ",,,,8,"WEAH, George Manneh (CDC) ",,,,33
,"Valid Votes: ",,,172,,"Valid Votes: ",,,206,,"Valid Votes: ",,,253
,"Invalid Votes: ",,,5,,"Invalid Votes: ",,,0,,"Invalid Votes: ",,,6
,"Total Votes: ",,,177,,"Total Votes: ",,,206,,"Total Votes: ",,,259
"Precinct: 33038 ","Polling Place: ",2,,,"Precinct: 33038 ","Polling Place: ",3,,,"Precinct: 33039 ","Polling Place: ",1,,
"Memorial High School, Tappita City ",,,,,"Memorial High School, Tappita City ",,,,,"Public Work Yard, Tappita City",,,,
"Registered Voters: ",535,,,,"Registered Voters: ",513,,,,"Registered Voters: ",495,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,222,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,226,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,198
"WEAH, George Manneh (CDC) ",,,,39,"WEAH, George Manneh (CDC) ",,,,27,"WEAH, George Manneh (CDC) ",,,,30
,"Valid Votes: ",,,261,,"Valid Votes: ",,,253,,"Valid Votes: ",,,228
,"Invalid Votes: ",,,2,,"Invalid Votes: ",,,12,,"Invalid Votes: ",,,11
,"Total Votes: ",,,263,,"Total Votes: ",,,265,,"Total Votes: ",,,239
"Precinct: 33039 ","Polling Place: ",2,,,"Precinct: 33040 ","Polling Place: ",1,,,"Precinct: 33040 ","Polling Place: ",2,,
"Public Work Yard, Tappita City ",,,,,"Chief Compound, Tappita City ",,,,,"Chief Compound, Tappita City",,,,
"Registered Voters: ",529,,,,"Registered Voters: ",575,,,,"Registered Voters: ",559,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,203,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,255,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,220
"WEAH, George Manneh (CDC) ",,,,46,"WEAH, George Manneh (CDC) ",,,,43,"WEAH, George Manneh (CDC) ",,,,30
,"Valid Votes: ",,,249,,"Valid Votes: ",,,298,,"Valid Votes: ",,,250
,"Invalid Votes: ",,,27,,"Invalid Votes: ",,,2,,"Invalid Votes: ",,,4
,"Total Votes: ",,,276,,"Total Votes: ",,,300,,"Total Votes: ",,,254
"Precinct: 33040 ","Polling Place: ",3,,,"Precinct: 33040 ","Polling Place: ",4,,,"Precinct: 33041 ","Polling Place: ",1,,
"Chief Compound, Tappita City ",,,,,"Chief Compound, Tappita City ",,,,,"Zeongehn Public School, Zeongehn",,,,
"Registered Voters: ",553,,,,"Registered Voters: ",520,,,,"Registered Voters: ",392,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,256,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,214,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,235
"WEAH, George Manneh (CDC) ",,,,40,"WEAH, George Manneh (CDC) ",,,,32,"WEAH, George Manneh (CDC) ",,,,19
,"Valid Votes: ",,,296,,"Valid Votes: ",,,246,,"Valid Votes: ",,,254
,"Invalid Votes: ",,,7,,"Invalid Votes: ",,,7,,"Invalid Votes: ",,,6
,"Total Votes: ",,,303,,"Total Votes: ",,,253,,"Total Votes: ",,,260
"Precinct: 33041 ","Polling Place: ",2,,,"Precinct: 33041 ","Polling Place: ",3,,,"Precinct: 33042 ","Polling Place: ",1,,
"Zeongehn Public School, Zeongehn ",,,,,"Zeongehn Public School, Zeongehn ",,,,,"Graie Palava Hut, Graie",,,,
"Registered Voters: ",406,,,,"Registered Voters: ",416,,,,"Registered Voters: ",605,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,231,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,233,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,529
"WEAH, George Manneh (CDC) ",,,,23,"WEAH, George Manneh (CDC) ",,,,21,"WEAH, George Manneh (CDC) ",,,,58
,"Valid Votes: ",,,254,,"Valid Votes: ",,,254,,"Valid Votes: ",,,587
,"Invalid Votes: ",,,6,,"Invalid Votes: ",,,4,,"Invalid Votes: ",,,10
,"Total Votes: ",,,260,,"Total Votes: ",,,258,,"Total Votes: ",,,597
"Precinct: 33042 ","Polling Place: ",2,,,"Precinct: 33043 ","Polling Place: ",1,,,"Precinct: 33043 ","Polling Place: ",2,,
"Graie Palava Hut, Graie ",,,,,"Zoulay Civil Compound, Zoulay ",,,,,"Zoulay Civil Compound, Zoulay",,,,
"Registered Voters: ",576,,,,"Registered Voters: ",417,,,,"Registered Voters: ",430,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,356,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,371,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,358
"WEAH, George Manneh (CDC) ",,,,41,"WEAH, George Manneh (CDC) ",,,,6,"WEAH, George Manneh (CDC) ",,,,8
,"Valid Votes: ",,,397,,"Valid Votes: ",,,377,,"Valid Votes: ",,,366
,"Invalid Votes: ",,,1,,"Invalid Votes: ",,,0,,"Invalid Votes: ",,,0
,"Total Votes: ",,,398,,"Total Votes: ",,,377,,"Total Votes: ",,,366
"Precinct: 33043 ","Polling Place: ",3,,,"Precinct: 33044 ","Polling Place: ",1,,,"Precinct: 33044 ","Polling Place: ",2,,
"Zoulay Civil Compound, Zoulay ",,,,,"Ziah Public School, Ziah ",,,,,"Ziah Public School, Ziah ",,,,
"Registered Voters: ",406,,,,"Registered Voters: ",436,,,,"Registered Voters: ",419,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,267,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,202,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,205
"WEAH, George Manneh (CDC) ",,,,17,"WEAH, George Manneh (CDC) ",,,,10,"WEAH, George Manneh (CDC) ",,,,9
,"Valid Votes: ",,,284,,"Valid Votes: ",,,212,,"Valid Votes: ",,,214
,"Invalid Votes: ",,,2,,"Invalid Votes: ",,,0,,"Invalid Votes: ",,,0
,"Total Votes: ",,,286,,"Total Votes: ",,,212,,"Total Votes: ",,,214
"Precinct: 33044 ","Polling Place: ",3,,,"Precinct: 33045 ","Polling Place: ",1,,,"Precinct: 33045 ","Polling Place: ",2,,
"Ziah Public School, Ziah ",,,,,"Zuaplay Public School, Zuaplay ",,,,,"Zuaplay Public School, Zuaplay",,,,
"Registered Voters: ",434,,,,"Registered Voters: ",412,,,,"Registered Voters: ",425,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,246,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,201,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,244
"WEAH, George Manneh (CDC) ",,,,13,"WEAH, George Manneh (CDC) ",,,,20,"WEAH, George Manneh (CDC) ",,,,17
,"Valid Votes: ",,,259,,"Valid Votes: ",,,221,,"Valid Votes: ",,,261
,"Invalid Votes: ",,,1,,"Invalid Votes: ",,,0,,"Invalid Votes: ",,,0
,"Total Votes: ",,,260,,"Total Votes: ",,,221,,"Total Votes: ",,,261
"Precinct: 33046 ","Polling Place: ",1,,,"Precinct: 33046 ","Polling Place: ",2,,,"Precinct: 33047 ","Polling Place: ",1,,
"Grenpea Public School, Grenpea ",,,,,"Grenpea Public School, Grenpea ",,,,,"Dialah Public School, Dialah",,,,
"Registered Voters: ",358,,,,"Registered Voters: ",376,,,,"Registered Voters: ",599,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,297,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,279,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,400
"WEAH, George Manneh (CDC) ",,,,15,"WEAH, George Manneh (CDC) ",,,,25,"WEAH, George Manneh (CDC) ",,,,34
,"Valid Votes: ",,,312,,"Valid Votes: ",,,304,,"Valid Votes: ",,,434
,"Invalid Votes: ",,,3,,"Invalid Votes: ",,,4,,"Invalid Votes: ",,,11
,"Total Votes: ",,,315,,"Total Votes: ",,,308,,"Total Votes: ",,,445
"Precinct: 33047 ","Polling Place: ",2,,,"Precinct: 33048 ","Polling Place: ",1,,,"Precinct: 33048 ","Polling Place: ",2,,
"Dialah Public School, Dialah ",,,,,"Glahn Public School, Glahn Tow n ",,,,,"Glahn Public School, Glahn Tow n",,,,
"Registered Voters: ",584,,,,"Registered Voters: ",337,,,,"Registered Voters: ",338,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,292,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,25,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,24
"WEAH, George Manneh (CDC) ",,,,43,"WEAH, George Manneh (CDC) ",,,,124,"WEAH, George Manneh (CDC) ",,,,117
,"Valid Votes: ",,,335,,"Valid Votes: ",,,149,,"Valid Votes: ",,,141
,"Invalid Votes: ",,,36,,"Invalid Votes: ",,,8,,"Invalid Votes: ",,,4
,"Total Votes: ",,,371,,"Total Votes: ",,,157,,"Total Votes: ",,,145
"Precinct: 33049 ","Polling Place: ",1,,,"Precinct: 33050 ","Polling Place: ",1,,,"Precinct: 33051 ","Polling Place: ",1,,
"Kaidka Palava Hut, Kaidka Tow n ",,,,,"Sarkpazon Camp 1 Public School, Sarkpazon Camp 1 ",,,,,"Zeerun Tow n Public School, Zeerun Tow n",,,,
"Registered Voters: ",244,,,,"Registered Voters: ",325,,,,"Registered Voters: ",316,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,37,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,122,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,137
"WEAH, George Manneh (CDC) ",,,,113,"WEAH, George Manneh (CDC) ",,,,74,"WEAH, George Manneh (CDC) ",,,,44
,"Valid Votes: ",,,150,,"Valid Votes: ",,,196,,"Valid Votes: ",,,181
,"Invalid Votes: ",,,3,,"Invalid Votes: ",,,4,,"Invalid Votes: ",,,4
,"Total Votes: ",,,153,,"Total Votes: ",,,200,,"Total Votes: ",,,185
"Precinct: 33052 ","Polling Place: ",1,,,"Precinct: 33053 ","Polling Place: ",1,,,"Precinct: 33054 ","Polling Place: ",1,,
"Wantoe Tow n Public School, Wantoe Tow n ",,,,,"Barlaw in Tow n Public School, Barlaw in Tow n ",,,,,"Troyar Tow n Public School, Troyar Tow n",,,,
"Registered Voters: ",220,,,,"Registered Voters: ",51,,,,"Registered Voters: ",99,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,42,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,2,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,33
"WEAH, George Manneh (CDC) ",,,,89,"WEAH, George Manneh (CDC) ",,,,41,"WEAH, George Manneh (CDC) ",,,,23
,"Valid Votes: ",,,131,,"Valid Votes: ",,,43,,"Valid Votes: ",,,56
,"Invalid Votes: ",,,3,,"Invalid Votes: ",,,2,,"Invalid Votes: ",,,1
,"Total Votes: ",,,134,,"Total Votes: ",,,45,,"Total Votes: ",,,57
"Precinct: 33055 ","Polling Place: ",1,,,"Precinct: 33056 ","Polling Place: ",1,,,"Precinct: 33057 ","Polling Place: ",1,,
"Gogbor Tow n Palava Hut, Gogbor Tow n ",,,,,"Gborninew en Public School, Gborninew en ",,,,,"Gbarplay Public School, Harabo Tow n",,,,
"Registered Voters: ",325,,,,"Registered Voters: ",58,,,,"Registered Voters: ",254,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,35,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,46,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,110
"WEAH, George Manneh (CDC) ",,,,153,"WEAH, George Manneh (CDC) ",,,,12,"WEAH, George Manneh (CDC) ",,,,15
,"Valid Votes: ",,,188,,"Valid Votes: ",,,58,,"Valid Votes: ",,,125
,"Invalid Votes: ",,,5,,"Invalid Votes: ",,,2,,"Invalid Votes: ",,,0
,"Total Votes: ",,,193,,"Total Votes: ",,,60,,"Total Votes: ",,,125
"Precinct: 33058 ","Polling Place: ",1,,,"Precinct: 33059 ","Polling Place: ",1,,,"Precinct: 33060 ","Polling Place: ",1,,
"Teah Tow n Public School, Teah Tow n ",,,,,"Wright Tow n Palava Hut, Wright Tow n ",,,,,"Mehnla Tow n Palava Hut, Mehnla Tow n",,,,
"Registered Voters: ",224,,,,"Registered Voters: ",155,,,,"Registered Voters: ",498,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,21,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,47,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,232
"WEAH, George Manneh (CDC) ",,,,107,"WEAH, George Manneh (CDC) ",,,,47,"WEAH, George Manneh (CDC) ",,,,15
,"Valid Votes: ",,,128,,"Valid Votes: ",,,94,,"Valid Votes: ",,,247
,"Invalid Votes: ",,,3,,"Invalid Votes: ",,,1,,"Invalid Votes: ",,,17
,"Total Votes: ",,,131,,"Total Votes: ",,,95,,"Total Votes: ",,,264
"Precinct: 33060 ","Polling Place: ",2,,,"Precinct: 33061 ","Polling Place: ",1,,,"Precinct: 33061 ","Polling Place: ",2,,
"Mehnla Tow n Palava Hut, Mehnla Tow n ",,,,,"Garnw ee Tow n Palava Hut, Garnw ee Tow n ",,,,,"Garnw ee Tow n Palava Hut, Garnw ee Tow n",,,,
"Registered Voters: ",492,,,,"Registered Voters: ",396,,,,"Registered Voters: ",393,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,231,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,70,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,77
"WEAH, George Manneh (CDC) ",,,,25,"WEAH, George Manneh (CDC) ",,,,87,"WEAH, George Manneh (CDC) ",,,,62
,"Valid Votes: ",,,256,,"Valid Votes: ",,,157,,"Valid Votes: ",,,139
,"Invalid Votes: ",,,3,,"Invalid Votes: ",,,3,,"Invalid Votes: ",,,3
,"Total Votes: ",,,259,,"Total Votes: ",,,160,,"Total Votes: ",,,142
"Precinct: 33062 ","Polling Place: ",1,,,"Precinct: 33062 ","Polling Place: ",2,,,"Precinct: 33063 ","Polling Place: ",1,,
"Ghelyee Zorpea Palava Hut, Gleh Zorpea ",,,,,"Ghelyee Zorpea Palava Hut, Gleh Zorpea ",,,,,"Guotein Palava Hut, Guotein",,,,
"Registered Voters: ",468,,,,"Registered Voters: ",476,,,,"Registered Voters: ",425,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,216,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,228,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,290
"WEAH, George Manneh (CDC) ",,,,27,"WEAH, George Manneh (CDC) ",,,,29,"WEAH, George Manneh (CDC) ",,,,31
,"Valid Votes: ",,,243,,"Valid Votes: ",,,257,,"Valid Votes: ",,,321
,"Invalid Votes: ",,,2,,"Invalid Votes: ",,,5,,"Invalid Votes: ",,,3
,"Total Votes: ",,,245,,"Total Votes: ",,,262,,"Total Votes: ",,,324
"Precinct: 33063 ","Polling Place: ",2,,,"Precinct: 33064 ","Polling Place: ",1,,,"Precinct: 33064 ","Polling Place: ",2,,
"Guotein Palava Hut, Guotein ",,,,,"Karyee Palava Hut, Karyee ",,,,,"Karyee Palava Hut, Karyee",,,,
"Registered Voters: ",407,,,,"Registered Voters: ",339,,,,"Registered Voters: ",294,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
