"KIADII, George Momodu (NATVIPOL) ",,,1,"KAMARA, Kadie Sannor (LP) ",,35,"TUMU, James T. T. (ALCOP) ",,,,,,15,
"KIEH, JR., George Klay (NDM) ",,,1,"KROMAH, Amara M. (PRODEM) ",,5,,"Valid Votes: ",,,,,412,
"KORTO, Joseph D. Z. (LERP) ",,,1,"KUMEH, Charles Max (NDPL) ",,4,,"Invalid Votes: ",,,,,28,
"KPOTO, Robert Momo (ULD) ",,,0,"PAYNE, SR., Jessie S. (NPP) ",,15,,"Total Votes: ",,,,,440,
"KROMAH, Alhaji G. V. (ALCOP) ",,,1,"RICHARDSON, Nathaniel Reginald (COTOL) ",,54,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,1,"SEAKOR, Daniel Success (FAPL) ",,4,,,,,,,,
"MORLU, John Sembe (UDA) ",,,2,"TARPEH, Wilson Kargeor (APD) ",,49,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,1,"TAYLOR, Bob D. (NPP) ",,19,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,31,"TRAVERS, Rudolph  (COTOL) ",,29,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,9,"UREY, Clemenceau Blayon (UP) ",,66,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,2,"WOHEEL, SR., Roland Kollie (UP) ",,38,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,1,,"Valid Votes: ",787,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,10,,"Invalid Ballots: ",10,,,,,,,,
"WEAH, George Manneh (CDC) ",,,253,,"Valid Votes + Invalid Ballots: ",797,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,3,,,,,,,,,,,
,"Valid Votes: ",,431,,,,,,,,,,,
,"Invalid Votes: ",,12,,,,,,,,,,,
,"Total Votes: ",,443,,,,,,,,,,,
"Precinct: 30087 ","Polling Place: ",1,,,,,"Total: 553 ","Age 18-27: 41.2% ","Age 48-57: ",,"9.8%",,,
"Mark Richards Jr High Sch., St. Paul's Bridge, Montserrado ",,,,,,,"Males: 43.2% Females: 56.8% ","Age 28-37: 25.5% Age 38-47: 18.6% ","Age 58-67: Age 68+: ",,"3.1%1.8%",,,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Montserrado ",,"Montserrado, Electoral District 12",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,14,"BILITY, Losene F. (Ind) ",,15,"BARCLAY, SR., Ebenezer Chea (APD) ",,,,,,22,
"BRUMSKINE, Charles Walker (LP) ",,,18,"BRENT, Hannah G. (CDC) ",,151,"CRUSOE, J. Levi (LP) ",,,,,,45,
"CONNEH, Sekou Damate (PRODEM) ",,,1,"CAESAR, Ruth Gibson (Ind) ",,13,"FORH, Edward S. (CDC) ",,,,,,186,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"FRANCIS, Josephine M. George (Ind) ",,58,"KARLAY, Al Bigboy (Ind) ",,,,,,15,
"FARHAT, David M. (FDP) ",,,0,"FREEMAN, Joyce Musu (CDC) ",,152,"PETERS, S. Weaka (COTOL) ",,,,,,50,
"JALLAH, Armah Zolu (NPL) ",,,1,"JACKITAY, Chemon Feson (ALCOP) ",,6,"SWEN, David Kirlee (Ind) ",,,,,,13,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,72,"JALLAH, Ola Walker (LP) ",,26,"TAYLOR, Benjamin Saah (UP) ",,,,,,46,
"KIADII, George Momodu (NATVIPOL) ",,,0,"KAMARA, Kadie Sannor (LP) ",,39,"TUMU, James T. T. (ALCOP) ",,,,,,17,
"KIEH, JR., George Klay (NDM) ",,,1,"KROMAH, Amara M. (PRODEM) ",,6,,"Valid Votes: ",,,,,394,
"KORTO, Joseph D. Z. (LERP) ",,,1,"KUMEH, Charles Max (NDPL) ",,10,,"Invalid Votes: ",,,,,30,
"KPOTO, Robert Momo (ULD) ",,,1,"PAYNE, SR., Jessie S. (NPP) ",,11,,"Total Votes: ",,,,,424,
"KROMAH, Alhaji G. V. (ALCOP) ",,,4,"RICHARDSON, Nathaniel Reginald (COTOL) ",,64,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,2,"SEAKOR, Daniel Success (FAPL) ",,4,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,"TARPEH, Wilson Kargeor (APD) ",,45,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,2,"TAYLOR, Bob D. (NPP) ",,15,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,40,"TRAVERS, Rudolph  (COTOL) ",,37,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,15,"UREY, Clemenceau Blayon (UP) ",,52,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,3,"WOHEEL, SR., Roland Kollie (UP) ",,22,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,0,,"Valid Votes: ",726,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,11,,"Invalid Ballots: ",11,,,,,,,,
"WEAH, George Manneh (CDC) ",,,223,,"Valid Votes + Invalid Ballots: ",737,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,3,,,,,,,,,,,
,"Valid Votes: ",,412,,,,,,,,,,,
,"Invalid Votes: ",,22,,,,,,,,,,,
,"Total Votes: ",,434,,,,,,,,,,,
"Precinct: 30087 ","Polling Place: ",2,,,,,"Total: 569 ","Age 18-27: 42.0% ","Age 48-57: ",,"7.0%",,,
"Mark Richards Jr High Sch., St. Paul's Bridge, Montserrado ",,,,,,,"Males: 42.2% Females: 57.8% ","Age 28-37: 26.5% Age 38-47: 19.2% ","Age 58-67: Age 68+: ",,"3.2%2.1%",,,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Montserrado ",,"Montserrado, Electoral District 12",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,1,"BILITY, Losene F. (Ind) ",,14,"BARCLAY, SR., Ebenezer Chea (APD) ",,,,,,21,
"BRUMSKINE, Charles Walker (LP) ",,,19,"BRENT, Hannah G. (CDC) ",,175,"CRUSOE, J. Levi (LP) ",,,,,,36,
"CONNEH, Sekou Damate (PRODEM) ",,,1,"CAESAR, Ruth Gibson (Ind) ",,18,"FORH, Edward S. (CDC) ",,,,,,205,
"DIVINE, SR., Samuel Raymond (Ind) ",,,1,"FRANCIS, Josephine M. George (Ind) ",,42,"KARLAY, Al Bigboy (Ind) ",,,,,,12,
"FARHAT, David M. (FDP) ",,,0,"FREEMAN, Joyce Musu (CDC) ",,191,"PETERS, S. Weaka (COTOL) ",,,,,,48,
"JALLAH, Armah Zolu (NPL) ",,,0,"JACKITAY, Chemon Feson (ALCOP) ",,8,"SWEN, David Kirlee (Ind) ",,,,,,19,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,91,"JALLAH, Ola Walker (LP) ",,21,"TAYLOR, Benjamin Saah (UP) ",,,,,,66,
"KIADII, George Momodu (NATVIPOL) ",,,2,"KAMARA, Kadie Sannor (LP) ",,34,"TUMU, James T. T. (ALCOP) ",,,,,,20,
"KIEH, JR., George Klay (NDM) ",,,0,"KROMAH, Amara M. (PRODEM) ",,6,,"Valid Votes: ",,,,,427,
"KORTO, Joseph D. Z. (LERP) ",,,1,"KUMEH, Charles Max (NDPL) ",,10,,"Invalid Votes: ",,,,,25,
"KPOTO, Robert Momo (ULD) ",,,0,"PAYNE, SR., Jessie S. (NPP) ",,20,,"Total Votes: ",,,,,452,
"KROMAH, Alhaji G. V. (ALCOP) ",,,3,"RICHARDSON, Nathaniel Reginald (COTOL) ",,51,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,3,"SEAKOR, Daniel Success (FAPL) ",,8,,,,,,,,
"MORLU, John Sembe (UDA) ",,,0,"TARPEH, Wilson Kargeor (APD) ",,47,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,"TAYLOR, Bob D. (NPP) ",,13,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,26,"TRAVERS, Rudolph  (COTOL) ",,21,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,10,"UREY, Clemenceau Blayon (UP) ",,63,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,1,"WOHEEL, SR., Roland Kollie (UP) ",,40,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,0,,"Valid Votes: ",782,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,11,,"Invalid Ballots: ",17,,,,,,,,
"WEAH, George Manneh (CDC) ",,,264,,"Valid Votes + Invalid Ballots: ",799,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,434,,,,,,,,,,,
,"Invalid Votes: ",,18,,,,,,,,,,,
,"Total Votes: ",,452,,,,,,,,,,,
"Precinct: 30087 ","Polling Place: ",3,,,,,"Total: 545 ","Age 18-27: 40.2% ","Age 48-57: ",,"7.3%",,,
"Mark Richards Jr High Sch., St. Paul's Bridge, Montserrado ",,,,,,,"Males: 42.6% Females: 57.4% ","Age 28-37: 27.2% Age 38-47: 18.3% ","Age 58-67: Age 68+: ",,"4.2%2.8%",,,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Montserrado ",,"Montserrado, Electoral District 12",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,4,"BILITY, Losene F. (Ind) ",,8,"BARCLAY, SR., Ebenezer Chea (APD) ",,,,,,32,
"BRUMSKINE, Charles Walker (LP) ",,,9,"BRENT, Hannah G. (CDC) ",,178,"CRUSOE, J. Levi (LP) ",,,,,,21,
"CONNEH, Sekou Damate (PRODEM) ",,,0,"CAESAR, Ruth Gibson (Ind) ",,10,"FORH, Edward S. (CDC) ",,,,,,206,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"FRANCIS, Josephine M. George (Ind) ",,43,"KARLAY, Al Bigboy (Ind) ",,,,,,15,
"FARHAT, David M. (FDP) ",,,0,"FREEMAN, Joyce Musu (CDC) ",,186,"PETERS, S. Weaka (COTOL) ",,,,,,41,
"JALLAH, Armah Zolu (NPL) ",,,1,"JACKITAY, Chemon Feson (ALCOP) ",,5,"SWEN, David Kirlee (Ind) ",,,,,,23,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,83,"JALLAH, Ola Walker (LP) ",,15,"TAYLOR, Benjamin Saah (UP) ",,,,,,52,
"KIADII, George Momodu (NATVIPOL) ",,,0,"KAMARA, Kadie Sannor (LP) ",,28,"TUMU, James T. T. (ALCOP) ",,,,,,14,
"KIEH, JR., George Klay (NDM) ",,,1,"KROMAH, Amara M. (PRODEM) ",,9,,"Valid Votes: ",,,,,404,
"KORTO, Joseph D. Z. (LERP) ",,,2,"KUMEH, Charles Max (NDPL) ",,9,,"Invalid Votes: ",,,,,30,
"KPOTO, Robert Momo (ULD) ",,,0,"PAYNE, SR., Jessie S. (NPP) ",,14,,"Total Votes: ",,,,,434,
"KROMAH, Alhaji G. V. (ALCOP) ",,,3,"RICHARDSON, Nathaniel Reginald (COTOL) ",,48,,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,4,"SEAKOR, Daniel Success (FAPL) ",,2,,,,,,,,
"MORLU, John Sembe (UDA) ",,,1,"TARPEH, Wilson Kargeor (APD) ",,60,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,"TAYLOR, Bob D. (NPP) ",,9,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,29,"TRAVERS, Rudolph  (COTOL) ",,29,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,17,"UREY, Clemenceau Blayon (UP) ",,50,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,1,"WOHEEL, SR., Roland Kollie (UP) ",,31,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,2,,"Valid Votes: ",734,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,9,,"Invalid Ballots: ",28,,,,,,,,
"WEAH, George Manneh (CDC) ",,,248,,"Valid Votes + Invalid Ballots: ",762,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,414,,,,,,,,,,,
,"Invalid Votes: ",,20,,,,,,,,,,,
,"Total Votes: ",,434,,,,,,,,,,,
"Precinct: 30090 ","Polling Place: ",1,,,,,"Total: 399 ","Age 18-27: 47.9% ","Age 48-57: ",,"5.3%",,,
"God is our Light School, DUALA/CALDWELL, Montserrado ",,,,,,,"Males: 44.6% Females: 55.4% ","Age 28-37: 25.6% Age 38-47: 16.0% ","Age 58-67: Age 68+: ",,"3.8%1.5%",,,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Montserrado ",,"Montserrado, Electoral District 11",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,0,"BILITY, Losene F. (Ind) ",,13,"BARCLAY, Elmond Tatius (CDC) ",,,,,,100,
"BRUMSKINE, Charles Walker (LP) ",,,14,"BRENT, Hannah G. (CDC) ",,75,"DARAMAY, Musa S. (ALCOP) ",,,,,,29,
"CONNEH, Sekou Damate (PRODEM) ",,,0,"CAESAR, Ruth Gibson (Ind) ",,13,"JOHNSON, Amex Ballah (UP) ",,,,,,53,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"FRANCIS, Josephine M. George (Ind) ",,28,"KAIFA, JR., Stephen  (NRP) ",,,,,,5,
"FARHAT, David M. (FDP) ",,,1,"FREEMAN, Joyce Musu (CDC) ",,81,"KIAWU, Ma-Zoe Bendu (LP) ",,,,,,17,
"JALLAH, Armah Zolu (NPL) ",,,1,"JACKITAY, Chemon Feson (ALCOP) ",,6,"MATHIES, Larine Euginea (FAPL) ",,,,,,9,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,90,"JALLAH, Ola Walker (LP) ",,16,"PELENAH, Jenkins Dah-Nunmah (COTOL) ",,,,,,26,
"KIADII, George Momodu (NATVIPOL) ",,,0,"KAMARA, Kadie Sannor (LP) ",,28,"SACKOR, Bokotoe Nate (PRODEM) ",,,,,,5,
"KIEH, JR., George Klay (NDM) ",,,0,"KROMAH, Amara M. (PRODEM) ",,5,"SAMUELS, Philip D. (UDA) ",,,,,,44,
"KORTO, Joseph D. Z. (LERP) ",,,2,"KUMEH, Charles Max (NDPL) ",,7,"WILSON, Clarence Napoleon (NPP) ",,,,,,4,
"KPOTO, Robert Momo (ULD) ",,,0,"PAYNE, SR., Jessie S. (NPP) ",,3,,"Valid Votes: ",,,,,292,
"KROMAH, Alhaji G. V. (ALCOP) ",,,6,"RICHARDSON, Nathaniel Reginald (COTOL) ",,66,,"Invalid Votes: ",,,,,16,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,1,"SEAKOR, Daniel Success (FAPL) ",,7,,"Total Votes: ",,,,,308,
"MORLU, John Sembe (UDA) ",,,2,"TARPEH, Wilson Kargeor (APD) ",,53,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,"TAYLOR, Bob D. (NPP) ",,10,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,22,"TRAVERS, Rudolph  (COTOL) ",,15,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,16,"UREY, Clemenceau Blayon (UP) ",,51,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,7,"WOHEEL, SR., Roland Kollie (UP) ",,28,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,0,,"Valid Votes: ",505,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,3,,"Invalid Ballots: ",9,,,,,,,,
"WEAH, George Manneh (CDC) ",,,137,,"Valid Votes + Invalid Ballots: ",514,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,1,,,,,,,,,,,
,"Valid Votes: ",,303,,,,,,,,,,,
,"Invalid Votes: ",,8,,,,,,,,,,,
,"Total Votes: ",,311,,,,,,,,,,,
"Precinct: 30090 ","Polling Place: ",2,,,,,"Total: 416 ","Age 18-27: 44.5% ","Age 48-57: ",,"6.0%",,,
"God is our Light School, DUALA/CALDWELL, Montserrado ",,,,,,,"Males: 45.2% Females: 54.8% ","Age 28-37: 29.1% Age 38-47: 16.6% ","Age 58-67: Age 68+: ",,"3.1%0.7%",,,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Montserrado ",,"Montserrado, Electoral District 11",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,0,"BILITY, Losene F. (Ind) ",,15,"BARCLAY, Elmond Tatius (CDC) ",,,,,,138,
"BRUMSKINE, Charles Walker (LP) ",,,10,"BRENT, Hannah G. (CDC) ",,109,"DARAMAY, Musa S. (ALCOP) ",,,,,,18,
"CONNEH, Sekou Damate (PRODEM) ",,,0,"CAESAR, Ruth Gibson (Ind) ",,6,"JOHNSON, Amex Ballah (UP) ",,,,,,45,
"DIVINE, SR., Samuel Raymond (Ind) ",,,1,"FRANCIS, Josephine M. George (Ind) ",,39,"KAIFA, JR., Stephen  (NRP) ",,,,,,15,
"FARHAT, David M. (FDP) ",,,0,"FREEMAN, Joyce Musu (CDC) ",,131,"KIAWU, Ma-Zoe Bendu (LP) ",,,,,,16,
"JALLAH, Armah Zolu (NPL) ",,,0,"JACKITAY, Chemon Feson (ALCOP) ",,12,"MATHIES, Larine Euginea (FAPL) ",,,,,,9,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,102,"JALLAH, Ola Walker (LP) ",,10,"PELENAH, Jenkins Dah-Nunmah (COTOL) ",,,,,,31,
"KIADII, George Momodu (NATVIPOL) ",,,0,"KAMARA, Kadie Sannor (LP) ",,18,"SACKOR, Bokotoe Nate (PRODEM) ",,,,,,6,
"KIEH, JR., George Klay (NDM) ",,,0,"KROMAH, Amara M. (PRODEM) ",,8,"SAMUELS, Philip D. (UDA) ",,,,,,35,
"KORTO, Joseph D. Z. (LERP) ",,,1,"KUMEH, Charles Max (NDPL) ",,5,"WILSON, Clarence Napoleon (NPP) ",,,,,,2,
"KPOTO, Robert Momo (ULD) ",,,0,"PAYNE, SR., Jessie S. (NPP) ",,6,,"Valid Votes: ",,,,,315,
"KROMAH, Alhaji G. V. (ALCOP) ",,,10,"RICHARDSON, Nathaniel Reginald (COTOL) ",,35,,"Invalid Votes: ",,,,,13,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,0,"SEAKOR, Daniel Success (FAPL) ",,8,,"Total Votes: ",,,,,328,
"MORLU, John Sembe (UDA) ",,,2,"TARPEH, Wilson Kargeor (APD) ",,61,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,"TAYLOR, Bob D. (NPP) ",,4,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,19,"TRAVERS, Rudolph  (COTOL) ",,10,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,14,"UREY, Clemenceau Blayon (UP) ",,57,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,3,"WOHEEL, SR., Roland Kollie (UP) ",,35,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,0,,"Valid Votes: ",569,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,3,,"Invalid Ballots: ",5,,,,,,,,
"WEAH, George Manneh (CDC) ",,,162,,"Valid Votes + Invalid Ballots: ",574,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,327,,,,,,,,,,,
,"Invalid Votes: ",,8,,,,,,,,,,,
,"Total Votes: ",,335,,,,,,,,,,,
"Precinct: 30090 ","Polling Place: ",3,,,,,"Total: 422 ","Age 18-27: 46.0% ","Age 48-57: ",,"6.9%",,,
"God is our Light School, DUALA/CALDWELL, Montserrado ",,,,,,,"Males: 42.9% Females: 57.1% ","Age 28-37: 29.1% Age 38-47: 14.0% ","Age 58-67: Age 68+: ",,"2.8%1.2%",,,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Montserrado ",,"Montserrado, Electoral District 11",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,2,"BILITY, Losene F. (Ind) ",,23,"BARCLAY, Elmond Tatius (CDC) ",,,,,,103,
"BRUMSKINE, Charles Walker (LP) ",,,9,"BRENT, Hannah G. (CDC) ",,96,"DARAMAY, Musa S. (ALCOP) ",,,,,,21,
"CONNEH, Sekou Damate (PRODEM) ",,,2,"CAESAR, Ruth Gibson (Ind) ",,11,"JOHNSON, Amex Ballah (UP) ",,,,,,55,
"DIVINE, SR., Samuel Raymond (Ind) ",,,1,"FRANCIS, Josephine M. George (Ind) ",,30,"KAIFA, JR., Stephen  (NRP) ",,,,,,15,
"FARHAT, David M. (FDP) ",,,2,"FREEMAN, Joyce Musu (CDC) ",,99,"KIAWU, Ma-Zoe Bendu (LP) ",,,,,,14,
"JALLAH, Armah Zolu (NPL) ",,,0,"JACKITAY, Chemon Feson (ALCOP) ",,14,"MATHIES, Larine Euginea (FAPL) ",,,,,,10,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,89,"JALLAH, Ola Walker (LP) ",,16,"PELENAH, Jenkins Dah-Nunmah (COTOL) ",,,,,,35,
"KIADII, George Momodu (NATVIPOL) ",,,0,"KAMARA, Kadie Sannor (LP) ",,26,"SACKOR, Bokotoe Nate (PRODEM) ",,,,,,11,
"KIEH, JR., George Klay (NDM) ",,,0,"KROMAH, Amara M. (PRODEM) ",,10,"SAMUELS, Philip D. (UDA) ",,,,,,40,
"KORTO, Joseph D. Z. (LERP) ",,,0,"KUMEH, Charles Max (NDPL) ",,3,"WILSON, Clarence Napoleon (NPP) ",,,,,,7,
"KPOTO, Robert Momo (ULD) ",,,0,"PAYNE, SR., Jessie S. (NPP) ",,9,,"Valid Votes: ",,,,,311,
"KROMAH, Alhaji G. V. (ALCOP) ",,,11,"RICHARDSON, Nathaniel Reginald (COTOL) ",,48,,"Invalid Votes: ",,,,,8,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,2,"SEAKOR, Daniel Success (FAPL) ",,7,,"Total Votes: ",,,,,319,
"MORLU, John Sembe (UDA) ",,,2,"TARPEH, Wilson Kargeor (APD) ",,48,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,0,"TAYLOR, Bob D. (NPP) ",,5,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,24,"TRAVERS, Rudolph  (COTOL) ",,23,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,10,"UREY, Clemenceau Blayon (UP) ",,77,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,2,"WOHEEL, SR., Roland Kollie (UP) ",,54,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,0,,"Valid Votes: ",599,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,7,,"Invalid Ballots: ",4,,,,,,,,
"WEAH, George Manneh (CDC) ",,,152,,"Valid Votes + Invalid Ballots: ",603,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
,"Valid Votes: ",,315,,,,,,,,,,,
,"Invalid Votes: ",,13,,,,,,,,,,,
,"Total Votes: ",,328,,,,,,,,,,,
"Precinct: 30091 ","Polling Place: ",1,,,,,"Total: 415 ","Age 18-27: 37.8% ","Age 48-57: ",,"9.6%",,,
"God is our Light School, DUALA/CALDWELL, Montserrado ",,,,,,,"Males: 57.3% Females: 42.7% ","Age 28-37: 30.8% Age 38-47: 15.2% ","Age 58-67: Age 68+: ",,"4.3%2.2%",,,
,,,,,"Senate ",,,"House of Representatives",,,,,,
"President and Vice-President ",,,,,"Montserrado ",,"Montserrado, Electoral District 11",,,,,,,
"Candidate ",,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes",
"BARNES, Milton Nathaniel (LDP) ",,,1,"BILITY, Losene F. (Ind) ",,24,"BARCLAY, Elmond Tatius (CDC) ",,,,,,111,
"BRUMSKINE, Charles Walker (LP) ",,,8,"BRENT, Hannah G. (CDC) ",,99,"DARAMAY, Musa S. (ALCOP) ",,,,,,16,
"CONNEH, Sekou Damate (PRODEM) ",,,0,"CAESAR, Ruth Gibson (Ind) ",,9,"JOHNSON, Amex Ballah (UP) ",,,,,,52,
"DIVINE, SR., Samuel Raymond (Ind) ",,,0,"FRANCIS, Josephine M. George (Ind) ",,33,"KAIFA, JR., Stephen  (NRP) ",,,,,,13,
"FARHAT, David M. (FDP) ",,,0,"FREEMAN, Joyce Musu (CDC) ",,93,"KIAWU, Ma-Zoe Bendu (LP) ",,,,,,12,
"JALLAH, Armah Zolu (NPL) ",,,1,"JACKITAY, Chemon Feson (ALCOP) ",,17,"MATHIES, Larine Euginea (FAPL) ",,,,,,7,
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,85,"JALLAH, Ola Walker (LP) ",,12,"PELENAH, Jenkins Dah-Nunmah (COTOL) ",,,,,,35,
"KIADII, George Momodu (NATVIPOL) ",,,1,"KAMARA, Kadie Sannor (LP) ",,19,"SACKOR, Bokotoe Nate (PRODEM) ",,,,,,10,
"KIEH, JR., George Klay (NDM) ",,,3,"KROMAH, Amara M. (PRODEM) ",,5,"SAMUELS, Philip D. (UDA) ",,,,,,25,
"KORTO, Joseph D. Z. (LERP) ",,,0,"KUMEH, Charles Max (NDPL) ",,6,"WILSON, Clarence Napoleon (NPP) ",,,,,,5,
"KPOTO, Robert Momo (ULD) ",,,0,"PAYNE, SR., Jessie S. (NPP) ",,5,,"Valid Votes: ",,,,,286,
"KROMAH, Alhaji G. V. (ALCOP) ",,,15,"RICHARDSON, Nathaniel Reginald (COTOL) ",,44,,"Invalid Votes: ",,,,,32,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,3,"SEAKOR, Daniel Success (FAPL) ",,10,,"Total Votes: ",,,,,318,
"MORLU, John Sembe (UDA) ",,,0,"TARPEH, Wilson Kargeor (APD) ",,53,,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,1,"TAYLOR, Bob D. (NPP) ",,8,,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,27,"TRAVERS, Rudolph  (COTOL) ",,28,,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,8,"UREY, Clemenceau Blayon (UP) ",,58,,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,6,"WOHEEL, SR., Roland Kollie (UP) ",,43,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,1,,"Valid Votes: ",566,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,10,,"Invalid Ballots: ",19,,,,,,,,
"WEAH, George Manneh (CDC) ",,,137,,"Valid Votes + Invalid Ballots: ",585,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,0,,,,,,,,,,,
