"BARNES, Milton Nathaniel (LDP) ",,,,2,"DAVIS, William Bill Patrick (UP) ",,12,"CEE, John Siahn (NPP) ",,,,,,8
"BRUMSKINE, Charles Walker (LP) ",,,,131,"FINDLEY, Gbehzohngar Milton (Ind) ",,70,"GOGBOR, Henry A. Vinjae (UP) ",,,,,,44
"CONNEH, Sekou Damate (PRODEM) ",,,,1,"INNIS, SR., Nathaniel K. (LP) ",,70,"GRIGGS, Dawn Julius (NRP) ",,,,,,87
"DIVINE, SR., Samuel Raymond (Ind) ",,,,3,"JOHNSON, Charles Jefferson (Ind) ",,30,"HODGES, Vinicius Sona (LP) ",,,,,,32
"FARHAT, David M. (FDP) ",,,,22,"LATHROBE, Joseph O. (NDPL) ",,12,"KARWOR, Zanzan Gbotoe (FDP) ",,,,,,63
"JALLAH, Armah Zolu (NPL) ",,,,1,"MARSHALL, Julia Saturday (CDC) ",,23,"KING, Daniel Bmg (CDC) ",,,,,,12
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,9,"NATT, Ellen Janjay (NPP) ",,19,"TOTO, Aaron W. (COTOL) ",,,,,,19
"KIADII, George Momodu (NATVIPOL) ",,,,0,"ONUMAH, Nathan Alphonsus (FAPL) ",,10,,"Valid Votes: ",,,,,265
"KIEH, JR., George Klay (NDM) ",,,,1,"REEVES, Hilary Yhrakehmenn (LP) ",,41,,"Invalid Votes: ",,,,,5
"KORTO, Joseph D. Z. (LERP) ",,,,1,"REEVES, Lee Pennalton (CDC) ",,40,,"Total Votes: ",,,,,270
"KPOTO, Robert Momo (ULD) ",,,,0,"ROBINSON, SR., Wesley Bonne (COTOL) ",,9,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,1,"VAH, Andrew Dehkpo (COTOL) ",,13,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,2,"WHITFIELD, JR., John F. (Ind) ",,46,,,,,,,
"MORLU, John Sembe (UDA) ",,,,1,"WOLO, Matthew Alan (FAPL) ",,4,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,1,,"Valid Votes: ",399,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,1,,"Invalid Ballots: ",3,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",402,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,11,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,4,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,4,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,70,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,2,,,,,,,,,,
,"Valid Votes: ",,,268,,,,,,,,,,
,"Invalid Votes: ",,,4,,,,,,,,,,
,"Total Votes: ",,,272,,,,,,,,,,
"Precinct: 09058 ","Polling Place: ",1,,,,,,"Total: 359 ","Age 18-27: 34.0% ","Age 48-57: ",,"13.1%",,
"palava hut, DENNIS TOWN, Grand Bassa ",,,,,,,,"Males: 54.0% Females: 46.0% ","Age 28-37: 26.7% Age 38-47: 19.2% ","Age 58-67: Age 68+: ",,"5.3%1.7%",,
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Grand Bassa ",,"Grand Bassa, Electoral District 2",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,8,"DAVIS, William Bill Patrick (UP) ",,24,"CEE, John Siahn (NPP) ",,,,,,9
"BRUMSKINE, Charles Walker (LP) ",,,,184,"FINDLEY, Gbehzohngar Milton (Ind) ",,81,"GOGBOR, Henry A. Vinjae (UP) ",,,,,,50
"CONNEH, Sekou Damate (PRODEM) ",,,,4,"INNIS, SR., Nathaniel K. (LP) ",,94,"GRIGGS, Dawn Julius (NRP) ",,,,,,19
"DIVINE, SR., Samuel Raymond (Ind) ",,,,1,"JOHNSON, Charles Jefferson (Ind) ",,18,"HODGES, Vinicius Sona (LP) ",,,,,,44
"FARHAT, David M. (FDP) ",,,,7,"LATHROBE, Joseph O. (NDPL) ",,10,"KARWOR, Zanzan Gbotoe (FDP) ",,,,,,98
"JALLAH, Armah Zolu (NPL) ",,,,0,"MARSHALL, Julia Saturday (CDC) ",,12,"KING, Daniel Bmg (CDC) ",,,,,,11
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,5,"NATT, Ellen Janjay (NPP) ",,8,"TOTO, Aaron W. (COTOL) ",,,,,,1
"KIADII, George Momodu (NATVIPOL) ",,,,1,"ONUMAH, Nathan Alphonsus (FAPL) ",,6,,"Valid Votes: ",,,,,232
"KIEH, JR., George Klay (NDM) ",,,,0,"REEVES, Hilary Yhrakehmenn (LP) ",,20,,"Invalid Votes: ",,,,,21
"KORTO, Joseph D. Z. (LERP) ",,,,0,"REEVES, Lee Pennalton (CDC) ",,10,,"Total Votes: ",,,,,253
"KPOTO, Robert Momo (ULD) ",,,,0,"ROBINSON, SR., Wesley Bonne (COTOL) ",,8,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,1,"VAH, Andrew Dehkpo (COTOL) ",,18,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,2,"WHITFIELD, JR., John F. (Ind) ",,32,,,,,,,
"MORLU, John Sembe (UDA) ",,,,1,"WOLO, Matthew Alan (FAPL) ",,3,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",344,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,0,,"Invalid Ballots: ",28,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",372,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,6,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,0,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,1,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,14,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,1,,,,,,,,,,
,"Valid Votes: ",,,236,,,,,,,,,,
,"Invalid Votes: ",,,17,,,,,,,,,,
,"Total Votes: ",,,253,,,,,,,,,,
"Precinct: 09059 ","Polling Place: ",1,,,,,,"Total: 322 ","Age 18-27: 30.4% ","Age 48-57: ",,"9.3%",,
"palava hut, BON'S TOWN, Grand Bassa ",,,,,,,,"Males: 46.9% Females: 53.1% ","Age 28-37: 23.3% Age 38-47: 21.7% ","Age 58-67: Age 68+: ",,"12.1%3.1%",,
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Grand Bassa ",,"Grand Bassa, Electoral District 2",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,1,"DAVIS, William Bill Patrick (UP) ",,37,"CEE, John Siahn (NPP) ",,,,,,1
"BRUMSKINE, Charles Walker (LP) ",,,,179,"FINDLEY, Gbehzohngar Milton (Ind) ",,47,"GOGBOR, Henry A. Vinjae (UP) ",,,,,,26
"CONNEH, Sekou Damate (PRODEM) ",,,,1,"INNIS, SR., Nathaniel K. (LP) ",,129,"GRIGGS, Dawn Julius (NRP) ",,,,,,90
"DIVINE, SR., Samuel Raymond (Ind) ",,,,1,"JOHNSON, Charles Jefferson (Ind) ",,6,"HODGES, Vinicius Sona (LP) ",,,,,,16
"FARHAT, David M. (FDP) ",,,,6,"LATHROBE, Joseph O. (NDPL) ",,9,"KARWOR, Zanzan Gbotoe (FDP) ",,,,,,64
"JALLAH, Armah Zolu (NPL) ",,,,0,"MARSHALL, Julia Saturday (CDC) ",,10,"KING, Daniel Bmg (CDC) ",,,,,,12
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,8,"NATT, Ellen Janjay (NPP) ",,8,"TOTO, Aaron W. (COTOL) ",,,,,,4
"KIADII, George Momodu (NATVIPOL) ",,,,0,"ONUMAH, Nathan Alphonsus (FAPL) ",,8,,"Valid Votes: ",,,,,213
"KIEH, JR., George Klay (NDM) ",,,,0,"REEVES, Hilary Yhrakehmenn (LP) ",,28,,"Invalid Votes: ",,,,,9
"KORTO, Joseph D. Z. (LERP) ",,,,0,"REEVES, Lee Pennalton (CDC) ",,32,,"Total Votes: ",,,,,222
"KPOTO, Robert Momo (ULD) ",,,,0,"ROBINSON, SR., Wesley Bonne (COTOL) ",,9,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"VAH, Andrew Dehkpo (COTOL) ",,47,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,"WHITFIELD, JR., John F. (Ind) ",,39,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"WOLO, Matthew Alan (FAPL) ",,1,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",410,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,1,,"Invalid Ballots: ",6,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",416,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,0,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,0,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,23,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,220,,,,,,,,,,
,"Invalid Votes: ",,,5,,,,,,,,,,
,"Total Votes: ",,,225,,,,,,,,,,
"Precinct: 09060 ","Polling Place: ",1,,,,,,"Total: 266 ","Age 18-27: 30.1% ","Age 48-57: ",,"10.9%",,
"palava hut, ALBERT TOWN, Grand Bassa ",,,,,,,,"Males: 51.1% Females: 48.9% ","Age 28-37: 28.6% Age 38-47: 17.7% ","Age 58-67: Age 68+: ",,"9.4%3.4%",,
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Grand Bassa ",,"Grand Bassa, Electoral District 2",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,20,"DAVIS, William Bill Patrick (UP) ",,36,"CEE, John Siahn (NPP) ",,,,,,22
"BRUMSKINE, Charles Walker (LP) ",,,,85,"FINDLEY, Gbehzohngar Milton (Ind) ",,39,"GOGBOR, Henry A. Vinjae (UP) ",,,,,,27
"CONNEH, Sekou Damate (PRODEM) ",,,,7,"INNIS, SR., Nathaniel K. (LP) ",,38,"GRIGGS, Dawn Julius (NRP) ",,,,,,10
"DIVINE, SR., Samuel Raymond (Ind) ",,,,2,"JOHNSON, Charles Jefferson (Ind) ",,17,"HODGES, Vinicius Sona (LP) ",,,,,,34
"FARHAT, David M. (FDP) ",,,,2,"LATHROBE, Joseph O. (NDPL) ",,17,"KARWOR, Zanzan Gbotoe (FDP) ",,,,,,70
"JALLAH, Armah Zolu (NPL) ",,,,5,"MARSHALL, Julia Saturday (CDC) ",,13,"KING, Daniel Bmg (CDC) ",,,,,,6
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,6,"NATT, Ellen Janjay (NPP) ",,12,"TOTO, Aaron W. (COTOL) ",,,,,,5
"KIADII, George Momodu (NATVIPOL) ",,,,2,"ONUMAH, Nathan Alphonsus (FAPL) ",,14,,"Valid Votes: ",,,,,174
"KIEH, JR., George Klay (NDM) ",,,,2,"REEVES, Hilary Yhrakehmenn (LP) ",,75,,"Invalid Votes: ",,,,,39
"KORTO, Joseph D. Z. (LERP) ",,,,2,"REEVES, Lee Pennalton (CDC) ",,12,,"Total Votes: ",,,,,213
"KPOTO, Robert Momo (ULD) ",,,,1,"ROBINSON, SR., Wesley Bonne (COTOL) ",,6,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,1,"VAH, Andrew Dehkpo (COTOL) ",,8,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,1,"WHITFIELD, JR., John F. (Ind) ",,46,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"WOLO, Matthew Alan (FAPL) ",,2,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,1,,"Valid Votes: ",335,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,3,,"Invalid Ballots: ",29,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",364,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,2,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,0,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,4,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,10,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,156,,,,,,,,,,
,"Invalid Votes: ",,,57,,,,,,,,,,
,"Total Votes: ",,,213,,,,,,,,,,
"Precinct: 09061 ","Polling Place: ",1,,,,,,"Total: 194 ","Age 18-27: 39.2% ","Age 48-57: ",,"16.0%",,
"palava hut, CHARLIE GIO TOWN, Grand Bassa ",,,,,,,,"Males: 44.3% Females: 55.7% ","Age 28-37: 20.1% Age 38-47: 16.0% ","Age 58-67: Age 68+: ",,"5.7%3.1%",,
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Grand Bassa ",,"Grand Bassa, Electoral District 2",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,2,"DAVIS, William Bill Patrick (UP) ",,13,"CEE, John Siahn (NPP) ",,,,,,5
"BRUMSKINE, Charles Walker (LP) ",,,,67,"FINDLEY, Gbehzohngar Milton (Ind) ",,38,"GOGBOR, Henry A. Vinjae (UP) ",,,,,,11
"CONNEH, Sekou Damate (PRODEM) ",,,,1,"INNIS, SR., Nathaniel K. (LP) ",,27,"GRIGGS, Dawn Julius (NRP) ",,,,,,16
"DIVINE, SR., Samuel Raymond (Ind) ",,,,2,"JOHNSON, Charles Jefferson (Ind) ",,15,"HODGES, Vinicius Sona (LP) ",,,,,,29
"FARHAT, David M. (FDP) ",,,,2,"LATHROBE, Joseph O. (NDPL) ",,16,"KARWOR, Zanzan Gbotoe (FDP) ",,,,,,52
"JALLAH, Armah Zolu (NPL) ",,,,1,"MARSHALL, Julia Saturday (CDC) ",,10,"KING, Daniel Bmg (CDC) ",,,,,,3
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,13,"NATT, Ellen Janjay (NPP) ",,12,"TOTO, Aaron W. (COTOL) ",,,,,,4
"KIADII, George Momodu (NATVIPOL) ",,,,0,"ONUMAH, Nathan Alphonsus (FAPL) ",,13,,"Valid Votes: ",,,,,120
"KIEH, JR., George Klay (NDM) ",,,,1,"REEVES, Hilary Yhrakehmenn (LP) ",,34,,"Invalid Votes: ",,,,,0
"KORTO, Joseph D. Z. (LERP) ",,,,0,"REEVES, Lee Pennalton (CDC) ",,14,,"Total Votes: ",,,,,120
"KPOTO, Robert Momo (ULD) ",,,,1,"ROBINSON, SR., Wesley Bonne (COTOL) ",,7,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"VAH, Andrew Dehkpo (COTOL) ",,12,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,"WHITFIELD, JR., John F. (Ind) ",,24,,,,,,,
"MORLU, John Sembe (UDA) ",,,,2,"WOLO, Matthew Alan (FAPL) ",,3,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,4,,"Valid Votes: ",238,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,3,,"Invalid Ballots: ",1,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",239,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,2,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,3,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,0,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,16,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,120,,,,,,,,,,
,"Invalid Votes: ",,,0,,,,,,,,,,
,"Total Votes: ",,,120,,,,,,,,,,
"Precinct: 09062 ","Polling Place: ",1,,,,,,"Total: 510 ","Age 18-27: 35.5% ","Age 48-57: ",,"12.7%",,
"palava hut, CIVIL COMPOUND 2, Grand Bassa ",,,,,,,,"Males: 53.1% Females: 46.9% ","Age 28-37: 23.9% Age 38-47: 16.5% ","Age 58-67: Age 68+: ",,"7.8%3.5%",,
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Grand Bassa ",,"Grand Bassa, Electoral District 2",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,6,"DAVIS, William Bill Patrick (UP) ",,14,"CEE, John Siahn (NPP) ",,,,,,14
"BRUMSKINE, Charles Walker (LP) ",,,,175,"FINDLEY, Gbehzohngar Milton (Ind) ",,81,"GOGBOR, Henry A. Vinjae (UP) ",,,,,,42
"CONNEH, Sekou Damate (PRODEM) ",,,,2,"INNIS, SR., Nathaniel K. (LP) ",,42,"GRIGGS, Dawn Julius (NRP) ",,,,,,20
"DIVINE, SR., Samuel Raymond (Ind) ",,,,3,"JOHNSON, Charles Jefferson (Ind) ",,6,"HODGES, Vinicius Sona (LP) ",,,,,,37
"FARHAT, David M. (FDP) ",,,,22,"LATHROBE, Joseph O. (NDPL) ",,9,"KARWOR, Zanzan Gbotoe (FDP) ",,,,,,151
"JALLAH, Armah Zolu (NPL) ",,,,1,"MARSHALL, Julia Saturday (CDC) ",,6,"KING, Daniel Bmg (CDC) ",,,,,,16
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,42,"NATT, Ellen Janjay (NPP) ",,11,"TOTO, Aaron W. (COTOL) ",,,,,,10
"KIADII, George Momodu (NATVIPOL) ",,,,1,"ONUMAH, Nathan Alphonsus (FAPL) ",,2,,"Valid Votes: ",,,,,290
"KIEH, JR., George Klay (NDM) ",,,,0,"REEVES, Hilary Yhrakehmenn (LP) ",,23,,"Invalid Votes: ",,,,,30
"KORTO, Joseph D. Z. (LERP) ",,,,0,"REEVES, Lee Pennalton (CDC) ",,18,,"Total Votes: ",,,,,320
"KPOTO, Robert Momo (ULD) ",,,,0,"ROBINSON, SR., Wesley Bonne (COTOL) ",,7,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,1,"VAH, Andrew Dehkpo (COTOL) ",,11,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,7,"WHITFIELD, JR., John F. (Ind) ",,114,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"WOLO, Matthew Alan (FAPL) ",,3,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,1,,"Valid Votes: ",347,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,7,,"Invalid Ballots: ",26,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",373,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,0,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,3,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,36,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,1,,,,,,,,,,
,"Valid Votes: ",,,308,,,,,,,,,,
,"Invalid Votes: ",,,15,,,,,,,,,,
,"Total Votes: ",,,323,,,,,,,,,,
"Precinct: 09062 ","Polling Place: ",2,,,,,,"Total: 508 ","Age 18-27: 37.0% ","Age 48-57: ",,"11.4%",,
"palava hut, CIVIL COMPOUND 2, Grand Bassa ",,,,,,,,"Males: 52.2% Females: 47.8% ","Age 28-37: 21.9% Age 38-47: 17.7% ","Age 58-67: Age 68+: ",,"8.1%3.9%",,
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Grand Bassa ",,"Grand Bassa, Electoral District 2",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,15,"DAVIS, William Bill Patrick (UP) ",,25,"CEE, John Siahn (NPP) ",,,,,,20
"BRUMSKINE, Charles Walker (LP) ",,,,135,"FINDLEY, Gbehzohngar Milton (Ind) ",,105,"GOGBOR, Henry A. Vinjae (UP) ",,,,,,45
"CONNEH, Sekou Damate (PRODEM) ",,,,5,"INNIS, SR., Nathaniel K. (LP) ",,39,"GRIGGS, Dawn Julius (NRP) ",,,,,,21
"DIVINE, SR., Samuel Raymond (Ind) ",,,,5,"JOHNSON, Charles Jefferson (Ind) ",,11,"HODGES, Vinicius Sona (LP) ",,,,,,33
"FARHAT, David M. (FDP) ",,,,12,"LATHROBE, Joseph O. (NDPL) ",,15,"KARWOR, Zanzan Gbotoe (FDP) ",,,,,,131
"JALLAH, Armah Zolu (NPL) ",,,,5,"MARSHALL, Julia Saturday (CDC) ",,6,"KING, Daniel Bmg (CDC) ",,,,,,18
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,41,"NATT, Ellen Janjay (NPP) ",,13,"TOTO, Aaron W. (COTOL) ",,,,,,10
"KIADII, George Momodu (NATVIPOL) ",,,,3,"ONUMAH, Nathan Alphonsus (FAPL) ",,9,,"Valid Votes: ",,,,,278
"KIEH, JR., George Klay (NDM) ",,,,4,"REEVES, Hilary Yhrakehmenn (LP) ",,29,,"Invalid Votes: ",,,,,50
"KORTO, Joseph D. Z. (LERP) ",,,,0,"REEVES, Lee Pennalton (CDC) ",,16,,"Total Votes: ",,,,,328
"KPOTO, Robert Momo (ULD) ",,,,0,"ROBINSON, SR., Wesley Bonne (COTOL) ",,15,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"VAH, Andrew Dehkpo (COTOL) ",,19,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,5,"WHITFIELD, JR., John F. (Ind) ",,94,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"WOLO, Matthew Alan (FAPL) ",,2,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,2,,"Valid Votes: ",398,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,11,,"Invalid Ballots: ",34,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,1,,"Valid Votes + Invalid Ballots: ",432,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,1,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,3,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,3,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,44,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,3,,,,,,,,,,
,"Valid Votes: ",,,298,,,,,,,,,,
,"Invalid Votes: ",,,33,,,,,,,,,,
,"Total Votes: ",,,331,,,,,,,,,,
"Precinct: 09063 ","Polling Place: ",1,,,,,,"Total: 333 ","Age 18-27: 35.1% ","Age 48-57: ",,"14.1%",,
"tow n hall, KODA TOWN, Grand Bassa ",,,,,,,,"Males: 51.7% Females: 48.3% ","Age 28-37: 24.0% Age 38-47: 15.9% ","Age 58-67: Age 68+: ",,"7.2%3.6%",,
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Grand Bassa ",,"Grand Bassa, Electoral District 2",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
"BARNES, Milton Nathaniel (LDP) ",,,,1,"DAVIS, William Bill Patrick (UP) ",,51,"CEE, John Siahn (NPP) ",,,,,,43
"BRUMSKINE, Charles Walker (LP) ",,,,214,"FINDLEY, Gbehzohngar Milton (Ind) ",,21,"GOGBOR, Henry A. Vinjae (UP) ",,,,,,49
"CONNEH, Sekou Damate (PRODEM) ",,,,0,"INNIS, SR., Nathaniel K. (LP) ",,134,"GRIGGS, Dawn Julius (NRP) ",,,,,,4
"DIVINE, SR., Samuel Raymond (Ind) ",,,,0,"JOHNSON, Charles Jefferson (Ind) ",,3,"HODGES, Vinicius Sona (LP) ",,,,,,58
"FARHAT, David M. (FDP) ",,,,2,"LATHROBE, Joseph O. (NDPL) ",,1,"KARWOR, Zanzan Gbotoe (FDP) ",,,,,,71
"JALLAH, Armah Zolu (NPL) ",,,,0,"MARSHALL, Julia Saturday (CDC) ",,3,"KING, Daniel Bmg (CDC) ",,,,,,8
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,1,"NATT, Ellen Janjay (NPP) ",,0,"TOTO, Aaron W. (COTOL) ",,,,,,0
"KIADII, George Momodu (NATVIPOL) ",,,,0,"ONUMAH, Nathan Alphonsus (FAPL) ",,2,,"Valid Votes: ",,,,,233
"KIEH, JR., George Klay (NDM) ",,,,0,"REEVES, Hilary Yhrakehmenn (LP) ",,33,,"Invalid Votes: ",,,,,4
"KORTO, Joseph D. Z. (LERP) ",,,,0,"REEVES, Lee Pennalton (CDC) ",,14,,"Total Votes: ",,,,,237
"KPOTO, Robert Momo (ULD) ",,,,0,"ROBINSON, SR., Wesley Bonne (COTOL) ",,2,,,,,,,
"KROMAH, Alhaji G. V. (ALCOP) ",,,,0,"VAH, Andrew Dehkpo (COTOL) ",,3,,,,,,,
"MASSAQUOI, Roland Chris Yarkpah (NPP) ",,,,0,"WHITFIELD, JR., John F. (Ind) ",,112,,,,,,,
"MORLU, John Sembe (UDA) ",,,,0,"WOLO, Matthew Alan (FAPL) ",,0,,,,,,,
"REEVES, Alfred Garpee (NRP) ",,,,0,,"Valid Votes: ",379,,,,,,,
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ",,,,0,,"Invalid Ballots: ",3,,,,,,,
"TIPOTEH, Togba-Nah  (APD) ",,,,0,,"Valid Votes + Invalid Ballots: ",382,,,,,,,
"TOR-THOMPSON, Margaret J. (FAPL) ",,,,0,,,,,,,,,,
"TUBMAN, William Vacanarat Shadrach (RULP) ",,,,2,,,,,,,,,,
"TUBMAN, Winston A. (NDPL) ",,,,1,,,,,,,,,,
"WEAH, George Manneh (CDC) ",,,,19,,,,,,,,,,
"WOAH-TEE, Joseph Mamadee (LPL) ",,,,0,,,,,,,,,,
,"Valid Votes: ",,,240,,,,,,,,,,
,"Invalid Votes: ",,,3,,,,,,,,,,
,"Total Votes: ",,,243,,,,,,,,,,
"Precinct: 09064 ","Polling Place: ",1,,,,,,"Total: 266 ","Age 18-27: 28.6% ","Age 48-57: ",,"14.3%",,
"palava hut, TEPENEN TOWN, Grand Bassa ",,,,,,,,"Males: 50.0% Females: 50.0% ","Age 28-37: 29.3% Age 38-47: 13.9% ","Age 58-67: Age 68+: ",,"7.9%6.0%",,
,,,,,,"Senate ",,,"House of Representatives",,,,,
"President and Vice-President ",,,,,,"Grand Bassa ",,"Grand Bassa, Electoral District 2",,,,,,
"Candidate ",,,,"Votes ","Candidate ",,"Votes ","Candidate ",,,,,,"Votes"
