"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JOHNSON, Tiahkwee Weah (UP) ","",6 ,"SLOPADOE, Gbenimah Balu (APD) ","","","","","",24
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",0 ,"KAYDOR, SR., Victor E. Dweh (NDM) ","",6 ,"TOE, William Buwolo (NPP) ","","","","","",95
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"KYNE, Samuel E. K. (LP) ","",7 ,"",Valid Votes: ,"","","","",158
"KIEH, JR., George Klay (NDM) ","","","",0 ,"NELSON, Blamoh  (APD) ","",142 ,"",Invalid Votes: ,"","","","",14
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"NIMELY, Thomas Nah (NPP) ","",34 ,"",Total Votes: ,"","","","",172
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SHERMAN, Beatrice Nimene (CDC) ","",19,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"SIEH, SR., D. Nyandeh (NDPL) ","",1,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",3 ,"SNEH, Rosalind Segbe Tonne (UP) ","",4,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WEAH, Zaw-Dioh  (Ind) ","",4,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",2 ,"WOTORSON, Cletus Segbe (COTOL) ","",38,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",1 ,"",Valid Votes: ,287,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",149 ,"",Invalid Ballots: ,5,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1 ,"",Valid Votes + Invalid Ballots: ,292,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",0,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",12,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",168,"","","","","","","","","",""
"",Invalid Votes: ,"","",7,"","","","","","","","","",""
"",Total Votes: ,"","",175,"","","","","","","","","",""
Precinct: 18006 ,Polling Place: ,1 ,"","","","","",Total: 51 ,Age 18-27: 37.3% ,Age 48-57: ,"","",9.8%,""
"Niplekpo public school, Niplekpo, Grand Kru ","","","","","","","",Males: 64.7% Females: 35.3% ,Age 28-37: 17.6% Age 38-47: 31.4% ,Age 58-67: Age 68+: ,"","",3.9%0.0%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Grand Kru ,"","Grand Kru, Electoral District 1","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",0 ,"BARTEKWA, Numene T.H. (COTOL) ","",0 ,"BOYE, Vincent B. (LP) ","","","","","",0
"BRUMSKINE, Charles Walker (LP) ","","","",0 ,"BARTU, Amos Yonkon (APD) ","",1 ,"BROHDONYEN, SR., Proftehneseo P. (NDPL) ","","","","","",0
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"BEDELL, SR., W. Frey Augustus (Ind) ","",0 ,"KIPI, Abraham Kipi (COTOL) ","","","","","",3
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DOE, J. Sawoloday (LP) ","",6 ,"KOFA, SR., Stephen Gbeh (CDC) ","","","","","",6
"FARHAT, David M. (FDP) ","","","",0 ,"JARGBA, Thompson N. (CDC) ","",0 ,"SARKOR, Isaiah Moboe (UP) ","","","","","",44
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JOHNSON, Tiahkwee Weah (UP) ","",1 ,"SLOPADOE, Gbenimah Balu (APD) ","","","","","",1
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",0 ,"KAYDOR, SR., Victor E. Dweh (NDM) ","",1 ,"TOE, William Buwolo (NPP) ","","","","","",12
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"KYNE, Samuel E. K. (LP) ","",1 ,"",Valid Votes: ,"","","","",66
"KIEH, JR., George Klay (NDM) ","","","",0 ,"NELSON, Blamoh  (APD) ","",64 ,"",Invalid Votes: ,"","","","",0
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"NIMELY, Thomas Nah (NPP) ","",1 ,"",Total Votes: ,"","","","",66
"","","","","","","","",Notes from County Office:,"","","","","",""
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SHERMAN, Beatrice Nimene (CDC) ","",1 ,Because of inclusion in that polling place,"","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"SIEH, SR., D. Nyandeh (NDPL) ","",0,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",0 ,"SNEH, Rosalind Segbe Tonne (UP) ","",1,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WEAH, Zaw-Dioh  (Ind) ","",0,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"WOTORSON, Cletus Segbe (COTOL) ","",0,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",0 ,"",Valid Votes: ,77,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",66 ,"",Invalid Ballots: ,1,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",1 ,"",Valid Votes + Invalid Ballots: ,78,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",0,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",0,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",67,"","","","","","","","","",""
"",Invalid Votes: ,"","",0,"","","","","","","","","",""
"",Total Votes: ,"","",67,"","","","","","","","","",""
Notes from County Office:,"","","","","","","","","","","","","",""
Because of inclusion in this polling place,"","","","","","","","","","","","","",""
Precinct: 18007 ,Polling Place: ,1 ,"","","","",Total: 561 ,Age 18-27: 31.6% ,Age 48-57: ,"","",11.1%,""
"F.F. Doe Junior High School, Barforw in, Grand Kru ","","","","","","",Males: 52.4% Females: 47.6% ,Age 28-37: 29.9% Age 38-47: 17.1% ,Age 58-67: Age 68+: ,"","",7.5%2.9%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Grand Kru ,"","Grand Kru, Electoral District 1","","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",0 ,"BARTEKWA, Numene T.H. (COTOL) ","",16 ,"BOYE, Vincent B. (LP) ","","","","","",3
"BRUMSKINE, Charles Walker (LP) ","","",0 ,"BARTU, Amos Yonkon (APD) ","",167 ,"BROHDONYEN, SR., Proftehneseo P. (NDPL) ","","","","","",3
"CONNEH, Sekou Damate (PRODEM) ","","",0 ,"BEDELL, SR., W. Frey Augustus (Ind) ","",34 ,"KIPI, Abraham Kipi (COTOL) ","","","","","",2
"DIVINE, SR., Samuel Raymond (Ind) ","","",0 ,"DOE, J. Sawoloday (LP) ","",94 ,"KOFA, SR., Stephen Gbeh (CDC) ","","","","","",186
"FARHAT, David M. (FDP) ","","",2 ,"JARGBA, Thompson N. (CDC) ","",9 ,"SARKOR, Isaiah Moboe (UP) ","","","","","",18
"JALLAH, Armah Zolu (NPL) ","","",0 ,"JOHNSON, Tiahkwee Weah (UP) ","",3 ,"SLOPADOE, Gbenimah Balu (APD) ","","","","","",2
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",2 ,"KAYDOR, SR., Victor E. Dweh (NDM) ","",7 ,"TOE, William Buwolo (NPP) ","","","","","",150
"KIADII, George Momodu (NATVIPOL) ","","",0 ,"KYNE, Samuel E. K. (LP) ","",1 ,"",Valid Votes: ,"","","","",364
"KIEH, JR., George Klay (NDM) ","","",1 ,"NELSON, Blamoh  (APD) ","",154 ,"",Invalid Votes: ,"","","","",8
"KORTO, Joseph D. Z. (LERP) ","","",0 ,"NIMELY, Thomas Nah (NPP) ","",14 ,"",Total Votes: ,"","","","",372
"KPOTO, Robert Momo (ULD) ","","",0 ,"SHERMAN, Beatrice Nimene (CDC) ","",84,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","",0 ,"SIEH, SR., D. Nyandeh (NDPL) ","",7,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",9 ,"SNEH, Rosalind Segbe Tonne (UP) ","",2,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",0 ,"WEAH, Zaw-Dioh  (Ind) ","",6,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",1 ,"WOTORSON, Cletus Segbe (COTOL) ","",89,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",3 ,"",Valid Votes: ,687,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",59 ,"",Invalid Ballots: ,9,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",1 ,"",Valid Votes + Invalid Ballots: ,696,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",1,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",3,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",287,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",1,"","","","","","","","","",""
"",Valid Votes: ,"",370,"","","","","","","","","",""
"",Invalid Votes: ,"",3,"","","","","","","","","",""
"",Total Votes: ,"",373,"","","","","","","","","",""
Precinct: 18008 ,Polling Place: ,1 ,"","","","","",Total: 121 ,Age 18-27: 38.8% ,Age 48-57: ,"","",5.8%,""
"Wakpo Public School, Wakpo, Grand Kru ","","","","","","","",Males: 52.9% Females: 47.1% ,Age 28-37: 25.6% Age 38-47: 21.5% ,Age 58-67: Age 68+: ,"","",3.3%5.0%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Grand Kru ,"","Grand Kru, Electoral District 1","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",3 ,"BARTEKWA, Numene T.H. (COTOL) ","",5 ,"BOYE, Vincent B. (LP) ","","","","","",2
"BRUMSKINE, Charles Walker (LP) ","","","",1 ,"BARTU, Amos Yonkon (APD) ","",16 ,"BROHDONYEN, SR., Proftehneseo P. (NDPL) ","","","","","",3
"CONNEH, Sekou Damate (PRODEM) ","","","",2 ,"BEDELL, SR., W. Frey Augustus (Ind) ","",7 ,"KIPI, Abraham Kipi (COTOL) ","","","","","",2
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DOE, J. Sawoloday (LP) ","",2 ,"KOFA, SR., Stephen Gbeh (CDC) ","","","","","",44
"FARHAT, David M. (FDP) ","","","",0 ,"JARGBA, Thompson N. (CDC) ","",4 ,"SARKOR, Isaiah Moboe (UP) ","","","","","",3
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JOHNSON, Tiahkwee Weah (UP) ","",1 ,"SLOPADOE, Gbenimah Balu (APD) ","","","","","",6
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",0 ,"KAYDOR, SR., Victor E. Dweh (NDM) ","",4 ,"TOE, William Buwolo (NPP) ","","","","","",4
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"KYNE, Samuel E. K. (LP) ","",3 ,"",Valid Votes: ,"","","","",64
"KIEH, JR., George Klay (NDM) ","","","",0 ,"NELSON, Blamoh  (APD) ","",18 ,"",Invalid Votes: ,"","","","",6
"KORTO, Joseph D. Z. (LERP) ","","","",1 ,"NIMELY, Thomas Nah (NPP) ","",5 ,"",Total Votes: ,"","","","",70
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SHERMAN, Beatrice Nimene (CDC) ","",8,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"SIEH, SR., D. Nyandeh (NDPL) ","",5,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",0 ,"SNEH, Rosalind Segbe Tonne (UP) ","",4,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WEAH, Zaw-Dioh  (Ind) ","",10,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"WOTORSON, Cletus Segbe (COTOL) ","",26,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",5 ,"",Valid Votes: ,118,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",15 ,"",Invalid Ballots: ,6,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,124,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",2,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",0,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",35,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",3,"","","","","","","","","",""
"",Valid Votes: ,"","",67,"","","","","","","","","",""
"",Invalid Votes: ,"","",3,"","","","","","","","","",""
"",Total Votes: ,"","",70,"","","","","","","","","",""
Precinct: 18009 ,Polling Place: ,1 ,"","","","","",Total: 351 ,Age 18-27: 35.3% ,Age 48-57: ,"","",8.8%,""
"Jarkakpor Public School, Jarkakpor, Grand Kru ","","","","","","","",Males: 49.6% Females: 50.4% ,Age 28-37: 27.4% Age 38-47: 19.1% ,Age 58-67: Age 68+: ,"","",6.0%3.4%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Grand Kru ,"","Grand Kru, Electoral District 1","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",2 ,"BARTEKWA, Numene T.H. (COTOL) ","",6 ,"BOYE, Vincent B. (LP) ","","","","","",15
"BRUMSKINE, Charles Walker (LP) ","","","",1 ,"BARTU, Amos Yonkon (APD) ","",79 ,"BROHDONYEN, SR., Proftehneseo P. (NDPL) ","","","","","",0
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"BEDELL, SR., W. Frey Augustus (Ind) ","",3 ,"KIPI, Abraham Kipi (COTOL) ","","","","","",9
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DOE, J. Sawoloday (LP) ","",47 ,"KOFA, SR., Stephen Gbeh (CDC) ","","","","","",184
"FARHAT, David M. (FDP) ","","","",0 ,"JARGBA, Thompson N. (CDC) ","",76 ,"SARKOR, Isaiah Moboe (UP) ","","","","","",7
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JOHNSON, Tiahkwee Weah (UP) ","",4 ,"SLOPADOE, Gbenimah Balu (APD) ","","","","","",2
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",0 ,"KAYDOR, SR., Victor E. Dweh (NDM) ","",0 ,"TOE, William Buwolo (NPP) ","","","","","",9
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"KYNE, Samuel E. K. (LP) ","",2 ,"",Valid Votes: ,"","","","",226
"KIEH, JR., George Klay (NDM) ","","","",1 ,"NELSON, Blamoh  (APD) ","",19 ,"",Invalid Votes: ,"","","","",6
"KORTO, Joseph D. Z. (LERP) ","","","",1 ,"NIMELY, Thomas Nah (NPP) ","",2 ,"",Total Votes: ,"","","","",232
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SHERMAN, Beatrice Nimene (CDC) ","",34,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"SIEH, SR., D. Nyandeh (NDPL) ","",3,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",1 ,"SNEH, Rosalind Segbe Tonne (UP) ","",5,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WEAH, Zaw-Dioh  (Ind) ","",5,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",0 ,"WOTORSON, Cletus Segbe (COTOL) ","",137,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",7 ,"",Valid Votes: ,422,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",60 ,"",Invalid Ballots: ,0,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,422,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",0,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",148,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",2,"","","","","","","","","",""
"",Valid Votes: ,"","",224,"","","","","","","","","",""
"",Invalid Votes: ,"","",9,"","","","","","","","","",""
"",Total Votes: ,"","",233,"","","","","","","","","",""
Precinct: 18010 ,Polling Place: ,1 ,"","","","",Total: 396 ,Age 18-27: 33.6% ,Age 48-57: ,"","",10.6%,""
"Ambrose Worjloh Elementary school, Doesw en, Grand Kru ","","","","","","",Males: 54.5% Females: 45.5% ,Age 28-37: 30.3% Age 38-47: 16.7% ,Age 58-67: Age 68+: ,"","",5.6%3.3%,""
"","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","",Grand Kru ,"","Grand Kru, Electoral District 1","","","","","",""
Candidate ,"","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","",2 ,"BARTEKWA, Numene T.H. (COTOL) ","",21 ,"BOYE, Vincent B. (LP) ","","","","","",3
"BRUMSKINE, Charles Walker (LP) ","","",0 ,"BARTU, Amos Yonkon (APD) ","",125 ,"BROHDONYEN, SR., Proftehneseo P. (NDPL) ","","","","","",25
"CONNEH, Sekou Damate (PRODEM) ","","",0 ,"BEDELL, SR., W. Frey Augustus (Ind) ","",4 ,"KIPI, Abraham Kipi (COTOL) ","","","","","",1
"DIVINE, SR., Samuel Raymond (Ind) ","","",0 ,"DOE, J. Sawoloday (LP) ","",70 ,"KOFA, SR., Stephen Gbeh (CDC) ","","","","","",199
"FARHAT, David M. (FDP) ","","",0 ,"JARGBA, Thompson N. (CDC) ","",37 ,"SARKOR, Isaiah Moboe (UP) ","","","","","",7
"JALLAH, Armah Zolu (NPL) ","","",0 ,"JOHNSON, Tiahkwee Weah (UP) ","",3 ,"SLOPADOE, Gbenimah Balu (APD) ","","","","","",4
"JOHNSON-SIRLEAF, Ellen  (UP) ","","",3 ,"KAYDOR, SR., Victor E. Dweh (NDM) ","",1 ,"TOE, William Buwolo (NPP) ","","","","","",1
"KIADII, George Momodu (NATVIPOL) ","","",0 ,"KYNE, Samuel E. K. (LP) ","",7 ,"",Valid Votes: ,"","","","",240
"KIEH, JR., George Klay (NDM) ","","",0 ,"NELSON, Blamoh  (APD) ","",16 ,"",Invalid Votes: ,"","","","",11
"KORTO, Joseph D. Z. (LERP) ","","",1 ,"NIMELY, Thomas Nah (NPP) ","",5 ,"",Total Votes: ,"","","","",251
"KPOTO, Robert Momo (ULD) ","","",0 ,"SHERMAN, Beatrice Nimene (CDC) ","",66,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","",0 ,"SIEH, SR., D. Nyandeh (NDPL) ","",5,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","",1 ,"SNEH, Rosalind Segbe Tonne (UP) ","",5,"","","","","","",""
"MORLU, John Sembe (UDA) ","","",0 ,"WEAH, Zaw-Dioh  (Ind) ","",6,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","",1 ,"WOTORSON, Cletus Segbe (COTOL) ","",54,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","",1 ,"",Valid Votes: ,425,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","",1 ,"",Invalid Ballots: ,7,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","",16 ,"",Valid Votes + Invalid Ballots: ,432,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","",0,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","",4,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","",215,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","",1,"","","","","","","","","",""
"",Valid Votes: ,"",246,"","","","","","","","","",""
"",Invalid Votes: ,"",6,"","","","","","","","","",""
"",Total Votes: ,"",252,"","","","","","","","","",""
Precinct: 18011 ,Polling Place: ,1 ,"","","","","",Total: 199 ,Age 18-27: 37.7% ,Age 48-57: ,"","",5.0%,""
"Poe Public School, Bolloh Poe, Grand Kru ","","","","","","","",Males: 60.3% Females: 39.7% ,Age 28-37: 36.7% Age 38-47: 15.1% ,Age 58-67: Age 68+: ,"","",4.0%1.5%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Grand Kru ,"","Grand Kru, Electoral District 1","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",2 ,"BARTEKWA, Numene T.H. (COTOL) ","",14 ,"BOYE, Vincent B. (LP) ","","","","","",5
"BRUMSKINE, Charles Walker (LP) ","","","",2 ,"BARTU, Amos Yonkon (APD) ","",37 ,"BROHDONYEN, SR., Proftehneseo P. (NDPL) ","","","","","",6
"CONNEH, Sekou Damate (PRODEM) ","","","",1 ,"BEDELL, SR., W. Frey Augustus (Ind) ","",3 ,"KIPI, Abraham Kipi (COTOL) ","","","","","",1
"DIVINE, SR., Samuel Raymond (Ind) ","","","",0 ,"DOE, J. Sawoloday (LP) ","",16 ,"KOFA, SR., Stephen Gbeh (CDC) ","","","","","",86
"FARHAT, David M. (FDP) ","","","",1 ,"JARGBA, Thompson N. (CDC) ","",7 ,"SARKOR, Isaiah Moboe (UP) ","","","","","",3
"JALLAH, Armah Zolu (NPL) ","","","",1 ,"JOHNSON, Tiahkwee Weah (UP) ","",1 ,"SLOPADOE, Gbenimah Balu (APD) ","","","","","",3
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",13 ,"KAYDOR, SR., Victor E. Dweh (NDM) ","",2 ,"TOE, William Buwolo (NPP) ","","","","","",4
"KIADII, George Momodu (NATVIPOL) ","","","",1 ,"KYNE, Samuel E. K. (LP) ","",1 ,"",Valid Votes: ,"","","","",108
"KIEH, JR., George Klay (NDM) ","","","",0 ,"NELSON, Blamoh  (APD) ","",5 ,"",Invalid Votes: ,"","","","",6
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"NIMELY, Thomas Nah (NPP) ","",4 ,"",Total Votes: ,"","","","",114
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SHERMAN, Beatrice Nimene (CDC) ","",12,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",0 ,"SIEH, SR., D. Nyandeh (NDPL) ","",2,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",1 ,"SNEH, Rosalind Segbe Tonne (UP) ","",9,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WEAH, Zaw-Dioh  (Ind) ","",5,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",2 ,"WOTORSON, Cletus Segbe (COTOL) ","",66,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",4 ,"",Valid Votes: ,184,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",6 ,"",Invalid Ballots: ,5,"","","","","","",""
"TOR-THOMPSON, Margaret J. (FAPL) ","","","",0 ,"",Valid Votes + Invalid Ballots: ,189,"","","","","","",""
"TUBMAN, William Vacanarat Shadrach (RULP) ","","","",1,"","","","","","","","","",""
"TUBMAN, Winston A. (NDPL) ","","","",1,"","","","","","","","","",""
"WEAH, George Manneh (CDC) ","","","",77,"","","","","","","","","",""
"WOAH-TEE, Joseph Mamadee (LPL) ","","","",0,"","","","","","","","","",""
"",Valid Votes: ,"","",113,"","","","","","","","","",""
"",Invalid Votes: ,"","",4,"","","","","","","","","",""
"",Total Votes: ,"","",117,"","","","","","","","","",""
Precinct: 18012 ,Polling Place: ,1 ,"","","","","",Total: 484 ,Age 18-27: 34.9% ,Age 48-57: ,"","",12.2%,""
"Buah Jr. High school, Gee city, Grand Kru ","","","","","","","",Males: 50.8% Females: 49.2% ,Age 28-37: 22.5% Age 38-47: 14.9% ,Age 58-67: Age 68+: ,"","",11.6%3.9%,""
"","","","","","",Senate ,"","",House of Representatives,"","","","",""
President and Vice-President ,"","","","","",Grand Kru ,"","Grand Kru, Electoral District 1","","","","","",""
Candidate ,"","","",Votes ,Candidate ,"",Votes ,Candidate ,"","","","","",Votes
"BARNES, Milton Nathaniel (LDP) ","","","",2 ,"BARTEKWA, Numene T.H. (COTOL) ","",34 ,"BOYE, Vincent B. (LP) ","","","","","",3
"BRUMSKINE, Charles Walker (LP) ","","","",5 ,"BARTU, Amos Yonkon (APD) ","",1 ,"BROHDONYEN, SR., Proftehneseo P. (NDPL) ","","","","","",6
"CONNEH, Sekou Damate (PRODEM) ","","","",0 ,"BEDELL, SR., W. Frey Augustus (Ind) ","",3 ,"KIPI, Abraham Kipi (COTOL) ","","","","","",6
"DIVINE, SR., Samuel Raymond (Ind) ","","","",2 ,"DOE, J. Sawoloday (LP) ","",295 ,"KOFA, SR., Stephen Gbeh (CDC) ","","","","","",1
"FARHAT, David M. (FDP) ","","","",0 ,"JARGBA, Thompson N. (CDC) ","",7 ,"SARKOR, Isaiah Moboe (UP) ","","","","","",26
"JALLAH, Armah Zolu (NPL) ","","","",0 ,"JOHNSON, Tiahkwee Weah (UP) ","",2 ,"SLOPADOE, Gbenimah Balu (APD) ","","","","","",292
"JOHNSON-SIRLEAF, Ellen  (UP) ","","","",13 ,"KAYDOR, SR., Victor E. Dweh (NDM) ","",0 ,"TOE, William Buwolo (NPP) ","","","","","",2
"KIADII, George Momodu (NATVIPOL) ","","","",0 ,"KYNE, Samuel E. K. (LP) ","",0 ,"",Valid Votes: ,"","","","",336
"KIEH, JR., George Klay (NDM) ","","","",1 ,"NELSON, Blamoh  (APD) ","",0 ,"",Invalid Votes: ,"","","","",15
"KORTO, Joseph D. Z. (LERP) ","","","",0 ,"NIMELY, Thomas Nah (NPP) ","",0 ,"",Total Votes: ,"","","","",351
"KPOTO, Robert Momo (ULD) ","","","",0 ,"SHERMAN, Beatrice Nimene (CDC) ","",0,"","","","","","",""
"KROMAH, Alhaji G. V. (ALCOP) ","","","",2 ,"SIEH, SR., D. Nyandeh (NDPL) ","",3,"","","","","","",""
"MASSAQUOI, Roland Chris Yarkpah (NPP) ","","","",2 ,"SNEH, Rosalind Segbe Tonne (UP) ","",3,"","","","","","",""
"MORLU, John Sembe (UDA) ","","","",0 ,"WEAH, Zaw-Dioh  (Ind) ","",0,"","","","","","",""
"REEVES, Alfred Garpee (NRP) ","","","",1 ,"WOTORSON, Cletus Segbe (COTOL) ","",5,"","","","","","",""
"SHERMAN, Harry Varney Gboto-Nambi (COTOL) ","","","",2 ,"",Valid Votes: ,353,"","","","","","",""
"TIPOTEH, Togba-Nah  (APD) ","","","",3 ,"",Invalid Ballots: ,8,"","","","","","",""
