33213 ,Zuoplay Public School ,Zuoplay ,3 ,1350
33143 ,Rlantuo Public School ,Rlantuo ,2 ,555
33106 ,Kpair High School ,Kpairplay ,3 ,1067
33122 ,Mahdiaplay Public School ,Mahdiaplay #1 ,2 ,921
33105 ,Kpaglay Public School ,Kpaglay ,2 ,621
33144 ,Rlekporlay Public School ,Rlekporlay ,2 ,781
33157 ,Senlay Public School ,Senlay ,3 ,1089
33158 ,Siaplay Old Town Public School ,Siaplay Old Town ,2 ,846
33179 ,Wehplay Public School ,Wehplay ,3 ,1100
33119 ,Ghanaglay Public School ,Ghanaglay ,3 ,1121
33104 ,Korsein Public School ,Korsein ,2 ,962
33177 ,Vayenglay Public School ,Vayenglay ,3 ,1145
33019 ,Bongarplay Public School ,Bongarplay ,4 ,1621
33102 ,Lowlay Public School ,Lowlay ,2 ,638
33142 ,Payee Palava Hut ,Payee ,2 ,639
33010 ,Behplay Public School ,Behplay ,2 ,793
33026 ,Dehvon Public School ,Dehvon ,1 ,481
33033 ,Yoolar Public School ,Sroh - Yoolar ,3 ,1100
33042 ,Garplay Public School ,Garplay ,4 ,1563
33054 ,Gbei Bonnah Public School ,Gbei Bonnah ,2 ,961
33055 ,Gbei Vonwea Old Clinic ,Gbei Vonwea ,3 ,1460
33059 ,Gblanlay Public School ,Gblanlay ,2 ,745
33065 ,Gbonwea (Old Town) Public School ,Gbonwea (Old Town) ,2 ,983
33067 ,Beo-Yoolar Public School ,Beo-Yoolar ,2 ,927
33068 ,Gborplay Public School ,Gborplay ,1 ,379
33006 ,Baylehglay Public School ,Baylehglay ,3 ,1396
