30414 ,Brighter Star International School ,Rock Spring Valley ,2 ,591
30409 ,G.W. Gibson High School ,Capital By-Pass ,5 ,2088
30410 ,G.W. Gibson High School ,Capital By-Pass ,5 ,2119
30411 ,Y.M.C.A Building ,Crown Hill ,2 ,575
30412 ,Y.M.C.A Building ,Crown Hill ,2 ,614
30413 ,Slipway Elementary School ,Slipway ,4 ,1910
30415 ,C.D. King Elem. School ,Camp Johnson Road ,4 ,1525
30416 ,C.D. King Elem. School ,Camp Johnson Road ,3 ,1381
30417 ,Soniwein Community Public School ,Soniwein Community ,6 ,2642
30425 ,Rally Time Market ,BTC Area ,4 ,1890
30426 ,Rally Time Market ,BTC Area ,4 ,1997
30408 ,Monrovia Demonstration Elem. School ,Clay Street ,3 ,1255
30355 ,Monrovia Free Pentecostal School ,"10th. Street, Sinkor ",3 ,1348
30360 ,Lorma Quarter Elem. School ,Buzzi Quarters ,3 ,1219
30407 ,Monrovia Demonstration Elem. School ,Clay Street ,4 ,1586
30350 ,William C. Jones School ,"11th. Street, Sinkor ",3 ,1233
30351 ,Nancy B. Doe Jorkpen Town Market ,Plumkor ,6 ,2575
30352 ,Christ & Selina Hook Memorial School ,Plumkor ,4 ,1568
30353 ,Vision Academy ,Saye Town ,4 ,1668
30354 ,ACFI Building ,"5th. Street, Sinkor ",2 ,884
30359 ,Lorma Quarter Elem. School ,Buzzi Quarters ,3 ,1189
30347 ,William V.S. Tubman High School ,"12st. Street, Sinkor ",3 ,1320
30361 ,Bassa Community High School ,Bassa Community ,4 ,1875
30362 ,New Jeruselam School ,Jallah Town ,4 ,1585
30363 ,University of Liberia Monrovia Campus ,University of Liberia Main Campus ,1 ,466
30364 ,University of Liberia Monrovia Campus ,University of Liberia Main Campus ,3 ,1035
30348 ,William V.S. Tubman High School ,"12st. Street, Sinkor ",4 ,1900
