09144 ,Keliby Palava Hut ,Keliby Town ,1 ,289
09143 ,Rev. Gardiner School ,Picker Town ,1 ,456
09140 ,Waka Town Palava Hut ,Waka ,3 ,1053
09139 ,Frazier Town Palava Hut ,Frazier ,2 ,642
09138 ,Fortsville School Building ,Fortsville ,3 ,1088
09137 ,Zekar Palava Hut ,Zekar ,1 ,182
09136 ,Passing Village Palava Hut ,Passing Village ,1 ,348
09145 ,Joseph M.N Gbadyu School ,Taye Town ,2 ,664
09103 ,Senyah Town Palava Hut ,Senyah ,2 ,985
09165 ,Zammie Town Palava Hut ,Zammie ,1 ,462
09104 ,Karngbopue Town Palava Hut ,Karngbopue ,1 ,457
09146 ,James Henry's Town Palava Hut ,James Henry ,2 ,810
09147 ,Barduah School Building ,Barduah ,2 ,527
09148 ,Blagbahn Palava Hut ,Blagbahn ,1 ,467
09149 ,Moncray Town Palava Hut ,Moncray ,2 ,717
09172 ,Juah Town School Building ,Juah ,2 ,720
09164 ,Gaye Gbokone Town Palava Hut ,Gonnigar ,1 ,378
09166 ,Zegar Town Palava Hut ,Zegar ,1 ,351
09167 ,Tutu Town School Building ,Tutu ,1 ,397
09170 ,Noway Town School Building ,Noway ,1 ,170
09078 ,Molon Town Palava Hut ,Molon ,2 ,517
09171 ,Bowine Town School Building ,Bowine ,1 ,182
09150 ,Wheigo Town Palava Hut ,Wheigo ,2 ,620
09036 ,Bohn Town Palava Hut ,Bohn ,1 ,401
09075 ,Daniel Town Palava Hut ,Daniel ,1 ,259
09173 ,Dennis Town Palava Hut ,Dennis ,1 ,188
09004 ,Belefanna Town Palava Hut ,Belefanna ,2 ,556
09005 ,Albert Town Palava Hut ,Albert ,1 ,293
09006 ,Charley Gio Town Palava Hut ,Charley Gio ,1 ,233
09025 ,Garneo Town Palava Hut ,Garneo ,2 ,827
09031 ,Gbanah Town Palava Hut ,Gbanah ,1 ,423
09035 ,Gborgar Town Palava Hut ,Gborgar ,1 ,335
09040 ,Boeglay Town Palava Hut ,Boeglay ,2 ,508
09041 ,Whergbo Town Palava Hut ,Whergbo ,1 ,446
09053 ,Kpelleh Zahn Town Palava Hut ,Kpelleh Zahn ,2 ,759
09054 ,Quejay Town Palava Hut ,Quejay ,2 ,613
