33211 ,Doumpa Palava Hut ,Doumpa ,2 ,671
33178 ,Zeonghen Public School ,Zeonghen ,3 ,1284
33184 ,Wontoe Public School ,Wontoe ,1 ,312
33192 ,Dahnpa Palava Hut ,Dahnpa ,2 ,728
33193 ,Zahnzaye Public School ,Zahnzaye ,3 ,1027
33195 ,Kidka Palava Hut ,Kidka ,1 ,213
33197 ,Camp One Town Public School ,Camp One Town ,2 ,505
33198 ,Freeman Public School ,Freeman ,1 ,378
33214 ,Zuotuo Public School ,Zuotuo ,2 ,516
33201 ,Ziah Old Palava Hut ,Ziah Old ,4 ,1519
33212 ,Zuolay Chief Compound ,Zuolay ,4 ,1567
33200 ,Zekepa Public School ,Zekepa ,2 ,989
33174 ,Troyah Public School ,Troyah ,1 ,96
33199 ,Karyee Public School ,Karyee ,2 ,847
33086 ,Boyee Palava Hut ,Boyee ,2 ,772
33066 ,Dorgbor Town Public School ,Dorgbor ,1 ,396
33084 ,Glehyee Zorpea Palava Hut ,Glehyee Zorpea ,3 ,1243
33131 ,Tiah Public School ,Tiah ,1 ,289
33210 ,Zuaplay Public School ,Zuaplay ,2 ,985
33085 ,Ganwee Palava Hut ,Ganwee ,2 ,772
33087 ,Goekorpa Public School ,Goekorpa ,1 ,456
33090 ,Graie Public School ,Graie Township ,4 ,1606
33093 ,Bein Glahn Public School ,Bein Glahn ,1 ,529
33130 ,Glahn's Town Public School ,Glahn ,1 ,466
33095 ,Wright Town's Public School ,Wright's Town ,1 ,168
33129 ,Nebornwen Palava Hut ,Yillay ,1 ,283
33112 ,Plehyee Palava Hut ,Sendin Plehyee ,2 ,633
33126 ,Mehnla Palava Hut ,Mehnla ,4 ,1721
33113 ,Kpowin Public School ,Kpoowin ,2 ,647
33114 ,Kwendin Palava Hut ,Kwendin ,3 ,1403
33094 ,Guotoin Public School ,Guotoin ,2 ,978
