30236 ,D. Tweh High School ,Nyuan Town /New Kru Town ,2 ,995
30235 ,D. Tweh High School ,Nyuan Town/New Kru Town ,3 ,1031
30234 ,D. Tweh High School ,Nyuan Town/New Kru Town ,3 ,1009
30212 ,NKT Elem. & Jr. High School ,Monboe Town West/New Kru Town ,2 ,921
30211 ,NKT Elem. & Jr. High School ,Monboe Town West/New Kru Town ,3 ,1061
30184 ,New Kru Town Jr. High School ,Lagoon West / New Kru Town ,1 ,416
30255 ,New Era School ,Point Four Community ,2 ,646
30318 ,Rev. Johnson W. T. Foundation School ,LMC Compound/ St. Paul Bridge ,4 ,1580
30185 ,New Kru Town Jr. High School ,Lagoon West / New Kru Town ,1 ,503
30256 ,New Era School ,Point Four Community ,3 ,1325
30259 ,Bishop Nah Dixon School ,Popo Beach A/ New Kru Town ,4 ,1558
30260 ,Bishop Nah Dixon School ,Popo Beach A / New Kru Town ,3 ,1280
30261 ,Barclay Nyenfueh School ,Popo Beach B / New Kru Town ,2 ,997
30183 ,Momboe Town Community School ,Lagoon East / New Kru Town ,2 ,529
30316 ,St. Paul Bridge Elem. School ,Tweh Farm ,3 ,1020
30317 ,St. Paul Bridge Elem. School ,Tweh Farm ,2 ,549
30340 ,Triump of God International School ,Vicky Spot /Logan Town ,1 ,274
30044 ,Tomorrow Children Int'l ,Central New Kru Town ,3 ,1468
30182 ,New kru Town AG School ,Lagoon East / New Kru Town ,2 ,645
30070 ,Mark Richard Jr. High School ,"Crab Hole, St. Paul Bridge ",3 ,1083
30022 ,Wesleyan Academy ,Caldwell Community ,2 ,990
30042 ,New Kru Town Adm. Building ,Central New Kru Town ,5 ,2280
30043 ,Tomorrow Children Int'l ,Central New Kru Town ,4 ,1596
30045 ,Greater Vision School ,Central New Kru Town ,4 ,1512
30071 ,Mark Richard Jr. High School ,"Crab Hole, St. Paul Bridge ",3 ,1183
30080 ,Samuel Slewon Doe Institute ,Duala Market ,3 ,1283
30081 ,Victor Molu Institue ,Duala Market ,4 ,1593
30181 ,St. Thomas Elem. School ,Lagoon East/ New Kru Town ,2 ,858
30083 ,St. Mary High School ,Duala Market ,4 ,1780
30084 ,Diana E.Davis High School ,Duala Mombo Town - West ,1 ,421
30085 ,Diana E.Davis High School ,Duala Mombo Town - West ,2 ,524
30086 ,A.G.M. School ,Duala Mombo Town - East ,1 ,445
30087 ,A.G.M. School ,Duala Mombo Town - East ,2 ,828
30088 ,God is Our Light School ,Duala Mombo Town - East ,2 ,809
30089 ,God is Our Light School ,Duala Mombo Town - East ,2 ,874
30082 ,St. Mary High School ,Duala Market ,4 ,1939
