27063 ,Seator Town Hall ,Seator ,1 ,55
27062 ,Yederobo Elem. School ,Yederobo ,2 ,985
27061 ,Pougbaken Elem. School ,Pougbaken ,1 ,126
27060 ,Sampson Goe Elem. School ,Gbawiliken Cavalla ,1 ,204
27059 ,Martuken Town Hall ,Martuken ,1 ,149
27064 ,Sawtorken Town Hall ,Sawtorken II ,1 ,122
27057 ,Kliliken Town Hall ,Kliliken ,1 ,461
27069 ,Henogbe Elem. School ,Henogbe ,1 ,316
27058 ,Yobloken Town Hall ,Yobloken Town ,2 ,936
27065 ,Barrobo Central High ,Glofaken ,1 ,355
27066 ,Gwissiken Town Hall ,Gwissiken ,1 ,470
27011 ,Nemeken Town Hall ,Nemeken ,2 ,557
27068 ,Tugbaken Elem. & Jr. High School ,Tugbaken ,2 ,667
27070 ,James T. Hinneh Elem. School ,Big Jay ,1 ,255
27072 ,Wlowien Town Hall ,Wlowien ,1 ,469
27056 ,Joe Clark Elem. School ,Juluken # 1 ,1 ,395
27071 ,Wutuken Elem. School ,Wuluken ,2 ,533
27067 ,Tarworken Town Hall ,Tarworken ,2 ,530
27042 ,Boys Dormitory ,Doloken ,1 ,284
27055 ,Karloken Elem. & Jr High School ,Karloken ,3 ,1313
27038 ,Manolu Elem School ,Manolu #2 ,2 ,511
27039 ,Gbamaken Town Hall ,Gbamaken # 1 ,1 ,226
27037 ,Boniken High School ,Boniken ,2 ,965
27041 ,Soloken Town Hall ,Soloken ,1 ,50
27043 ,Gbakliken Town Hall ,Gbakliken ,1 ,241
27044 ,Feloken Elem. School ,Feloken ,1 ,380
27045 ,Dugboken Elem. School ,Dugboken ,1 ,477
27053 ,Suasu Town Hall ,Suasu ,1 ,242
27047 ,Gbeaken Elem. School ,Gbeaken ,1 ,319
27048 ,Gbiabosuken Town Hall ,Gbiabosuken ,1 ,156
27049 ,Gwuteken Town Hall ,Gwutuken ,2 ,529
27050 ,Rock Town Public School ,Rock Town ,1 ,415
27051 ,Gorturken Town Hall ,Gorturken ,1 ,264
27052 ,Warteken Town Hall ,Warteken ,1 ,498
27046 ,Chiliken Elem. School ,Chiliken ,1 ,61
27040 ,Jargeloken Town Hall ,Jargeloken ,1 ,71
