30269 ,Samukal Community Center ,"Samukai Town, Caldwell ",3 ,1020
30144 ,Lombardia International School System ,Grass Field ,2 ,973
30145 ,Lombardia International School System ,Grass Field ,2 ,805
30154 ,Duja School ,J.E. Marshall ,3 ,1176
30155 ,Jimmy Jolocon School ,Supermarket Community ,5 ,2335
30158 ,Seku Ibrahim Sheriff Elem. & Jr. High School ,J.J.Y. - Snow Hill ,4 ,1814
30326 ,E.T.M.I School ,Upper Caldwell ,3 ,1031
30169 ,New Life Christian Academy ,Kaba Town ,6 ,2672
30074 ,(J & M) Jerbo & Martha Jr. High School ,Day Break Mouth Open ,4 ,1888
30168 ,Bardnersville Town Hall ,Kaba Town ,4 ,1809
30073 ,Bardnesville Public School ,"Behind the Town Hall, Dabwe Town, Bard ",3 ,1390
30023 ,Caldwell Market ,Caldwell Market ,6 ,2860
30014 ,Shirley Kolmer Catholic School ,"Behwein Community, Bardnersville ",4 ,1541
30013 ,Bardnersville Community Institute ,"Behwein Community, Bardnersville ",3 ,1089
30009 ,Step of Faith Academy , Patience Shop Barnersville Road ,3 ,1246
30008 ,Gardnersville Town Hall ,Barnersville Road ,5 ,2045
30007 ,E. Jonathan Goodridge School ,Barnersville Estate ,6 ,2494
30006 ,E. Jonathan Goodridge School ,Barnersville Estate ,5 ,2369
30079 ,Dixville Public School ,Dixville A ,2 ,855
30090 ,Grace Baptist Church School ,Duan Town ,5 ,2399
