30289 ,Seat of Wisdom School System ,72nd Community ,7 ,3010
30290 ,Rock International School ,Red Light Road ,6 ,2648
30287 ,Kalita School ,Red Light/ Bassa Town ,7 ,3257
30286 ,Gayee Trade International School ,Opp. Victory Cgapel/Red Light ,7 ,3488
30285 ,Victory Chapel School ,Red Light ,6 ,2671
30284 ,St. Mathew  Lutheran School ,Red Light ,7 ,3011
30247 ,Sir Kerry St. Johnston School ,Police Academy/Inside ,3 ,1266
30246 ,Bonner Memorial Christian Academy ,A.B Tolbert Road ,2 ,917
30245 ,Christ Miracle of Faith School System ,Police Academy ,7 ,3003
30244 ,Paynesville Town Hall ,Town Hall ,6 ,2717
30243 ,Dyfater School ,12 Houses Road Community ,5 ,2189
30121 ,Paynesville Community School ,Joe Bar ,7 ,3075
30098 ,Credit Union Building ,Pipe Line A ,7 ,3001
30303 ,James Kin Freeman Memorial School ,Swankamore/ S.K.D Boulevard ,5 ,2280
30248 ,Repentence Baptist School ,Pagos Island ,5 ,2210
