24124 ,John Joseph School ,Central Kakata ,2 ,955
24068 ,Gweh Paye Palava Hut ,Gweh Paye ,1 ,182
24071 ,Yeamen Public School ,Yeamen ,1 ,369
24110 ,BWI Campus ,BWI Community ,5 ,2152
24067 ,Vartiker Town Palava Hut ,Vartiker ,1 ,363
24111 ,Philadelphia Church ,Gio Quarter ,4 ,1636
24112 ,Aminata Gas Station ,Central Kakata ,5 ,2418
24114 ,Lango Lippaye ,Bassa Community ,3 ,1399
24116 ,Conquerors Pentecostal School ,Sackie Morris ,2 ,939
24123 ,Free Pentecostal School ,Sugar Hill Community ,2 ,962
24113 ,St. Paul Lutheran School ,Lango Town ,4 ,1934
24063 ,Slocum Mission School ,Slocum Mission ,2 ,583
24117 ,Benla Community School ,Benla Community ,1 ,489
24037 ,J.D. Lassana Farm Palava Hut ,J.D. Lassana Farm ,1 ,422
24115 ,Calvary Baptish School ,Gbandi Community ,2 ,834
24062 ,Arthur Sherman Farm Palava Hut ,Arthur Sherman Farm ,2 ,774
24008 ,Konoquelleh Town Palava Hut ,Konoquelleh ,1 ,421
24010 ,David Cooper Farm Palava Hut ,David Cooper ,2 ,846
24007 ,Richard Town Palava Hut ,Richard ,2 ,540
24038 ,Gboyarmu Palava Hut ,Gboyarmu ,1 ,351
24041 ,Gwepolosue Palava Hut ,Gwepolosue ,2 ,866
24042 ,Laketa Palava Hut ,Laketa ,4 ,1514
24048 ,Vanyema Palava Hut ,Vanyema ,1 ,377
24049 ,David T. Cooper Palava Hut ,David T.Cooper ,2 ,514
24051 ,Gweemenie Palava Hut ,Gweemenie ,2 ,593
24057 ,Kpinkpah Folo Town Palava Hut ,Kpinkpah Folo Town ,1 ,489
24058 ,Mary Page Farm Palava Hut ,Mary Page Farm ,1 ,381
24009 ,Brown Farm Palava Hut ,Brown Farm ,3 ,1023
