30428 ,J.L. Gibson School ,Gurley Street ,3 ,1174
30373 ,Good Samaritan School ,Mamba Point ,2 ,727
30374 ,Godwin Prepartory School ,Manba Point ,3 ,1051
30375 ,National Housing Bank ,Water Side ,4 ,1574
30376 ,National Housing Bank ,Water Side ,3 ,1369
30421 ,A.G.M. High School ,Buchanan Street ,3 ,1425
30422 ,A.G.M. High School ,Buchanan Street ,4 ,1541
30423 ,Sports Commission ,Sports Commission ,1 ,412
30427 ,J.L. Gibson School ,Gurley Street ,3 ,1228
30429 ,St. Theresa Convent ,Lynch/Center Streets ,2 ,801
30430 ,St. Theresa Convent ,Lynch/Center Streets ,2 ,626
30431 ,J.J. Ross High School ,Ashmun Street ,3 ,1498
30372 ,Cathedral Catholic School ,Ashmun Street ,5 ,2271
30262 ,Liberia Electricity Corporation Head Office ,Power Plant / West Point ,4 ,1847
30424 ,St. Samuel High School ,Center Street ,3 ,1193
30106 ,West Point Market ,"Fish Town, West Point ",3 ,1453
30368 ,Newport High School ,Randall - Newport Streets ,5 ,2317
30371 ,Cathedral Catholic School ,Ashmun Street ,5 ,2440
30048 ,M.V. Massaquoi ,Central West Point ,3 ,1300
30050 ,Our Lady Star of the Sea ,Central West Point ,1 ,494
30047 ,M.V. Massaquoi ,Central West Point ,3 ,1155
30107 ,John Kofi Asmeh UMC ,"Fish Town, West Point ",2 ,572
30142 ,West Point Administrative Building ,Grandcess Yard ,3 ,1128
30143 ,West Point Administrative Building ,Grandcess Yard ,3 ,1441
30257 ,West Point Catholic School ,Police Station/ West Point ,1 ,451
30258 ,West Point Catholic School ,Police Station/ West Point ,2 ,727
30263 ,Liberia Electricity Corporation Head Office ,Power Plant / West Point ,5 ,2279
30369 ,Newport High School ,Randall - Newport Streets ,4 ,1706
30370 ,Family Nursing Center ,Mamba Point ,3 ,1373
30049 ,Our Lady Star of the Sea ,Central West Point ,1 ,439
