33120 ,Loyee Public School ,Loyee ,3 ,1014
33138 ,Kpowin Public School ,Kpowin ,2 ,575
33150 ,Saclepea S.D. Palava Hut ,Saclepea ,4 ,1666
33151 ,Saclepea Johnny Voka School ,Saclepea ,5 ,2342
33152 ,Saclepea Civil Compound ,Saclepea ,7 ,2985
33172 ,Bleevalay Public School ,Bleevalay ,1 ,407
33173 ,Troupoe Palava Hut ,Troupoe ,2 ,990
33196 ,Zayglay Public School ,Zayglay ,2 ,907
33205 ,Zontuo S.D.A. School ,Zontuo ,2 ,905
33202 ,Duowin Palava Hut ,Duowin ,4 ,1515
33001 ,Waymon Jr. High School ,Bahn ,4 ,1545
33123 ,Mehnpa Public School ,Mehnpa ,2 ,733
33002 ,Bahn High School ,Bahn ,3 ,1105
33003 ,Karyea Palava Hut ,Bahn ,4 ,1771
33011 ,Behyepea Public School ,Behyepea ,2 ,869
33023 ,Buanplay Public School ,Buanplay ,2 ,675
33045 ,Gbanquoi Public School ,Gbanquoi ,3 ,1189
33058 ,Gblah Public School ,Gblah ,3 ,1370
33092 ,Guawin Palava Hut ,Guawin ,2 ,834
33108 ,Kpaytuo Public School ,Kpaytuo ,4 ,1654
33037 ,Garwonpa Public School ,Garwonpa ,3 ,1023
33127 ,Miaplay Bonnah Public School ,Miaplay Bonnah ,4 ,1548
