30441 ,St. Edward Catholic School ,Central Logan Town ,2 ,552
30187 ,Wesleyan Church ,Little White Chapel ,2 ,941
30160 ,Isaac G. McCauley School ,Jamaica Road ,3 ,1340
30163 ,Boatswain Jr. High School ,Jamaica Road ,2 ,787
30176 ,Kabedu Bessi School ,King Peter Town ,2 ,668
30186 ,Donald N. K. Karanas ,Little White Chapel ,4 ,1606
30188 ,Myrae E. Simpson Communty School ,Little White Chapel ,5 ,2294
30327 ,Angeline W. Allison School ,Upper Caldwell ,5 ,2312
30437 ,Joanna Antor Elem. School ,Zinc Camp / Logan Town ,2 ,862
30438 ,Joanna Antor Elem. School ,Zinc Camp / Logan Town ,2 ,803
30136 ,Samuel T. Kun School ,Gbandi Town /Logan Town ,3 ,1250
30440 ,St. Edward Catholic School ,Central Logan Town ,2 ,890
30162 ,Boatswain Jr. High School ,Jamaica Road ,2 ,763
30439 ,St. Edward Catholic School ,Central Logan Town ,2 ,901
30018 ,King Peter Town School ,Bong Mines Bridge ,2 ,641
30175 ,Kabedu Bessi School ,King Peter Town ,2 ,680
30135 ,Samuel T. Kun School ,Gbandi Town/Logan Town ,3 ,1362
30015 ,Blamo Town Palava Hut ,"Blamo Town, Logan Town ",3 ,1264
30017 ,Bong Mines Bridge Lutheran School ,Bong Mines Bridge ,1 ,461
30019 ,King Peter Town School ,Bong Mines Bridge ,2 ,558
30020 ,Caldwell New Georgia Public School ,Caldwell Water Side ,3 ,1451
30021 ,Sims Community School ,Caldwell Community ,6 ,2573
30041 ,Central Logan Town Market ,Central Logan Town ,2 ,827
30037 ,St. Matthew United Medothist School ,Central Logan Town ,3 ,1052
30038 ,St. Matthew United Medothist School ,Central Logan Town ,3 ,1047
30039 ,Life Terbanacle Int'l. School ,Central Logan Town ,3 ,1152
30040 ,Central Logan Town Market ,Central Logan Town ,3 ,1096
30027 ,Marantha Baptist School ,Central Caldwell ,8 ,3680
30016 ,Bong Mines Bridge Lutheran School ,Bong Mines Bridge ,1 ,459
30132 ,Logan Town New Testament Academy ,"Zinc Camp, Logan Town ",2 ,962
