21031 ,Bayan Town Hall ,Beyan ,2 ,834
21110 ,Wuomai Public School ,Wuomai ,2 ,634
21106 ,Warkesu Public School ,Warkesu ,2 ,557
21105 ,Lobobah Town Hall ,Lobobah Town ,1 ,256
21092 ,Yarpuah Public School ,Yarpuah ,3 ,1030
21114 ,Yeala Public School ,Yeala ,3 ,1003
21090 ,Tailemai Public School ,Tailemai ,2 ,642
21124 ,Zolowu Public School ,Zolowu ,3 ,1066
21091 ,Gbanway Public School ,Gbanway ,2 ,533
21118 ,Zelemai Public School ,Zelemai ,3 ,1357
21119 ,Wozi Public School ,Wozi ,1 ,286
21128 ,Zorzor Market Hall ,Zorzor ,4 ,1885
21123 ,Zolowu Town Hall ,Zolowu ,2 ,878
21125 ,Zorzor Central High ,Zorzor ,2 ,676
21126 ,Zorzor Central High ,Zorzor ,2 ,939
21127 ,Zorzor Luthren School ,Zorzor ,2 ,609
21087 ,SucromuPublic School ,Sucromu ,3 ,1088
21120 ,Ziggida Public School ,Ziggida ,3 ,1117
21011 ,Borkeza Market Hall ,Borkeza ,3 ,1200
21033 ,Gorlu Public School ,Gorlu ,4 ,1625
21077 ,Tinsue Public School ,Tinsue ,1 ,438
21002 ,Baloma Public School ,Baloma ,2 ,629
21010 ,Borkeza Public School ,Borkeza ,2 ,724
21022 ,Fassawalazu Public School ,Fassawalazu ,1 ,437
21023 ,Fissibu Town Hall ,Fiissebu ,3 ,1500
21024 ,Fissibu Sumokota School Building ,Fiissebu ,2 ,685
21030 ,Ganglota Public School ,Ganglota ,2 ,960
21032 ,Kpayarkolleh Public School ,Jammy Kpayarkolleh Village ,2 ,888
21034 ,Gbonyea Public School ,Gboyea ,2 ,658
21042 ,Kilewu Public School ,Kilewu ,2 ,907
21076 ,Salayea Public School ,Salayea ,5 ,2436
21053 ,Kpaiyea Public School ,Kpaiyea ,3 ,1344
21058 ,Kpassagizia Public School ,Kpassagizia ,2 ,850
21059 ,Gbakoita Town Hall ,Gbakoita ,1 ,247
21001 ,Balagwalazu Public School ,Balagwalazu ,1 ,388
21009 ,Bodah Town Hall ,Bodah ,1 ,353
