03055 ,Gbai Palava Hut ,Gbai ,1 ,231
03016 ,Demeh Palava Hut ,Demeh ,4 ,1928
03017 ,Bogbeh Palava Hut ,Bogbeh ,2 ,935
03019 ,Bonor Town Palava Hut ,Bonor ,1 ,401
03021 ,Jeon School ,Folley ,1 ,201
03030 ,Gonjeh Palava Hut ,Gonjeh ,1 ,407
03034 ,Jenneh #3 Palava Hut ,Jenneh #3 ,4 ,1626
03038 ,Gowein Palava Hut ,Gowein ,1 ,361
03046 ,Weajor Town Hall ,Weajor ,2 ,931
03050 ,Zohnbaimon Palava Hut ,Zohnbaimon ,1 ,218
03015 ,Tulaymu Palava Hut ,Tulaymu ,1 ,405
03054 ,Big Geveh Palava Hut ,Big Geveh ,1 ,322
03020 ,Bowien Town Palava Hut ,Bowein ,1 ,424
03056 ,Gbao Palava Hut ,Gbao #1 ,2 ,568
03057 ,Gbojah Palava Hut ,Gbojah ,2 ,855
03058 ,Kpakla Palava Hut ,Kpakla ,1 ,476
03059 ,Maloma Palava Hut ,Maloma ,1 ,240
03060 ,Mecca Palava Hut ,Mecca ,2 ,570
03061 ,Moila Town Hall ,Moila ,1 ,432
03062 ,Sonodee Town Hall ,Sonodee ,1 ,378
03063 ,Alasala Palava Hut ,Alasala ,2 ,904
03064 ,Suehn Town Hall ,Suehn ,2 ,880
03065 ,Mulbah Town Hall ,Mulbah Town ,1 ,459
03066 ,Zuwah Town Palava Hut ,Zuwah Town ,1 ,391
03053 ,Quassia Town Palava Hut ,Quassia Town ,1 ,151
03022 ,Dagbweh Town Hall ,Dagweh ,3 ,1182
