30314 ,Salvation & Deliverance Christ Academy ,Topoe Village ,4 ,1890
30220 ,Christiana Comfort Bedell Preparatory School ,New Georgia Estate ,4 ,1993
30221 ,William Gabriel Kpolleh Memorial High School ,New Georgia Estate ,6 ,2987
30222 ,Jennie Prepartory School ,New Georgia Estate ,5 ,2070
30237 ,Kula Memorial Academy ,Grass Field ,4 ,1973
30238 ,Grace A.G.M School ,Old Field Gulf/Sign Board ,3 ,1370
30239 ,Grace A.G.M. School ,Old Field Gulf/Sign Board ,3 ,1036
30315 ,Henri W. Dennis Methodist School ,Topoe Village ,4 ,1523
30296 ,New Life School ,"Opp. Plank Field, Battery Factory ",4 ,1788
30218 ,St. Michael Catholic High School ,New Georgia Road ,4 ,1851
30209 ,St. James Episcopal Church ,Mangrove Island ,2 ,653
30293 ,Freeway Baptist School ,Iron Factory ,2 ,930
30130 ,R & R Central ,Free Port Community ,5 ,1997
30012 ,Mother Kebbeh's Academy ,Battery Factory ,2 ,877
30219 ,St. Michael Catholic High School ,New Georgia Road ,4 ,1612
30058 ,Deaf Ministry INC/ Elizabeth Silem School of Hope , Chocolate City B ,3 ,1077
30056 ,Allen Bryant School ,Chocolate City A ,3 ,1342
30118 ,Flahn Town Community School ,Flahn Town/Opp. Topoe Village ,3 ,1096
30057 ,Allen Bryant School ,Chocolate City A ,3 ,1241
30131 ,R & R Central ,Free Port Community ,4 ,1963
30146 ,Kula Memorial Academy ,Grass Field ,3 ,1453
30152 ,Freeway Baptish School ,Iron Factory ,2 ,782
30153 ,Freeway Baptish School ,Iron Factory ,2 ,928
30156 ,St. Michael's Catholic School ,Supermarket Community ,5 ,2349
30161 ,Trumpet of Faith School ,Jamaica Road ,2 ,891
30059 ,Elizabeth Blunt Elem & Jr. High School , Chocolate City B ,2 ,874
