33012 ,Beintonwin Public School ,Beintonwin ,2 ,738
33134 ,Old Yekepa VTC ,Old Yekepa ,1 ,423
33135 ,Old Yekepa Area P Market ,Old Yekepa ,3 ,1182
33136 ,New Yekepa Public School ,New Yekepa ,2 ,723
33137 ,Earl Williams High School ,Old Yekepa ,2 ,706
33164 ,Randy Godfray Jr. High School ,Camp 4 ,2 ,524
33187 ,Yeaplay Pub. School ,Yeaplay ,2 ,749
33189 ,Younlay Public School ,Younlay ,3 ,1352
33194 ,Loguatuo Public School ,Loguatuo ,3 ,1236
33207 ,Zualay Public School ,Zualay ,3 ,1086
33133 ,Old Yekepa LASS High School ,Old Yekepa ,2 ,790
33103 ,Kenlay # 1 Public School ,Kenlay # 1 ,2 ,580
33206 ,Zorgowee Public School ,Zorgowee ,4 ,1813
33091 ,Guagortuo Public School ,Guagortuo ,3 ,1483
33035 ,Duoplay Public School ,Duoplay ,4 ,1935
33118 ,Manbor Public School ,Manbor ,3 ,1025
33021 ,Bonla Public School ,Bonla ,2 ,631
33121 ,Lugbeyee Public School ,Lugbeyee ,3 ,1034
33047 ,Gbapa Public School ,Gbapa ,3 ,1202
33064 ,Gbondin Public School ,Gbondin ,3 ,1035
33097 ,Karnplay City Mayor Office ,Karnplay ,2 ,956
33098 ,Karn High School ,Karnplay ,3 ,1187
33099 ,Karnplay Market ,Karnplay ,5 ,2048
33116 ,Larpea # 1 Public School ,Larpea # 1 ,3 ,1092
33057 ,Gbeleyee Public School ,Gbeleyee ,2 ,674
