18020 ,Wedabo Beach Public School ,Wedabo Beach ,1 ,202
18026 ,Gbatao Jr. High School ,Klofueh ,2 ,901
18039 ,Denteken Town Hall ,Denteken ,2 ,1032
18038 ,Jlatwen Public School ,Jlatwen ,2 ,830
18037 ,Fire Baptist Pentecostal Church ,Nemiah (Wilsonville) ,3 ,1219
18033 ,Fortehkpoh Public School ,Fortehkpoh ,2 ,507
18028 ,A.E. Hall U.M. Church ,Garaway ,3 ,1024
18027 ,Blebo Public School ,Blebo ,2 ,970
18002 ,F.A. Price U.M. Church ,Behwan City ,3 ,1352
18021 ,Degblahken Public School ,Degblahken ,2 ,554
18019 ,St. Banabas Catholic Elem. & Jr. High ,Gbarken(Wedabo) ,2 ,842
18018 ,Juduken Public School ,Juduken (Weteken) ,1 ,480
18013 ,Robert Isaac U.M. Church ,Genoyah ,2 ,797
18012 ,P.G Wolo High School ,Grandcess City ,2 ,975
18008 ,Newaken Public School ,Newaken ,3 ,1272
18005 ,Weteken Public School ,Weteken ,3 ,1009
18025 ,Sobobo Public School ,Sobobo ,1 ,151
