45007 ,Beatoe Town ,Beatoe ,1 ,462
45001 ,Ballah Town Public School ,Ballah-Bassa ,1 ,202
45005 ,Domanmana Town Hall ,Domanmana ,1 ,132
45004 ,Beathou Town Hall ,Beathou ,1 ,104
45006 ,Marma Town Hall ,Mbama ,1 ,236
45041 ,Camp Alpha Town Palava Hut ,Camp Alpha ,2 ,836
45003 ,Beaden Town Hall ,Beaden ,1 ,163
45059 ,Zuie School ,Zuie ,1 ,487
45054 ,Weasua Town Hall ,Weasua ,2 ,915
45045 ,Smith Public School ,Smith ,1 ,314
45043 ,Karnley Town Palava Hut ,Karnley Town ,2 ,690
45039 ,Nomodatanau Town Hall ,Nomodatanau ,3 ,1030
45038 ,Yangaya Town Hall ,Yangaya ,1 ,473
45037 ,Njaiboi Town Hall ,Njaiboi Town Center ,1 ,201
45055 ,Welequa Town Hall ,Welequa ,1 ,219
45044 ,Tarkpoimah Town Hall ,Tarkpoimah ,1 ,403
45013 ,Timba Town Palava Hut ,Timba ,1 ,335
45034 ,Vaye Town (Weamawou) Public School ,Vaye Town ,2 ,706
45014 ,Amtel Camp Palava Hut ,Amtel Camp Town ,1 ,145
45018 ,Gbarma Centra High School ,Gbarma ,4 ,1936
45020 ,Gbelleta Public School ,Gbelleta ,2 ,580
45026 ,Galahun Town Hall ,Galahun ,1 ,65
45027 ,Bombohun Town Hall ,Bombohun ,1 ,62
45032 ,Kungbor Town Hall ,Kungbor ,2 ,904
