39044 ,Quoih - Duo Palava Hut ,Quoih - Duo ,1 ,38
39032 ,Tugbaville Administrative Building ,Tugbaville Town ,2 ,757
39003 ,Kallor Town Palava Hut ,Kallor Town ,1 ,210
39004 ,Judu Town Public School ,Judu Town ,1 ,313
39007 ,Ceeter Palava Hut ,Ceeter Town ,1 ,338
39008 ,Chebioh Palava Hut ,Chebioh ,1 ,213
39009 ,Bilibokree Administrative Building ,Bilibokree Town ,3 ,1259
39010 ,Pelloken Palava Hut ,Pelloken ,1 ,274
39015 ,Camp-2 Palava Hut ,Najor /Camp-2 ,1 ,403
39018 ,Boe Smaljilla Public School ,Boe Smaljilla ,1 ,235
39020 ,Voogbadee Public School ,Voogbadee ,2 ,714
39026 ,Gboyee Town Palava Hut ,Gboyee ,1 ,345
39046 ,Kingston Weagbah Elem. & Jr. High School ,Oneway ,1 ,301
39028 ,Korjayee No. 2 Palava Hut ,Korjayee #2 ,1 ,152
39058 ,Tournata Palava Hut ,TournataTown ,1 ,402
39035 ,Jacksonville Kulu Elem. & Jr. High School ,Jacksonville ,1 ,470
39038 ,Nyennfueh Market ,Nyennfueh ,2 ,527
39039 ,Old Pyne Adm. Building ,Pyne Town/ Old ,3 ,1190
39043 ,Plandialebo High School ,Plandialebo ,2 ,507
39045 ,Jalay Town Palava Hut ,Jalay Town ,1 ,427
39048 ,Sargbah Town Public School ,Sargbah ,1 ,214
39050 ,Kulu Public Elem. & Jr. High School ,Sonoah ,1 ,113
39052 ,Tarlow Town Hall ,Unification Town/Tarlow ,1 ,270
39053 ,Karmo Palava Hut ,Karmo ,2 ,649
39055 ,Tanneh Wiah Town Public School ,Tanneh Wiah Town ,1 ,387
39056 ,Gbazon Palava Hut ,Gbazon ,2 ,764
39027 ,Baffu Camp Palava Hut ,Baffu Camp ,2 ,683
