15050 ,Wrabo Palava Hut ,Wrabo ,1 ,88
15031 ,Peah Elem. School ,Peah ,1 ,157
15032 ,Pennoken Putu Central High ,Pennoken ,2 ,901
15033 ,Petroken Elem. School ,Petroken ,3 ,1388
15038 ,Kumah Town Public School ,Kumah ,1 ,225
15039 ,Tarloken Elem. & Jr. High School ,Tarloken ,1 ,340
15042 ,Toffoi Town Public School ,Toffoi ,2 ,919
15049 ,Belleh Yallah Palava Hut ,Belleh Yallah ,4 ,1622
15051 ,Konobo Central High School ,Ziah ,1 ,396
15052 ,Ziah Town Hall ,Ziah ,3 ,1333
15053 ,Wulu Elem. School ,Wulu ,1 ,248
15023 ,Beh Town Elem. School ,Beh ,1 ,137
15043 ,Togbayee Elem. School ,Togbayee ,1 ,474
15008 ,Boundary Town Public School ,Boundary Town Two ,2 ,667
15028 ,Karlorwieh Public School ,Karlorwieh ,3 ,1326
15029 ,Gardueh Town Public School ,Gardueh ,1 ,293
15002 ,Sayou-Woe Palava Hut ,Sayou-Woe ,2 ,690
15005 ,Billibo Public School ,Billibo ,1 ,413
15009 ,Chattan Elem. School ,Clotetee ,2 ,654
15012 ,Nyongbah Public School ,Nyongbah ,1 ,303
15014 ,Flah Palava Hut ,Flah ,1 ,170
15016 ,Pellizon Elem. School ,Pellizon ,1 ,283
15018 ,Geebio Public School ,Geebio ,2 ,533
15021 ,Glay Palava Hut ,Glay ,2 ,532
15022 ,Glaplay Town Public School ,Gleplay ,1 ,358
15025 ,Jarwadee Public School ,Jarwadee ,2 ,956
15003 ,Buway Palava Hut ,Buway ,1 ,222
