09109 ,Dayougar Town Palava Hut ,Boe Town/Dayougar ,1 ,371
09098 ,Bor's Town Palava Hut ,Bor's ,2 ,958
09099 ,Sekepo/Kru Town Palava Hut ,Sekepo /Kru ,2 ,728
09105 ,Nyornbern Town Palava Hut ,Nyornbern ,3 ,1256
09106 ,Gargar Town Palava Hut ,Gargar ,1 ,221
09107 ,Food Crops Camp Palava Hut ,Food Crops Camp ,2 ,779
09108 ,Feetuah Town Palava Hut ,Feetuah ,2 ,700
09120 ,Compound # 4 Palava Hut ,Compound ,2 ,680
09121 ,Qwrakpo Palava Hut ,Qwrakpo ,2 ,626
09141 ,Daybay Town Palava Hut ,Daybay ,2 ,810
09142 ,Kay Kay Town Palava Hut ,Kay Kay ,1 ,317
09154 ,Diawhen Town Palava Hut ,Diawhen ,1 ,476
09157 ,Yarweah Village Palava Hut ,Yarwea Village ,1 ,327
09077 ,Gbeeyah Town Palava Hut ,Gbeeyah ,2 ,900
09151 ,Big Joe Town Administrative Building ,Big Joe ,2 ,549
09007 ,LIBINC Old Camp Palava Hut ,LIBINC Old Camp ,3 ,1250
09156 ,Old Lady Market Palava Hut ,Old Lady Market ,2 ,599
09076 ,Mentee Town Palava Hut ,Mentee ,1 ,296
09009 ,Behn Town Palava Hut ,Behn ,4 ,1729
09013 ,Zondo Town School Building ,Zondo ,3 ,1122
09014 ,Zardo-Gbone Town Palava Hut ,Zardo-Gbone ,2 ,928
09022 ,Trodain Town Palava Hut ,Trodain ,1 ,337
09023 ,Korkor David Town Palava Hut ,Korkor David ,2 ,688
09024 ,Seeko Camp Palava Hut ,Seeko Camp ,1 ,354
09052 ,Benzohn Town Palava Hut ,Benzohn ,2 ,856
09034 ,Boe-Wee Palava Hut ,Boe-Wee ,1 ,326
09044 ,Sendeh-Pie-Kon Town Palava Hut ,Sendeh-Pie-Kon ,1 ,285
09045 ,Gio Town School Buliding ,Gio ,4 ,1593
09046 ,Geebeor Town Palava Hut ,Geebeor ,2 ,865
09047 ,Gboinyee Tarr Town Palava Hut ,Gboinyee ,2 ,557
09048 ,Paye Town Palava Hut ,Paye ,2 ,909
09033 ,Bannie Town Palava Hut ,Bannie Glaygbo ,1 ,277
09008 ,Debbah Town Palava Hut ,Debbah ,2 ,650
