45035 ,Moilakwelle School ,Moilakwelle ,2 ,830
45021 ,Gelekpasu School ,Gelekpasu ,1 ,386
45058 ,Boliah Town Hall ,Boliah ,1 ,310
45057 ,Nyailowai Town Hall ,Nyailowai ,2 ,508
45056 ,Zalakai School ,Zalakai ,2 ,611
45052 ,Kalata Town Hall ,Kalata ,1 ,458
45051 ,Tiggelee Town Hall ,Tiggelee ,1 ,288
45047 ,Kologbane Palava Hut ,Kologbane A ,2 ,924
45046 ,Gelengasiasu Town Hall ,Gelengasiasu ,1 ,401
45036 ,Belekpalumu Palava Hut ,Belekpalumu ,1 ,419
45029 ,Kpawolozu School ,Kpawolozu ,1 ,261
45012 ,Gatima Town Hall ,Gatima ,2 ,589
45030 ,Mavordor Palava Hut ,Mavordor ,1 ,387
45017 ,Fahnyapolu Town Hall ,Fahnyapolu ,1 ,433
45024 ,Palakwelle Palava Hut ,Palakwelle ,2 ,765
45042 ,Porkpa-Ta School ,Porkpa-ta ,2 ,615
45015 ,Gbarkagborquoita Palava Hut ,Gbarkagborquoita Town ,2 ,532
45031 ,Kpayeakwelle Palava Hut ,Kpayeakwelle ,3 ,1078
45011 ,FassamaTown Palava Hut ,Fassama ,3 ,1347
45008 ,Belleh Yallah Public School ,Belleh Yallah ,2 ,795
45002 ,Baloma Town Hall ,Baloma ,2 ,579
45025 ,Gungbe-ta School ,Gungbe-ta ,1 ,289
45028 ,Kelleh Town Hall ,Kelleh ,1 ,305
45016 ,Gbarkorma School ,Gbarkorma ,1 ,147
