18023 ,Poe Public School ,Poe (Ducor City) ,1 ,216
18024 ,Warkpo Public School ,Warkpo(Wasswa City) ,1 ,203
18029 ,Boluwin Town Hall ,Boluwin ,1 ,332
18030 ,Nrokwia Public School ,Nrokwia ,2 ,992
18031 ,Buah Jr. High School ,Geetugbaken Community / Gee City ,3 ,1042
18032 ,Wropluken Public School ,Wropluken ,2 ,513
18034 ,Niplaihkpo Public School ,Niplaihkpo ,1 ,214
18040 ,Barclayville Central High School ,Barclayville City ,4 ,1681
18022 ,Parluken Public School ,Parluken ,2 ,698
18036 ,A A Hoff Elem. & Jr. High School ,Big Suehn ,1 ,488
18035 ,Nifu Public School ,Nifu ,2 ,552
18004 ,Toe Jelleh Elem. School ,Jlateken ,2 ,721
18017 ,Sass Town High School ,Felokree ,3 ,1013
18003 ,Doeswen Public School ,Doeswen ,1 ,469
18006 ,Betu Public School ,Betu City ,1 ,278
18007 ,S.S Chea Elem. School ,Allawala City ,3 ,1498
18009 ,Fleneken Public School ,Fleneken ,1 ,506
18010 ,Feloken Public School ,Henriesville City/Feloken ,2 ,764
18011 ,Neroh Public School ,Neroh ,1 ,267
18014 ,Chenwrinken Public School ,Chenwrinken ,2 ,641
18015 ,Barfoewin Public School ,Barforwin ,2 ,553
18016 ,Dio Public School ,Dio (Wappi City) ,1 ,311
18001 ,Jarblakpo Public School ,Jarblakpo ,1 ,325
