09085 ,Klehn Town Palava Hut ,Klehn ,2 ,747
09084 ,Sue Town Palava Hut ,Sue ,2 ,881
09097 ,James Zayway Town Palava Hut ,James Zayway ,2 ,573
09086 ,Voe Town Palava Hut ,Voe ,2 ,616
09094 ,Farnk Diggs Town Palava Hut ,Farnk Diggs ,2 ,934
09095 ,Pay-u-way Town Palava Hut ,Pay-u-way ,1 ,147
09096 ,Saynwrane Town Palava Hut ,Saynwrane ,1 ,253
09110 ,Bear-Bear Camp Palava Hut ,Bear -Bear Camp ,2 ,875
09111 ,Boeglay Town Palava Hut ,Boeglay ,2 ,532
09112 ,Estate 2 Bongolo Palava Hut ,Estate 2 Bongolo ,1 ,433
09114 ,Dirt Hole Camp Palava Hut ,Dirt Hole Camp ,3 ,1204
09115 ,LAC-Head Office Palava Hut ,LAC ,6 ,2751
09015 ,Barseegiah School Building ,Barseegiah ,2 ,638
09051 ,Gaypuhole Town Palava Hut ,Gaypuhole ,1 ,488
09113 ,Gorzohn Old Camp Palava Hut ,Gorzohn Old Camp ,4 ,1670
09021 ,Frank Diggs Town Palava Hut ,Frank Diggs ,2 ,767
09017 ,Isaac Anjuah Town Palava Hut ,Isaac Anjuah ,2 ,577
09050 ,Sawthrow Town Palava Hut ,Sawthrow ,1 ,472
09018 ,Timbo Town Palava Hut ,Timbo Giah ,1 ,476
09020 ,Borbor Town Palava Hut ,Borbor ,2 ,513
09016 ,Manawon Town Palava Hut ,Manawon ,2 ,610
09026 ,Sam Town Palava Hut ,Sam ,2 ,559
09027 ,Boe Juah Town Palava Hut ,Boe Juah Town ,1 ,232
09028 ,Zuagar Town Palava Hut ,Zuagar ,2 ,513
09029 ,Gardee Town Palava Hut ,Gardee ,3 ,1313
09030 ,Civil Compound # 3 Administrative Building ,Civil Compound ,6 ,2494
09037 ,Desoe Town Palava Hut ,Desoe ,2 ,695
09038 ,Taylue Town Palava Hut ,Taylue ,2 ,600
09039 ,Kennedy Town Palava Hut ,Kennedy ,3 ,1088
09049 ,Charles Johnson Town Palava Hut ,Charles Johnson ,2 ,889
09019 ,Kporkon Town Palava Hut ,Kporkon ,2 ,877
