06084 ,Yopea Palava Hut ,Yopea ,2 ,988
06145 ,U-Lah Public School ,U-Lah ,3 ,1053
06143 ,Nangbo Palava Hut ,Nangbo ,1 ,467
06141 ,Gbalorkpala Public School ,Gbarlorkpalah ,2 ,867
06140 ,Botota Public School ,Botota ,2 ,918
06139 ,Rock Crusher Palava Hut ,Rock Crusher ,2 ,799
06138 ,Gbelletay Palava Hut ,Gbelletay ,1 ,285
06137 ,Doe Public School ,Doe ,1 ,495
06136 ,Gold Camp Palava Hut ,Gold Camp ,4 ,1728
06146 ,Gbecohn Public School ,Gbecohn ,3 ,1363
06122 ,Dahn-Kan Palava Hut ,Dahn-Kan ,3 ,1173
06144 ,Tokpa-Ta Public School ,Tokpa-Ta ,3 ,1003
06078 ,Zeby Public School ,Zebay ,4 ,1903
06052 ,Zowienta Public School ,Zowienta ,5 ,2043
06051 ,Green Hill Quarry Public School ,Green Hill Quarry ,1 ,355
06046 ,Palala Public School ,Palala ,6 ,2573
06028 ,Tarsai Palava Hut ,Tarsai ,2 ,898
06020 ,Galai Public School ,Galai ,3 ,1272
06014 ,Duta Town Hall ,Duta ,3 ,1038
06002 ,Sarworlor Public School ,Sarworlor Town ,2 ,633
06001 ,Baila Public School ,Baila Town ,3 ,1180
06135 ,Yolota Palava Hut ,Yolota(A) ,3 ,1130
06148 ,Malonkai Palava Hut ,Malonkai ,1 ,382
06142 ,Old Gbarta Palava Hut ,Old Gbarta ,3 ,1149
06147 ,Zeo Palava Hut ,Zeo ,1 ,395
