06150 ,Won-A-Nie School ,Gbarnga Barrack ,5 ,2446
06123 ,Wongbai Palava Hut ,Wongbai ,1 ,467
06121 ,Wainsue Public School ,Wainsue ,3 ,1290
06085 ,Melekei Palava Hut ,Melekei ,2 ,748
06075 ,Jinnepeleta Public School ,Jinnepeleta Community ,2 ,907
06074 ,Kpanyea Palava Hut ,Kpanyea ,2 ,841
06038 ,Gbelekpalah Public School ,Gbelekpalah ,1 ,489
06069 ,Voloblai palava Hut ,Voloblai ,1 ,456
06037 ,Gbarnay Palava Hut ,Gbarnay ,1 ,364
06036 ,Gbarmue Public School ,Gbarmue ,3 ,1022
06152 ,John F. Barkalu School ,Gbarnga ,6 ,2720
06153 ,Gbarnga Sport Stadium ,Millionare Quanters ,6 ,2509
06155 ,Tubman Gary High School ,Methodist Compound ,6 ,2934
06156 ,Gbarnga Sunday Market ,Gbarnga Sunday Market ,6 ,2991
06035 ,Gbaota Public School ,Gbaota ,3 ,1097
06068 ,Kayata SDA Church ,Kayata Town ,2 ,821
06151 ,Gboveh High School ,Gboveh High Community ,5 ,2186
