33185 ,Duo Gorton Public School ,Duo Gorton ,2 ,673
33146 ,Shirley Memorial High School ,Sanniquellie ,2 ,887
33147 ,Dahnlorpa Community School ,Sanniquellie ,2 ,798
33148 ,Bunah Suah's Compound ,Sanniquellie ,4 ,1865
33149 ,St. Mary Elementary School ,Sanniquellie ,3 ,1405
33154 ,Sehyi Kmpa Public School ,Sehyi Kimpa ,3 ,1019
33155 ,Suakarzue Public School ,Suakarzue ,2 ,615
33156 ,Sopea Public School ,Sopea ,2 ,537
33167 ,Duo Tiayee Public School ,Duo Tiayee ,2 ,759
33169 ,Kitoma Public School ,Kitoma ,2 ,571
33183 ,Lehgain Public School ,Lehgain ,1 ,371
33204 ,Sehyi-Geh Baptist Compound ,Sehyi-Geh ,2 ,646
33203 ,Zolowee Public School ,Zolowee ,2 ,888
33145 ,Martha Tubman Elementary School ,Sanniquellie ,4 ,1625
33182 ,Busie Public School ,Busie ,2 ,937
33017 ,Boaplay Public School ,Boaplay ,2 ,553
33128 ,Mongbain Public School ,Mongbain ,2 ,942
33022 ,Borsonnoh Public School ,Borsonnoh ,2 ,947
33028 ,Tondin Public School ,Tondin ,2 ,608
33029 ,Dingamon Public School ,Dingamon ,4 ,1508
33040 ,Zuluyee Public School ,Zuluyee ,2 ,637
33041 ,Gbedin Public School ,Gbedin Camp #3 ,3 ,1269
33052 ,Gbayee Public School ,Gbayee ,1 ,267
33056 ,Gbeinfeela Public School ,Gbeinfela ,1 ,375
33062 ,Gboa Gbalasonnoh Public School ,Gboa Gbalasonnoh ,2 ,938
33063 ,Davoryee Public School ,Davoryee ,2 ,715
33070 ,Gbeisella Public School ,Ganta ,2 ,817
33089 ,Kpayelepula Public School ,Kpayelepula ,2 ,694
33100 ,Tiapa Public School ,Tiapa ,2 ,636
33124 ,Mao Public School ,Mao ,2 ,670
33053 ,Duo Gbeah Public School ,Duo Gbeah ,2 ,897
33018 ,Duo Boe Public School ,Duo Boe ,2 ,522
