24056 ,Worhn Public School ,Worhn ,3 ,1330
24046 ,Bolorla Palava Hut ,Bolorla Town ,2 ,518
24047 ,Weala Palava Hut ,Weala Town ,4 ,1933
24053 ,Gbarjor Kor Palava Hut ,Gbarjor Kor ,1 ,448
24055 ,Poye's Town Palava Hut ,Poye's Town ,1 ,402
24060 ,Massaquoi Public school ,Massaquoi ,3 ,1212
24061 ,S.R.C. Camp l Palava Hut ,S.R.C. Camp I ,3 ,1073
24064 ,Fahn Tika Palava Hut ,Fahn Tika ,1 ,347
24065 ,Gbudu Town Palava Hut ,Gbudu ,1 ,472
24066 ,Zeo Town Palava Hut ,Zeo ,1 ,380
24045 ,Laynala Palava Hut ,Laynala Town ,2 ,781
24072 ,Peter Town School ,Peter ,2 ,942
24052 ,Kono Town Palava Hut ,Kono ,1 ,445
24073 ,Lonfay Palava Hut ,Lonfay ,1 ,435
24004 ,Nuah Town Palava Hut ,Nuah Town ,1 ,263
24054 ,Gbolin Boe-Dian Public School ,Gbolin Boe-Dian ,1 ,311
24044 ,Jennita Palava Hut ,Jennita Town ,2 ,943
24003 ,Barclay's Farm School of Christ ,Barclay's Farm ,6 ,2630
24005 ,Behn Gbowron Town Palava Hut ,Behn Gbowron ,1 ,484
24006 ,Lakar Town Palava Hut ,Lakar Town ,1 ,215
24011 ,Baypolu Public School ,Baypolu Town ,3 ,1463
24012 ,S. R. C. Camp III Public School ,S. R. C. Camp III ,2 ,536
24014 ,Vayema Palava Hut ,Vayema ,1 ,344
24069 ,Wolaila Public School ,Wolaila ,1 ,463
24039 ,Gleegbar Town Public School ,Gleegbar ,2 ,600
24001 ,Bondo Barwo School ,Bondo Barwo ,2 ,630
24013 ,Cinta Public School ,Cinta ,2 ,896
24002 ,Yarnwullie Public School ,Yarnwullie ,3 ,1179
24040 ,Gao Town Public School ,Gao ,1 ,418
24043 ,Konola Mission School ,Konola ,2 ,716
