09071 ,Tepenneh Town Palava Hut ,Tepenneh ,1 ,412
09074 ,Palapolu Town Palava Hut ,Palapolu ,1 ,298
09032 ,Jumoi Town Palava Hut ,Jumoi ,2 ,533
09072 ,Teekpor School Building ,Teekpor ,1 ,287
09058 ,Johnny Diggs Town Palava Hut ,Johnny Diggs ,1 ,457
09070 ,S.D.A Mission School Building ,S.D.A Mission ,1 ,381
09069 ,Kotarr Town Palava Hut ,Kotarr ,1 ,277
09067 ,Buahwein Town Palava Hut ,Buahwein ,1 ,149
09066 ,Ballahwein Town Palava Hut ,Ballahwein ,1 ,408
09063 ,Womia Town Palava Hut ,Womia ,1 ,478
09059 ,Jacob Town Palava Hut ,Jacob ,1 ,398
09068 ,Civil Compound # 2 Administrative Building ,Civil Compound ,3 ,1225
09073 ,Zahn Town Palava Hut ,Zahn ,2 ,608
