"Precinct: 21051 ","Polling Place ",2,,,"Precinct: 21051 ","Polling Place ",3,,,"Precinct: 21052 ","Polling Place ",1,,
"Voinjama F.p Mission School, Voinjama City ",,,,,"Voinjama F.p Mission School, Voinjama City ",,,,,"Voinjama Public School, Voinjama City",,,,
"Registered Voters: ",554,,,,"Registered Voters: ",520,,,,"Registered Voters: ",493,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,98,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,90,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,82
"WEAH, George Manneh (CDC) ",,,,151,"WEAH, George Manneh (CDC) ",,,,153,"WEAH, George Manneh (CDC) ",,,,145
,"Valid Votes: ",,,249,,"Valid Votes: ",,,243,,"Valid Votes: ",,,227
,"Invalid Votes: ",,,6,,"Invalid Votes: ",,,7,,"Invalid Votes: ",,,3
,"Total Votes: ",,,255,,"Total Votes: ",,,250,,"Total Votes: ",,,230
"Precinct: 21052 ","Polling Place ",2,,,"Precinct: 21052 ","Polling Place ",3,,,"Precinct: 21052 ","Polling Place ",4,,
"Voinjama Public School, Voinjama City ",,,,,"Voinjama Public School, Voinjama City ",,,,,"Voinjama Public School, Voinjama City",,,,
"Registered Voters: ",510,,,,"Registered Voters: ",520,,,,"Registered Voters: ",497,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,89,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,81,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,91
"WEAH, George Manneh (CDC) ",,,,128,"WEAH, George Manneh (CDC) ",,,,135,"WEAH, George Manneh (CDC) ",,,,113
,"Valid Votes: ",,,217,,"Valid Votes: ",,,216,,"Valid Votes: ",,,204
,"Invalid Votes: ",,,4,,"Invalid Votes: ",,,1,,"Invalid Votes: ",,,1
,"Total Votes: ",,,221,,"Total Votes: ",,,217,,"Total Votes: ",,,205
"Precinct: 21053 ","Polling Place ",1,,,"Precinct: 21053 ","Polling Place ",2,,,"Precinct: 21053 ","Polling Place ",3,,
"Voinjama Catholic School, Voinjama City ",,,,,"Voinjama Catholic School, Voinjama City ",,,,,"Voinjama Catholic School, Voinjama City",,,,
"Registered Voters: ",457,,,,"Registered Voters: ",456,,,,"Registered Voters: ",470,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,39,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,36,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,66
"WEAH, George Manneh (CDC) ",,,,152,"WEAH, George Manneh (CDC) ",,,,143,"WEAH, George Manneh (CDC) ",,,,145
,"Valid Votes: ",,,191,,"Valid Votes: ",,,179,,"Valid Votes: ",,,211
,"Invalid Votes: ",,,8,,"Invalid Votes: ",,,9,,"Invalid Votes: ",,,11
,"Total Votes: ",,,199,,"Total Votes: ",,,188,,"Total Votes: ",,,222
"Precinct: 21053 ","Polling Place ",4,,,"Precinct: 21054 ","Polling Place ",1,,,"Precinct: 21054 ","Polling Place ",2,,
"Voinjama Catholic School, Voinjama City ",,,,,"Voinjama Market Hall, Voinjama City ",,,,,"Voinjama Market Hall, Voinjama City",,,,
"Registered Voters: ",450,,,,"Registered Voters: ",557,,,,"Registered Voters: ",567,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,39,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,152,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,148
"WEAH, George Manneh (CDC) ",,,,155,"WEAH, George Manneh (CDC) ",,,,93,"WEAH, George Manneh (CDC) ",,,,93
,"Valid Votes: ",,,194,,"Valid Votes: ",,,245,,"Valid Votes: ",,,241
,"Invalid Votes: ",,,3,,"Invalid Votes: ",,,5,,"Invalid Votes: ",,,8
,"Total Votes: ",,,197,,"Total Votes: ",,,250,,"Total Votes: ",,,249
"Precinct: 21054 ","Polling Place ",3,,,"Precinct: 21054 ","Polling Place ",4,,,"Precinct: 21054 ","Polling Place ",5,,
"Voinjama Market Hall, Voinjama City ",,,,,"Voinjama Market Hall, Voinjama City ",,,,,"Voinjama Market Hall, Voinjama City",,,,
"Registered Voters: ",549,,,,"Registered Voters: ",485,,,,"Registered Voters: ",497,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,161,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,118,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,127
"WEAH, George Manneh (CDC) ",,,,81,"WEAH, George Manneh (CDC) ",,,,79,"WEAH, George Manneh (CDC) ",,,,70
,"Valid Votes: ",,,242,,"Valid Votes: ",,,197,,"Valid Votes: ",,,197
,"Invalid Votes: ",,,5,,"Invalid Votes: ",,,7,,"Invalid Votes: ",,,7
,"Total Votes: ",,,247,,"Total Votes: ",,,204,,"Total Votes: ",,,204
"Precinct: 21054 ","Polling Place ",6,,,"Precinct: 21055 ","Polling Place ",1,,,"Precinct: 21055 ","Polling Place ",2,,
"Voinjama Market Hall, Voinjama City ",,,,,"Bakiedou Public School, Bakiedou ",,,,,"Bakiedou Public School, Bakiedou",,,,
"Registered Voters: ",560,,,,"Registered Voters: ",475,,,,"Registered Voters: ",505,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,146,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,50,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,12
"WEAH, George Manneh (CDC) ",,,,93,"WEAH, George Manneh (CDC) ",,,,322,"WEAH, George Manneh (CDC) ",,,,318
,"Valid Votes: ",,,239,,"Valid Votes: ",,,372,,"Valid Votes: ",,,330
,"Invalid Votes: ",,,13,,"Invalid Votes: ",,,5,,"Invalid Votes: ",,,3
,"Total Votes: ",,,252,,"Total Votes: ",,,377,,"Total Votes: ",,,333
"Precinct: 21055 ","Polling Place ",3,,,"Precinct: 21056 ","Polling Place ",1,,,"Precinct: 21057 ","Polling Place ",1,,
"Bakiedou Public School, Bakiedou ",,,,,"Jarnufuma Public School, Jarmulor ",,,,,"Kanela Tow n Hall, Kanela",,,,
"Registered Voters: ",489,,,,"Registered Voters: ",384,,,,"Registered Voters: ",365,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,13,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,21,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,21
"WEAH, George Manneh (CDC) ",,,,292,"WEAH, George Manneh (CDC) ",,,,218,"WEAH, George Manneh (CDC) ",,,,94
,"Valid Votes: ",,,305,,"Valid Votes: ",,,239,,"Valid Votes: ",,,115
,"Invalid Votes: ",,,9,,"Invalid Votes: ",,,13,,"Invalid Votes: ",,,0
,"Total Votes: ",,,314,,"Total Votes: ",,,252,,"Total Votes: ",,,115
"Precinct: 21057 ","Polling Place ",2,,,"Precinct: 21058 ","Polling Place ",1,,,"Precinct: 21058 ","Polling Place ",2,,
"Kanela Tow n Hall, Kanela ",,,,,"Tussu Tow n Hall, Tussu ",,,,,"Tussu Tow n Hall, Tussu",,,,
"Registered Voters: ",381,,,,"Registered Voters: ",328,,,,"Registered Voters: ",322,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,15,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,20,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,16
"WEAH, George Manneh (CDC) ",,,,86,"WEAH, George Manneh (CDC) ",,,,163,"WEAH, George Manneh (CDC) ",,,,152
,"Valid Votes: ",,,101,,"Valid Votes: ",,,183,,"Valid Votes: ",,,168
,"Invalid Votes: ",,,2,,"Invalid Votes: ",,,14,,"Invalid Votes: ",,,10
,"Total Votes: ",,,103,,"Total Votes: ",,,197,,"Total Votes: ",,,178
"Precinct: 21059 ","Polling Place ",1,,,"Precinct: 21059 ","Polling Place ",2,,,"Precinct: 21059 ","Polling Place ",3,,
"Kolela Tow n Hall, Kolela ",,,,,"Kolela Tow n Hall, Kolela ",,,,,"Kolela Tow n Hall, Kolela",,,,
"Registered Voters: ",435,,,,"Registered Voters: ",438,,,,"Registered Voters: ",429,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,9,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,15,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,12
"WEAH, George Manneh (CDC) ",,,,143,"WEAH, George Manneh (CDC) ",,,,150,"WEAH, George Manneh (CDC) ",,,,138
,"Valid Votes: ",,,152,,"Valid Votes: ",,,165,,"Valid Votes: ",,,150
,"Invalid Votes: ",,,0,,"Invalid Votes: ",,,0,,"Invalid Votes: ",,,0
,"Total Votes: ",,,152,,"Total Votes: ",,,165,,"Total Votes: ",,,150
"Precinct: 21060 ","Polling Place ",1,,,"Precinct: 21060 ","Polling Place ",2,,,"Precinct: 21061 ","Polling Place ",1,,
"Marvekondo Tow n Hall, Marvekondo ",,,,,"Marvekondo Tow n Hall, Marvekondo ",,,,,"Kondadu Tow n Hall, Kondadu",,,,
"Registered Voters: ",400,,,,"Registered Voters: ",395,,,,"Registered Voters: ",522,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,51,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,47,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,24
"WEAH, George Manneh (CDC) ",,,,171,"WEAH, George Manneh (CDC) ",,,,184,"WEAH, George Manneh (CDC) ",,,,75
,"Valid Votes: ",,,222,,"Valid Votes: ",,,231,,"Valid Votes: ",,,99
,"Invalid Votes: ",,,7,,"Invalid Votes: ",,,4,,"Invalid Votes: ",,,19
,"Total Votes: ",,,229,,"Total Votes: ",,,235,,"Total Votes: ",,,118
"Precinct: 21061 ","Polling Place ",2,,,"Precinct: 21061 ","Polling Place ",3,,,"Precinct: 21061 ","Polling Place ",4,,
"Kondadu Tow n Hall, Kondadu ",,,,,"Kondadu Tow n Hall, Kondadu ",,,,,"Kondadu Tow n Hall, Kondadu",,,,
"Registered Voters: ",558,,,,"Registered Voters: ",517,,,,"Registered Voters: ",565,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,36,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,43,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,26
"WEAH, George Manneh (CDC) ",,,,74,"WEAH, George Manneh (CDC) ",,,,76,"WEAH, George Manneh (CDC) ",,,,132
,"Valid Votes: ",,,110,,"Valid Votes: ",,,119,,"Valid Votes: ",,,158
,"Invalid Votes: ",,,7,,"Invalid Votes: ",,,11,,"Invalid Votes: ",,,2
,"Total Votes: ",,,117,,"Total Votes: ",,,130,,"Total Votes: ",,,160
"Precinct: 21062 ","Polling Place ",1,,,"Precinct: 21063 ","Polling Place ",1,,,"Precinct: 21064 ","Polling Place ",1,,
"Sirmodu Tow n Hall, Sirmodu ",,,,,"Womanor Tow n Hall, Womanor ",,,,,"Sakomedu Public School, Sakomedu",,,,
"Registered Voters: ",314,,,,"Registered Voters: ",235,,,,"Registered Voters: ",492,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,40,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,3,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,35
"WEAH, George Manneh (CDC) ",,,,153,"WEAH, George Manneh (CDC) ",,,,113,"WEAH, George Manneh (CDC) ",,,,146
,"Valid Votes: ",,,193,,"Valid Votes: ",,,116,,"Valid Votes: ",,,181
,"Invalid Votes: ",,,7,,"Invalid Votes: ",,,2,,"Invalid Votes: ",,,16
,"Total Votes: ",,,200,,"Total Votes: ",,,118,,"Total Votes: ",,,197
"Precinct: 21064 ","Polling Place ",2,,,"Precinct: 21064 ","Polling Place ",3,,,"Precinct: 21064 ","Polling Place ",4,,
"Sakomedu Public School, Sakomedu ",,,,,"Sakomedu Public School, Sakomedu ",,,,,"Sakomedu Public School, Sakomedu",,,,
"Registered Voters: ",535,,,,"Registered Voters: ",513,,,,"Registered Voters: ",502,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,42,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,26,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,25
"WEAH, George Manneh (CDC) ",,,,152,"WEAH, George Manneh (CDC) ",,,,169,"WEAH, George Manneh (CDC) ",,,,158
,"Valid Votes: ",,,194,,"Valid Votes: ",,,195,,"Valid Votes: ",,,183
,"Invalid Votes: ",,,8,,"Invalid Votes: ",,,16,,"Invalid Votes: ",,,0
,"Total Votes: ",,,202,,"Total Votes: ",,,211,,"Total Votes: ",,,183
"Precinct: 21065 ","Polling Place ",1,,,"Precinct: 21066 ","Polling Place ",1,,,"Precinct: 21067 ","Polling Place ",1,,
"Kugbemai Tow n Hall , Kugbemai ",,,,,"Vonema Tow n Hall, Vonema ",,,,,"Law alazu Public School, Law alazu",,,,
"Registered Voters: ",416,,,,"Registered Voters: ",377,,,,"Registered Voters: ",551,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,66,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,72,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,174
"WEAH, George Manneh (CDC) ",,,,159,"WEAH, George Manneh (CDC) ",,,,79,"WEAH, George Manneh (CDC) ",,,,56
,"Valid Votes: ",,,225,,"Valid Votes: ",,,151,,"Valid Votes: ",,,230
,"Invalid Votes: ",,,13,,"Invalid Votes: ",,,5,,"Invalid Votes: ",,,15
,"Total Votes: ",,,238,,"Total Votes: ",,,156,,"Total Votes: ",,,245
"Precinct: 21067 ","Polling Place ",2,,,"Precinct: 21068 ","Polling Place ",1,,,"Precinct: 21068 ","Polling Place ",2,,
"Law alazu Public School, Law alazu ",,,,,"Tobogizizu Tow n Hall, Tobogizizu ",,,,,"Tobogizizu Tow n Hall, Tobogizizu",,,,
"Registered Voters: ",577,,,,"Registered Voters: ",360,,,,"Registered Voters: ",344,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,191,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,153,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,156
"WEAH, George Manneh (CDC) ",,,,48,"WEAH, George Manneh (CDC) ",,,,42,"WEAH, George Manneh (CDC) ",,,,35
,"Valid Votes: ",,,239,,"Valid Votes: ",,,195,,"Valid Votes: ",,,191
,"Invalid Votes: ",,,17,,"Invalid Votes: ",,,7,,"Invalid Votes: ",,,4
,"Total Votes: ",,,256,,"Total Votes: ",,,202,,"Total Votes: ",,,195
"Precinct: 21069 ","Polling Place ",1,,,"Precinct: 21070 ","Polling Place ",1,,,"Precinct: 21071 ","Polling Place ",1,,
"Yandizu Public School, Yandizu ",,,,,"Bitijama Tow n Hall, Bitijama ",,,,,"Bazagizia Tow n Hall , Bazagizia",,,,
"Registered Voters: ",346,,,,"Registered Voters: ",378,,,,"Registered Voters: ",386,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,114,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,104,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,152
"WEAH, George Manneh (CDC) ",,,,102,"WEAH, George Manneh (CDC) ",,,,63,"WEAH, George Manneh (CDC) ",,,,46
,"Valid Votes: ",,,216,,"Valid Votes: ",,,167,,"Valid Votes: ",,,198
,"Invalid Votes: ",,,2,,"Invalid Votes: ",,,6,,"Invalid Votes: ",,,3
,"Total Votes: ",,,218,,"Total Votes: ",,,173,,"Total Votes: ",,,201
"Precinct: 21072 ","Polling Place ",1,,,"Precinct: 21073 ","Polling Place ",1,,,"Precinct: 21073 ","Polling Place ",2,,
"Kpakamai Public Hall, Kpakamai ",,,,,"Tubman Elementary & Junior High School, Velezala ",,,,,"Tubman Elementary & Junior High School, Velezala",,,,
"Registered Voters: ",395,,,,"Registered Voters: ",349,,,,"Registered Voters: ",333,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,65,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,88,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,94
"WEAH, George Manneh (CDC) ",,,,26,"WEAH, George Manneh (CDC) ",,,,48,"WEAH, George Manneh (CDC) ",,,,26
,"Valid Votes: ",,,91,,"Valid Votes: ",,,136,,"Valid Votes: ",,,120
,"Invalid Votes: ",,,6,,"Invalid Votes: ",,,3,,"Invalid Votes: ",,,2
,"Total Votes: ",,,97,,"Total Votes: ",,,139,,"Total Votes: ",,,122
"Precinct: 21074 ","Polling Place ",1,,,"Precinct: 21075 ","Polling Place ",1,,,"Precinct: 21075 ","Polling Place ",2,,
"Vavamai Tow n Hall, Vavamai ",,,,,"Zew ordamai Public School, Zew ordamai ",,,,,"Zew ordamai Public School, Zew ordamai",,,,
"Registered Voters: ",93,,,,"Registered Voters: ",311,,,,"Registered Voters: ",358,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,50,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,32,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,45
"WEAH, George Manneh (CDC) ",,,,19,"WEAH, George Manneh (CDC) ",,,,77,"WEAH, George Manneh (CDC) ",,,,92
,"Valid Votes: ",,,69,,"Valid Votes: ",,,109,,"Valid Votes: ",,,137
,"Invalid Votes: ",,,1,,"Invalid Votes: ",,,1,,"Invalid Votes: ",,,1
,"Total Votes: ",,,70,,"Total Votes: ",,,110,,"Total Votes: ",,,138
"Precinct: 21077 ","Polling Place ",1,,,"Precinct: 21078 ","Polling Place ",1,,,"Precinct: 21078 ","Polling Place ",2,,
"Jonny,s Tow n Public School, Johny Tow n ",,,,,"Nyandemorlahun Tow n Hall, Nyandemorlahun ",,,,,"Nyandemorlahun Tow n Hall, Nyandemorlahun",,,,
"Registered Voters: ",245,,,,"Registered Voters: ",310,,,,"Registered Voters: ",321,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,23,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,44,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,51
"WEAH, George Manneh (CDC) ",,,,87,"WEAH, George Manneh (CDC) ",,,,104,"WEAH, George Manneh (CDC) ",,,,105
,"Valid Votes: ",,,110,,"Valid Votes: ",,,148,,"Valid Votes: ",,,156
,"Invalid Votes: ",,,3,,"Invalid Votes: ",,,16,,"Invalid Votes: ",,,1
,"Total Votes: ",,,113,,"Total Votes: ",,,164,,"Total Votes: ",,,157
"Precinct: 21079 ","Polling Place ",1,,,"Precinct: 21080 ","Polling Place ",1,,,"Precinct: 21081 ","Polling Place ",1,,
"Taw alahun Tow n Hall, Taw alahun ",,,,,"Honiehum Tow n Hall, Honeihum ",,,,,"Balahun Publc School, Balahun",,,,
"Registered Voters: ",190,,,,"Registered Voters: ",225,,,,"Registered Voters: ",301,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,11,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,52,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,16
"WEAH, George Manneh (CDC) ",,,,133,"WEAH, George Manneh (CDC) ",,,,80,"WEAH, George Manneh (CDC) ",,,,113
,"Valid Votes: ",,,144,,"Valid Votes: ",,,132,,"Valid Votes: ",,,129
,"Invalid Votes: ",,,6,,"Invalid Votes: ",,,3,,"Invalid Votes: ",,,11
,"Total Votes: ",,,150,,"Total Votes: ",,,135,,"Total Votes: ",,,140
"Precinct: 21082 ","Polling Place ",1,,,"Precinct: 21083 ","Polling Place ",1,,,"Precinct: 21083 ","Polling Place ",2,,
"Taninahum Public School, Taninahum ",,,,,"Kolahun El & Jr High School, Kolahun City ",,,,,"Kolahun El & Jr High School, Kolahun City",,,,
"Registered Voters: ",404,,,,"Registered Voters: ",515,,,,"Registered Voters: ",521,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,102,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,44,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,30
"WEAH, George Manneh (CDC) ",,,,133,"WEAH, George Manneh (CDC) ",,,,127,"WEAH, George Manneh (CDC) ",,,,134
,"Valid Votes: ",,,235,,"Valid Votes: ",,,171,,"Valid Votes: ",,,164
,"Invalid Votes: ",,,0,,"Invalid Votes: ",,,0,,"Invalid Votes: ",,,12
,"Total Votes: ",,,235,,"Total Votes: ",,,171,,"Total Votes: ",,,176
"Precinct: 21083 ","Polling Place ",3,,,"Precinct: 21084 ","Polling Place ",1,,,"Precinct: 21084 ","Polling Place ",2,,
"Kolahun El & Jr High School, Kolahun City ",,,,,"Kolahun El & Jr High School, Kolahun City ",,,,,"Kolahun El & Jr High School, Kolahun City",,,,
"Registered Voters: ",501,,,,"Registered Voters: ",460,,,,"Registered Voters: ",428,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,35,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,47,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,60
"WEAH, George Manneh (CDC) ",,,,129,"WEAH, George Manneh (CDC) ",,,,165,"WEAH, George Manneh (CDC) ",,,,133
,"Valid Votes: ",,,164,,"Valid Votes: ",,,212,,"Valid Votes: ",,,193
,"Invalid Votes: ",,,6,,"Invalid Votes: ",,,4,,"Invalid Votes: ",,,3
,"Total Votes: ",,,170,,"Total Votes: ",,,216,,"Total Votes: ",,,196
"Precinct: 21084 ","Polling Place ",3,,,"Precinct: 21085 ","Polling Place ",1,,,"Precinct: 21086 ","Polling Place ",1,,
"Kolahun El & Jr High School, Kolahun City ",,,,,"Ngorkhun Tow n Hall, Ngorkorhun ",,,,,"Kolahun El & Jr High School, Kolahun City",,,,
"Registered Voters: ",454,,,,"Registered Voters: ",307,,,,"Registered Voters: ",464,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,41,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,27,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,27
"WEAH, George Manneh (CDC) ",,,,165,"WEAH, George Manneh (CDC) ",,,,170,"WEAH, George Manneh (CDC) ",,,,160
,"Valid Votes: ",,,206,,"Valid Votes: ",,,197,,"Valid Votes: ",,,187
,"Invalid Votes: ",,,4,,"Invalid Votes: ",,,3,,"Invalid Votes: ",,,3
,"Total Votes: ",,,210,,"Total Votes: ",,,200,,"Total Votes: ",,,190
"Precinct: 21086 ","Polling Place ",2,,,"Precinct: 21086 ","Polling Place ",3,,,"Precinct: 21087 ","Polling Place ",1,,
"Kolahun El & Jr High School, Kolahun City ",,,,,"Kolahun El & Jr High School, Kolahun City ",,,,,"Bolahun Public School, Bolahun",,,,
"Registered Voters: ",460,,,,"Registered Voters: ",436,,,,"Registered Voters: ",540,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,35,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,31,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,25
"WEAH, George Manneh (CDC) ",,,,146,"WEAH, George Manneh (CDC) ",,,,125,"WEAH, George Manneh (CDC) ",,,,248
,"Valid Votes: ",,,181,,"Valid Votes: ",,,156,,"Valid Votes: ",,,273
