"Registered Voters: ",333,,,,"Registered Voters: ",266,,,,"Registered Voters: ",408,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,106,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,94,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,54
"WEAH, George Manneh (CDC) ",,,,34,"WEAH, George Manneh (CDC) ",,,,8,"WEAH, George Manneh (CDC) ",,,,14
,"Valid Votes: ",,,140,,"Valid Votes: ",,,102,,"Valid Votes: ",,,68
,"Invalid Votes: ",,,3,,"Invalid Votes: ",,,8,,"Invalid Votes: ",,,17
,"Total Votes: ",,,143,,"Total Votes: ",,,110,,"Total Votes: ",,,85
"Precinct: 09066 ","Polling Place ",1,,,"Precinct: 09067 ","Polling Place ",1,,,"Precinct: 09067 ","Polling Place ",2,,
"Palava Hut, Kpue Jimmy Tow n ",,,,,"Palava Hut, Zahn Tow n ",,,,,"Palava Hut, Zahn Tow n",,,,
"Registered Voters: ",136,,,,"Registered Voters: ",330,,,,"Registered Voters: ",290,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,60,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,50,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,37
"WEAH, George Manneh (CDC) ",,,,5,"WEAH, George Manneh (CDC) ",,,,13,"WEAH, George Manneh (CDC) ",,,,14
,"Valid Votes: ",,,65,,"Valid Votes: ",,,63,,"Valid Votes: ",,,51
,"Invalid Votes: ",,,2,,"Invalid Votes: ",,,9,,"Invalid Votes: ",,,6
,"Total Votes: ",,,67,,"Total Votes: ",,,72,,"Total Votes: ",,,57
"Precinct: 09068 ","Polling Place ",1,,,"Precinct: 09069 ","Polling Place ",1,,,"Precinct: 09070 ","Polling Place ",1,,
"Palava Hut, Joe Kpukon Tow n ",,,,,"Palava Hut, Mensah Tow n ",,,,,"Palava Hut, Teekpai Tow n",,,,
"Registered Voters: ",132,,,,"Registered Voters: ",259,,,,"Registered Voters: ",133,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,75,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,70,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,40
"WEAH, George Manneh (CDC) ",,,,12,"WEAH, George Manneh (CDC) ",,,,7,"WEAH, George Manneh (CDC) ",,,,14
,"Valid Votes: ",,,87,,"Valid Votes: ",,,77,,"Valid Votes: ",,,54
,"Invalid Votes: ",,,1,,"Invalid Votes: ",,,4,,"Invalid Votes: ",,,4
,"Total Votes: ",,,88,,"Total Votes: ",,,81,,"Total Votes: ",,,58
"Precinct: 09071 ","Polling Place ",1,,,"Precinct: 09072 ","Polling Place ",1,,,"Precinct: 09073 ","Polling Place ",1,,
"Palava Hut, Boyw ein Tow n ",,,,,"Palava Hut, Balaw ein Tow n ",,,,,"School Building, Sda Mission - Seven Day Adventists",,,,
"Registered Voters: ",160,,,,"Registered Voters: ",192,,,,"Registered Voters: ",58,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,27,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,53,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,43
"WEAH, George Manneh (CDC) ",,,,23,"WEAH, George Manneh (CDC) ",,,,3,"WEAH, George Manneh (CDC) ",,,,2
,"Valid Votes: ",,,50,,"Valid Votes: ",,,56,,"Valid Votes: ",,,45
,"Invalid Votes: ",,,0,,"Invalid Votes: ",,,0,,"Invalid Votes: ",,,0
,"Total Votes: ",,,50,,"Total Votes: ",,,56,,"Total Votes: ",,,45
"Precinct: 09074 ","Polling Place ",1,,,"Precinct: 09075 ","Polling Place ",1,,,"Precinct: 09076 ","Polling Place ",1,,
"Palava Hut, Daniel Tow n ",,,,,"Palava Hut, Palapola ",,,,,"Palava Hut, Kutuah Tow n",,,,
"Registered Voters: ",204,,,,"Registered Voters: ",264,,,,"Registered Voters: ",172,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,39,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,81,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,29
"WEAH, George Manneh (CDC) ",,,,33,"WEAH, George Manneh (CDC) ",,,,56,"WEAH, George Manneh (CDC) ",,,,17
,"Valid Votes: ",,,72,,"Valid Votes: ",,,137,,"Valid Votes: ",,,46
,"Invalid Votes: ",,,0,,"Invalid Votes: ",,,1,,"Invalid Votes: ",,,1
,"Total Votes: ",,,72,,"Total Votes: ",,,138,,"Total Votes: ",,,47
"Precinct: 09077 ","Polling Place ",1,,,"Precinct: 09078 ","Polling Place ",1,,,"Precinct: 09079 ","Polling Place ",1,,
"Palava Hut, Somah Tow n ",,,,,"Palava Hut, Whoose Tow n ",,,,,"Palava Hut, Kpaw etro Tow n",,,,
"Registered Voters: ",416,,,,"Registered Voters: ",325,,,,"Registered Voters: ",130,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,61,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,57,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,23
"WEAH, George Manneh (CDC) ",,,,15,"WEAH, George Manneh (CDC) ",,,,37,"WEAH, George Manneh (CDC) ",,,,26
,"Valid Votes: ",,,76,,"Valid Votes: ",,,94,,"Valid Votes: ",,,49
,"Invalid Votes: ",,,0,,"Invalid Votes: ",,,0,,"Invalid Votes: ",,,0
,"Total Votes: ",,,76,,"Total Votes: ",,,94,,"Total Votes: ",,,49
"Precinct: 09080 ","Polling Place ",1,,,"Precinct: 09081 ","Polling Place ",1,,,"Precinct: 09082 ","Polling Place ",1,,
"Palava Hut, Senyah Tow n ",,,,,"Palava Hut, Kangbopue Tow n ",,,,,"Palava Hut, Gborgar Tow n",,,,
"Registered Voters: ",269,,,,"Registered Voters: ",487,,,,"Registered Voters: ",230,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,68,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,90,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,63
"WEAH, George Manneh (CDC) ",,,,13,"WEAH, George Manneh (CDC) ",,,,15,"WEAH, George Manneh (CDC) ",,,,5
,"Valid Votes: ",,,81,,"Valid Votes: ",,,105,,"Valid Votes: ",,,68
,"Invalid Votes: ",,,12,,"Invalid Votes: ",,,0,,"Invalid Votes: ",,,11
,"Total Votes: ",,,93,,"Total Votes: ",,,105,,"Total Votes: ",,,79
"Precinct: 09083 ","Polling Place ",1,,,"Precinct: 09084 ","Polling Place ",1,,,"Precinct: 09085 ","Polling Place ",1,,
"Palava Hut, Koiyea Tow n ",,,,,"Palava Hut, Johnny Diggs Tow n ",,,,,"Palava Hut, Where Moe Tow n",,,,
"Registered Voters: ",338,,,,"Registered Voters: ",502,,,,"Registered Voters: ",334,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,88,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,61,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,99
"WEAH, George Manneh (CDC) ",,,,8,"WEAH, George Manneh (CDC) ",,,,14,"WEAH, George Manneh (CDC) ",,,,36
,"Valid Votes: ",,,96,,"Valid Votes: ",,,75,,"Valid Votes: ",,,135
,"Invalid Votes: ",,,11,,"Invalid Votes: ",,,6,,"Invalid Votes: ",,,5
,"Total Votes: ",,,107,,"Total Votes: ",,,81,,"Total Votes: ",,,140
"Precinct: 09086 ","Polling Place ",1,,,"Precinct: 09087 ","Polling Place ",1,,,"Precinct: 09088 ","Polling Place ",1,,
"Palava Hut, Boeglain Tow n ",,,,,"Palava Hut, Jacob Tow n ",,,,,"Palava Hut, Gbannah Tow n",,,,
"Registered Voters: ",465,,,,"Registered Voters: ",280,,,,"Registered Voters: ",434,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,48,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,77,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,62
"WEAH, George Manneh (CDC) ",,,,53,"WEAH, George Manneh (CDC) ",,,,8,"WEAH, George Manneh (CDC) ",,,,39
,"Valid Votes: ",,,101,,"Valid Votes: ",,,85,,"Valid Votes: ",,,101
,"Invalid Votes: ",,,4,,"Invalid Votes: ",,,0,,"Invalid Votes: ",,,16
,"Total Votes: ",,,105,,"Total Votes: ",,,85,,"Total Votes: ",,,117
"Precinct: 09088 ","Polling Place ",2,,,"Precinct: 09088 ","Polling Place ",3,,,"Precinct: 09089 ","Polling Place ",1,,
"Palava Hut, Gbannah Tow n ",,,,,"Palava Hut, Gbannah Tow n ",,,,,"Palava Hut, Jumoi Tow n",,,,
"Registered Voters: ",457,,,,"Registered Voters: ",444,,,,"Registered Voters: ",313,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,52,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,50,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,50
"WEAH, George Manneh (CDC) ",,,,33,"WEAH, George Manneh (CDC) ",,,,38,"WEAH, George Manneh (CDC) ",,,,95
,"Valid Votes: ",,,85,,"Valid Votes: ",,,88,,"Valid Votes: ",,,145
,"Invalid Votes: ",,,8,,"Invalid Votes: ",,,23,,"Invalid Votes: ",,,7
,"Total Votes: ",,,93,,"Total Votes: ",,,111,,"Total Votes: ",,,152
"Precinct: 09089 ","Polling Place ",2,,,"Precinct: 09090 ","Polling Place ",1,,,"Precinct: 09090 ","Polling Place ",2,,
"Palava Hut, Jumoi Tow n ",,,,,"Palava Hut, Belefani Tow n ",,,,,"Palava Hut, Belefani Tow n",,,,
"Registered Voters: ",339,,,,"Registered Voters: ",436,,,,"Registered Voters: ",474,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,52,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,285,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,316
"WEAH, George Manneh (CDC) ",,,,65,"WEAH, George Manneh (CDC) ",,,,9,"WEAH, George Manneh (CDC) ",,,,22
,"Valid Votes: ",,,117,,"Valid Votes: ",,,294,,"Valid Votes: ",,,338
,"Invalid Votes: ",,,27,,"Invalid Votes: ",,,0,,"Invalid Votes: ",,,2
,"Total Votes: ",,,144,,"Total Votes: ",,,294,,"Total Votes: ",,,340
"Precinct: 09091 ","Polling Place ",1,,,"Precinct: 09091 ","Polling Place ",2,,,"Precinct: 09093 ","Polling Place ",1,,
"Palava Hut, Kpellezan Tow n ",,,,,"Palava Hut, Kpellezan Tow n ",,,,,"Circuit Court, Buchanan",,,,
"Registered Voters: ",543,,,,"Registered Voters: ",520,,,,"Registered Voters: ",290,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,53,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,61,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,51
"WEAH, George Manneh (CDC) ",,,,29,"WEAH, George Manneh (CDC) ",,,,26,"WEAH, George Manneh (CDC) ",,,,22
,"Valid Votes: ",,,82,,"Valid Votes: ",,,87,,"Valid Votes: ",,,73
,"Invalid Votes: ",,,6,,"Invalid Votes: ",,,4,,"Invalid Votes: ",,,4
,"Total Votes: ",,,88,,"Total Votes: ",,,91,,"Total Votes: ",,,77
"Precinct: 09094 ","Polling Place ",1,,,"Precinct: 09094 ","Polling Place ",2,,,"Precinct: 09094 ","Polling Place ",3,,
"School Building, Buchanan ",,,,,"School Building, Buchanan ",,,,,"School Building, Buchanan",,,,
"Registered Voters: ",480,,,,"Registered Voters: ",503,,,,"Registered Voters: ",547,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,239,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,215,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,263
"WEAH, George Manneh (CDC) ",,,,112,"WEAH, George Manneh (CDC) ",,,,121,"WEAH, George Manneh (CDC) ",,,,108
,"Valid Votes: ",,,351,,"Valid Votes: ",,,336,,"Valid Votes: ",,,371
,"Invalid Votes: ",,,5,,"Invalid Votes: ",,,11,,"Invalid Votes: ",,,10
,"Total Votes: ",,,356,,"Total Votes: ",,,347,,"Total Votes: ",,,381
"Precinct: 09094 ","Polling Place ",4,,,"Precinct: 09094 ","Polling Place ",5,,,"Precinct: 09095 ","Polling Place ",1,,
"School Building, Buchanan ",,,,,"School Building, Buchanan ",,,,,"Tow n Hall , Buchanan",,,,
"Registered Voters: ",534,,,,"Registered Voters: ",499,,,,"Registered Voters: ",539,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,217,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,194,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,199
"WEAH, George Manneh (CDC) ",,,,96,"WEAH, George Manneh (CDC) ",,,,96,"WEAH, George Manneh (CDC) ",,,,141
,"Valid Votes: ",,,313,,"Valid Votes: ",,,290,,"Valid Votes: ",,,340
,"Invalid Votes: ",,,3,,"Invalid Votes: ",,,10,,"Invalid Votes: ",,,10
,"Total Votes: ",,,316,,"Total Votes: ",,,300,,"Total Votes: ",,,350
"Precinct: 09095 ","Polling Place ",2,,,"Precinct: 09095 ","Polling Place ",3,,,"Precinct: 09095 ","Polling Place ",4,,
"Tow n Hall , Buchanan ",,,,,"Tow n Hall , Buchanan ",,,,,"Tow n Hall , Buchanan",,,,
"Registered Voters: ",505,,,,"Registered Voters: ",552,,,,"Registered Voters: ",496,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,216,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,214,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,196
"WEAH, George Manneh (CDC) ",,,,116,"WEAH, George Manneh (CDC) ",,,,159,"WEAH, George Manneh (CDC) ",,,,112
,"Valid Votes: ",,,332,,"Valid Votes: ",,,373,,"Valid Votes: ",,,308
,"Invalid Votes: ",,,5,,"Invalid Votes: ",,,4,,"Invalid Votes: ",,,9
,"Total Votes: ",,,337,,"Total Votes: ",,,377,,"Total Votes: ",,,317
"Precinct: 09096 ","Polling Place ",1,,,"Precinct: 09096 ","Polling Place ",2,,,"Precinct: 09096 ","Polling Place ",3,,
"Palava Hut, Buchanan ",,,,,"Palava Hut, Buchanan ",,,,,"Palava Hut, Buchanan",,,,
"Registered Voters: ",572,,,,"Registered Voters: ",559,,,,"Registered Voters: ",517,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,193,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,216,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,188
"WEAH, George Manneh (CDC) ",,,,126,"WEAH, George Manneh (CDC) ",,,,88,"WEAH, George Manneh (CDC) ",,,,92
,"Valid Votes: ",,,319,,"Valid Votes: ",,,304,,"Valid Votes: ",,,280
,"Invalid Votes: ",,,12,,"Invalid Votes: ",,,18,,"Invalid Votes: ",,,8
,"Total Votes: ",,,331,,"Total Votes: ",,,322,,"Total Votes: ",,,288
"Precinct: 09096 ","Polling Place ",4,,,"Precinct: 09097 ","Polling Place ",1,,,"Precinct: 09097 ","Polling Place ",2,,
"Palava Hut, Buchanan ",,,,,"Administrative Building, Buchanan ",,,,,"Administrative Building, Buchanan",,,,
"Registered Voters: ",547,,,,"Registered Voters: ",609,,,,"Registered Voters: ",566,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,194,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,252,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,322
"WEAH, George Manneh (CDC) ",,,,112,"WEAH, George Manneh (CDC) ",,,,129,"WEAH, George Manneh (CDC) ",,,,123
,"Valid Votes: ",,,306,,"Valid Votes: ",,,381,,"Valid Votes: ",,,445
,"Invalid Votes: ",,,15,,"Invalid Votes: ",,,5,,"Invalid Votes: ",,,8
,"Total Votes: ",,,321,,"Total Votes: ",,,386,,"Total Votes: ",,,453
"Precinct: 09097 ","Polling Place ",3,,,"Precinct: 09098 ","Polling Place ",1,,,"Precinct: 09098 ","Polling Place ",2,,
"Administrative Building, Buchanan ",,,,,"Fair Ground Building, Buchanan ",,,,,"Fair Ground Building, Buchanan",,,,
"Registered Voters: ",581,,,,"Registered Voters: ",512,,,,"Registered Voters: ",526,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,257,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,200,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,191
"WEAH, George Manneh (CDC) ",,,,125,"WEAH, George Manneh (CDC) ",,,,104,"WEAH, George Manneh (CDC) ",,,,127
,"Valid Votes: ",,,382,,"Valid Votes: ",,,304,,"Valid Votes: ",,,318
,"Invalid Votes: ",,,3,,"Invalid Votes: ",,,9,,"Invalid Votes: ",,,9
,"Total Votes: ",,,385,,"Total Votes: ",,,313,,"Total Votes: ",,,327
"Precinct: 09098 ","Polling Place ",3,,,"Precinct: 09098 ","Polling Place ",4,,,"Precinct: 09099 ","Polling Place ",1,,
"Fair Ground Building, Buchanan ",,,,,"Fair Ground Building, Buchanan ",,,,,"Palava Hut, Buchanan",,,,
"Registered Voters: ",505,,,,"Registered Voters: ",532,,,,"Registered Voters: ",398,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,199,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,207,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,134
"WEAH, George Manneh (CDC) ",,,,119,"WEAH, George Manneh (CDC) ",,,,129,"WEAH, George Manneh (CDC) ",,,,51
,"Valid Votes: ",,,318,,"Valid Votes: ",,,336,,"Valid Votes: ",,,185
,"Invalid Votes: ",,,11,,"Invalid Votes: ",,,18,,"Invalid Votes: ",,,15
,"Total Votes: ",,,329,,"Total Votes: ",,,354,,"Total Votes: ",,,200
"Precinct: 09100 ","Polling Place ",1,,,"Precinct: 09100 ","Polling Place ",2,,,"Precinct: 09100 ","Polling Place ",3,,
"Methodist School, Buchanan ",,,,,"Methodist School, Buchanan ",,,,,"Methodist School, Buchanan",,,,
"Registered Voters: ",533,,,,"Registered Voters: ",543,,,,"Registered Voters: ",558,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,184,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,203,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,189
"WEAH, George Manneh (CDC) ",,,,163,"WEAH, George Manneh (CDC) ",,,,137,"WEAH, George Manneh (CDC) ",,,,169
,"Valid Votes: ",,,347,,"Valid Votes: ",,,340,,"Valid Votes: ",,,358
,"Invalid Votes: ",,,4,,"Invalid Votes: ",,,6,,"Invalid Votes: ",,,7
,"Total Votes: ",,,351,,"Total Votes: ",,,346,,"Total Votes: ",,,365
"Precinct: 09101 ","Polling Place ",1,,,"Precinct: 09101 ","Polling Place ",2,,,"Precinct: 09101 ","Polling Place ",3,,
"School Building, Buchanan ",,,,,"School Building, Buchanan ",,,,,"School Building, Buchanan",,,,
"Registered Voters: ",483,,,,"Registered Voters: ",502,,,,"Registered Voters: ",502,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,139,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,148,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,138
"WEAH, George Manneh (CDC) ",,,,181,"WEAH, George Manneh (CDC) ",,,,202,"WEAH, George Manneh (CDC) ",,,,207
,"Valid Votes: ",,,320,,"Valid Votes: ",,,350,,"Valid Votes: ",,,345
,"Invalid Votes: ",,,11,,"Invalid Votes: ",,,11,,"Invalid Votes: ",,,19
,"Total Votes: ",,,331,,"Total Votes: ",,,361,,"Total Votes: ",,,364
"Precinct: 09102 ","Polling Place ",1,,,"Precinct: 09104 ","Polling Place ",1,,,"Precinct: 09104 ","Polling Place ",2,,
"Palava Hut, Buchanan ",,,,,"Palava Hut, Buchanan ",,,,,"Palava Hut, Buchanan",,,,
"Registered Voters: ",450,,,,"Registered Voters: ",504,,,,"Registered Voters: ",507,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,168,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,135,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,155
"WEAH, George Manneh (CDC) ",,,,68,"WEAH, George Manneh (CDC) ",,,,148,"WEAH, George Manneh (CDC) ",,,,132
,"Valid Votes: ",,,236,,"Valid Votes: ",,,283,,"Valid Votes: ",,,287
,"Invalid Votes: ",,,8,,"Invalid Votes: ",,,11,,"Invalid Votes: ",,,12
,"Total Votes: ",,,244,,"Total Votes: ",,,294,,"Total Votes: ",,,299
"Precinct: 09104 ","Polling Place ",3,,,"Precinct: 09104 ","Polling Place ",4,,,"Precinct: 09106 ","Polling Place ",1,,
"Palava Hut, Buchanan ",,,,,"Palava Hut, Buchanan ",,,,,"Palava Hut, Buchanan",,,,
"Registered Voters: ",339,,,,"Registered Voters: ",351,,,,"Registered Voters: ",220,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,78,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,64,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,41
"WEAH, George Manneh (CDC) ",,,,99,"WEAH, George Manneh (CDC) ",,,,125,"WEAH, George Manneh (CDC) ",,,,9
,"Valid Votes: ",,,177,,"Valid Votes: ",,,189,,"Valid Votes: ",,,50
,"Invalid Votes: ",,,6,,"Invalid Votes: ",,,13,,"Invalid Votes: ",,,1
,"Total Votes: ",,,183,,"Total Votes: ",,,202,,"Total Votes: ",,,51
"Precinct: 09107 ","Polling Place ",1,,,"Precinct: 09107 ","Polling Place ",2,,,"Precinct: 09108 ","Polling Place ",1,,
"School Building, Buchanan ",,,,,"School Building, Buchanan ",,,,,"School Building, Buchanan",,,,
"Registered Voters: ",391,,,,"Registered Voters: ",401,,,,"Registered Voters: ",466,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,133,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,133,"JOHNSON-SIRLEAF, Ellen  (UP) ",,,,179
"WEAH, George Manneh (CDC) ",,,,105,"WEAH, George Manneh (CDC) ",,,,111,"WEAH, George Manneh (CDC) ",,,,98
,"Valid Votes: ",,,238,,"Valid Votes: ",,,244,,"Valid Votes: ",,,277
,"Invalid Votes: ",,,6,,"Invalid Votes: ",,,8,,"Invalid Votes: ",,,13
,"Total Votes: ",,,244,,"Total Votes: ",,,252,,"Total Votes: ",,,290
"Precinct: 09108 ","Polling Place ",2,,,"Precinct: 09109 ","Polling Place ",1,,,"Precinct: 09109 ","Polling Place ",2,,
"School Building, Buchanan ",,,,,"Palava Hut, Buchanan ",,,,,"Palava Hut, Buchanan",,,,
"Registered Voters: ",473,,,,"Registered Voters: ",436,,,,"Registered Voters: ",481,,,
"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff ",,,,,"President/Vice-President Runoff",,,,
"Candidate ",,,,"Votes ","Candidate ",,,,"Votes ","Candidate ",,,,"Votes"
