"code","locality","address","voters","polling.places","county","district","election.year","non.ret.places","non.ret.voters","consolidated"
"30524","Crozerville Townshi","Crozerville Townhall",832,2,"Montserrado",14,2005,NA,NA,0
"30526","David Padmore's Town","David Town Community",NA,NA,"Montserrado",14,2005,NA,NA,1
"30525","Bulu Town","Palava Hut",632,2,"Montserrado",14,2005,NA,NA,0
"30527","White Plains Town","Jesus Christ Children Min. Int'l",254,1,"Montserrado",14,2005,NA,NA,0
"30528","Hart Town","Church Of God",283,1,"Montserrado",14,2005,NA,NA,0
"30529","Harrisburg Township","Commissioner's Office",403,1,"Montserrado",14,2005,NA,NA,0
"30530","Borbor Town","Palava Hut",242,1,"Montserrado",14,2005,NA,NA,0
"30531","Careysburg City","Administrative Building",2292,4,"Montserrado",14,2005,NA,NA,0
"30532","Kingsville Town","Kingsville Public School",2456,5,"Montserrado",14,2005,1,461,0
"30645","Kingsville Town","15th Gate Idp Camp",NA,NA,"Montserrado",14,2005,NA,NA,1
"30647","Kingsville Town","Kingsville No.7 Idp Camp",NA,NA,"Montserrado",14,2005,NA,NA,1
"30533","Wein Town","Wein Town Public School",1894,4,"Montserrado",14,2005,NA,NA,0
"30642","Todee","Bernard Curve Idp Camp",414,1,"Montserrado",14,2005,1,498,0
"30644","Bensonville City","Children Home Idp Camp",1301,3,"Montserrado",14,2005,1,46,0
"30646","Carreysburg","New Land Home Idp Camp",980,2,"Montserrado",14,2005,1,541,0
"30648","Kingsville Town","Freeman Reserve Idp Camp",739,2,"Montserrado",14,2005,1,332,0
"30651","Malamu Town","Malamu Town",334,1,"Montserrado",14,2005,NA,NA,0
"33501","Gbeleyee","Gbeleyee Public School",704,2,"Nimba",1,2005,NA,NA,0
"33502","Kinnon","Kinnon Public School",904,2,"Nimba",1,2005,NA,NA,0
"33503","New Yekepa","New Yekepa Public Sch",862,2,"Nimba",1,2005,NA,NA,0
"33504","Baintowin","Baintowin Palava Hut",591,1,"Nimba",1,2005,NA,NA,0
"33505","Gbonnie","Gbonnie Public School",786,2,"Nimba",1,2005,NA,NA,0
"33506","Lugbeyee","Lugbeyee Public School",1066,2,"Nimba",1,2005,NA,NA,0
"33507","Camp # 4","Paul D. Howard",511,1,"Nimba",1,2005,NA,NA,0
"33508","Yekepa","Area “p” Market",546,1,"Nimba",1,2005,NA,NA,0
"33509","Yekepa","Lass High School",431,1,"Nimba",1,2005,NA,NA,0
"33510","Yekepa","Vtc Campus",1152,2,"Nimba",1,2005,NA,NA,0
"33511","Yekepa","Yekepa",NA,NA,"Nimba",1,2005,NA,NA,1
"33512","Yekepa","Area “c” School",1141,2,"Nimba",1,2005,NA,NA,0
"33513","Gbarpa","Gbarpa Public School",1678,3,"Nimba",1,2005,NA,NA,0
"33514","Gbobaye","Gbobaye Public School",336,1,"Nimba",1,2005,NA,NA,0
"33515","Suakazu","Palava Hut",202,1,"Nimba",1,2005,NA,NA,0
"33516","Sehyikimpa","Sehyikimpa Public School",716,2,"Nimba",1,2005,NA,NA,0
"33517","Davoryee","Davoryee Public School",506,1,"Nimba",1,2005,NA,NA,0
"33518","Gbalasonnon","Gbalasonnon Public Sch.",686,2,"Nimba",1,2005,NA,NA,0
"33519","Kitomon","Kitomon Public School",397,1,"Nimba",1,2005,NA,NA,0
"33520","Geh","Baptist Compound",566,1,"Nimba",1,2005,NA,NA,0
"33521","Zolowee","Zolowee Community School",724,2,"Nimba",1,2005,NA,NA,0
"33522","Sanniquellie","Martha Tubman Elem.",2009,4,"Nimba",1,2005,NA,NA,0
"33526","Sanniqueliie","G.w.harley Hospital",NA,NA,"Nimba",1,2005,NA,NA,1
"33524","Sanniquellie","St. Mary's School",1808,4,"Nimba",1,2005,NA,NA,0
"33525","Sanniquellie","Administration Building",2108,4,"Nimba",1,2005,NA,NA,0
"33523","Sanniquellie","Behind Admin. Building",NA,NA,"Nimba",1,2005,NA,NA,1
"33527","Sopea","Sopea Public School",522,1,"Nimba",1,2005,NA,NA,0
"33528","Kpayee Lepula","Kpayee Public School",618,2,"Nimba",1,2005,NA,NA,0
"33529","Tiapa","Tiapa Public School",1005,2,"Nimba",1,2005,NA,NA,0
"33530","Tiayee","Paramount Chief Com.",731,2,"Nimba",1,2005,NA,NA,0
"33531","Duo-boe","Duo-boe Public School",836,2,"Nimba",1,2005,NA,NA,0
"33532","Gorton","Gorton Public School",678,2,"Nimba",1,2005,NA,NA,0
"33533","Boaplay","Boaplay Public School",500,1,"Nimba",1,2005,NA,NA,0
"33534","Mao","Mao Public School",1151,2,"Nimba",1,2005,NA,NA,0
"33535","Flowin","Flowin Public School",341,1,"Nimba",1,2005,NA,NA,0
"33594","Zor Lepula","Lepula Public Sch",668,2,"Nimba",2,2005,NA,NA,0
"33595","Zor Tappa","Zor Tappa Public Sch",373,1,"Nimba",2,2005,NA,NA,0
"33596","Zualay","Zualay Public School",730,2,"Nimba",2,2005,NA,NA,0
"33597","Dulay","Dulay Public School",433,1,"Nimba",2,2005,NA,NA,0
"33598","Goagortuo","Goagortuo Public Sch",708,2,"Nimba",2,2005,NA,NA,0
"33599","Yeaplay","Yeaplay Palava Hut",376,1,"Nimba",2,2005,NA,NA,0
"33600","Sarkorlay","Sarkorlay Public Sch",493,1,"Nimba",2,2005,NA,NA,0
"33601","Younlay","Younlay Public Sch",846,2,"Nimba",2,2005,NA,NA,0
"33602","Larpea # 1","Larpea # 1 Public Sch",1012,2,"Nimba",2,2005,NA,NA,0
"33603","Larpea # 2","Larpea # 2 Public Sch",1033,2,"Nimba",2,2005,NA,NA,0
"33604","Custom","Custom Public Sch.",1230,3,"Nimba",2,2005,NA,NA,0
"33605","Kenlay","Kenlay Public Sch",1078,2,"Nimba",2,2005,NA,NA,0
"33608","Geanplay","Palava Hut",872,2,"Nimba",2,2005,NA,NA,0
"33609","Mah-diapay","Mah Display Public School",891,2,"Nimba",2,2005,NA,NA,0
"33610","Behplay","Behplay Public Sch",998,2,"Nimba",2,2005,NA,NA,0
"33611","Mambor","Mambor Public School",717,2,"Nimba",2,2005,NA,NA,0
"33612","Karnplay","Karn High Sch",1485,3,"Nimba",2,2005,NA,NA,0
"33613","Karnplay","Karnplay Market",1850,4,"Nimba",2,2005,NA,NA,0
"33614","Karnplay","City Mayor’s Office",1036,2,"Nimba",2,2005,NA,NA,0
"33615","Garplay","Garplay Public School",2049,4,"Nimba",2,2005,NA,NA,0
"33616","Zor Gowee","Gowee Public Sch",1043,2,"Nimba",2,2005,NA,NA,0
"33618","Gborplay","Gborplay Public School",793,2,"Nimba",2,2005,NA,NA,0
"33619","Beo Yola","Yola Public School",916,2,"Nimba",2,2005,NA,NA,0
"33620","Bongarplay","Bongarplay Public School",1341,3,"Nimba",2,2005,NA,NA,0
"33621","Ganaglay","Ganaglay Public School",1101,2,"Nimba",2,2005,NA,NA,0
"33622","Bleemieplay","Bleemieplay Public School",1089,2,"Nimba",2,2005,NA,NA,0
"33623","Gbeie Vonwea","Vonwea Old Clinic",1107,2,"Nimba",2,2005,NA,NA,0
"33564","Duonpea","Duonpea Public School",233,1,"Nimba",3,2005,NA,NA,0
"33565","Siaplay","Siaplay Public School",612,2,"Nimba",3,2005,NA,NA,0
"33566","Baylehglay","Baylehylay Public Sch.",974,2,"Nimba",3,2005,NA,NA,0
"33567","Bahn","Bahn High School",1567,3,"Nimba",3,2005,NA,NA,0
"33568","Bahn","Karyea Compound",1588,3,"Nimba",3,2005,NA,NA,0
"33569","Bahn","Tuazama’s Compound",1390,3,"Nimba",3,2005,NA,NA,0
"33570","Gblah","Gblah Public School",1339,3,"Nimba",3,2005,NA,NA,0
"33571","Rhekpehlay","Rhekpeblay Public School",945,2,"Nimba",3,2005,NA,NA,0
"33572","Zayglay","Zayglay Public Sch",684,2,"Nimba",3,2005,NA,NA,0
"33573","Miaplay Bonnah","Bonnah Public Sch",1165,2,"Nimba",3,2005,NA,NA,0
"33582","Dinplay","Dinplay Public School",1249,3,"Nimba",3,2005,NA,NA,0
"33583","Frohlay","Frohlay Public Sch",952,2,"Nimba",3,2005,NA,NA,0
"33584","Nyarlay"," Nyarlay Palava Hut",957,2,"Nimba",3,2005,NA,NA,0
"33585","Mahnplay","Mahnplay Palava Hut",678,2,"Nimba",3,2005,NA,NA,0
"33586","Yao Lepula","Lepula Public School",971,2,"Nimba",3,2005,NA,NA,0
"33587","Diaplay","Diaplay Public Sch",1286,3,"Nimba",3,2005,NA,NA,0
"33588","Nyor Buutuo","Nyor Buutuo Public School",1249,3,"Nimba",3,2005,NA,NA,0
"33589","Glarlay","Glarlay Public Sch",1319,3,"Nimba",3,2005,NA,NA,0
"33590","Yao Tiaplay Town","Yao Tiaplay Palava Hut",866,2,"Nimba",3,2005,NA,NA,0
"33591","Beeplay","Beeplay Public Sch",2345,4,"Nimba",3,2005,NA,NA,0
"33592","Gbloulay","Gbloulay Public Sch",1957,4,"Nimba",3,2005,NA,NA,0
"33593","Butuo","Presidential Building",2152,4,"Nimba",3,2005,NA,NA,0
"33606","Senlay","Senlay Public Sch",1375,3,"Nimba",3,2005,NA,NA,0
"33607","Vanyenglay","Vanyenglay Public Sch",930,2,"Nimba",3,2005,NA,NA,0
"33617","Kpairplay","Kpaiplay Public School",1744,3,"Nimba",3,2005,NA,NA,0
"33536","Dingarmon","Dingarmon Public Sch.",739,2,"Nimba",4,2005,NA,NA,0
"33537","Tondin","Tondin Public School",485,1,"Nimba",4,2005,NA,NA,0
"33538","Whynor","Whynor Hut",411,1,"Nimba",4,2005,NA,NA,0
"33539","Busie","Public School",863,2,"Nimba",4,2005,NA,NA,0
"33540","Mongbein","Town Hall",485,1,"Nimba",4,2005,NA,NA,0
"33541","Zuluyee","Zuluyee Public School",480,1,"Nimba",4,2005,NA,NA,0
"33542","Gbloryee","Palava Hut",623,2,"Nimba",4,2005,NA,NA,0
"33543","Pledehyee","Pledehyee Comm. Sch.",185,1,"Nimba",4,2005,NA,NA,0
"33545","Gbiesella","Gbiesella Public School",698,2,"Nimba",4,2005,NA,NA,0
"33546","Ganta Rehab","Rehab School",547,1,"Nimba",4,2005,NA,NA,0
"33547","Ganta","J.w. Pearlson High",1865,4,"Nimba",4,2005,NA,NA,0
"33544","Small Ganta","Near Ganta Check-point",NA,NA,"Nimba",4,2005,NA,NA,1
"33548","Ganta","Yini High School",1184,2,"Nimba",4,2005,NA,NA,0
"33549","Ganta","Christian Messiah Academy",1743,3,"Nimba",4,2005,NA,NA,0
"33550","Ganta","Harriet E. Parkinson Memorial Academy",1970,4,"Nimba",4,2005,NA,NA,0
"33551","Ganta","Ymca School",1246,3,"Nimba",4,2005,NA,NA,0
"33552","Ganta","Hope Academy",1751,3,"Nimba",4,2005,NA,NA,0
"33553","Ganta","Tokay Hill",2200,4,"Nimba",4,2005,NA,NA,0
"33554","Ganta","Ganta Old Market",2529,5,"Nimba",4,2005,NA,NA,0
"33555","Ganta","Lprc Compound",1446,3,"Nimba",4,2005,NA,NA,0
"33556","Ganta","George Toe Washington Sch.",1867,4,"Nimba",4,2005,NA,NA,0
"33557","Neingbeie","George Dunbar School",1324,3,"Nimba",4,2005,NA,NA,0
"33558","Gbaydin","Gbaydin Public School",1070,2,"Nimba",4,2005,NA,NA,0
"33001","Duayee","Duayee Palava Hut",1632,3,"Nimba",5,2005,NA,NA,0
"33002","Garwanpa","Garwanpa Palava Hut",870,2,"Nimba",5,2005,NA,NA,0
"33003","Guahnwein","Guahnwein Palava Hut",379,1,"Nimba",5,2005,NA,NA,0
"33011","Bahnla","Bahnla Palava Hut",823,2,"Nimba",5,2005,NA,NA,0
"33012","Zahnboie","Zahnboie Palava Hut",626,2,"Nimba",5,2005,NA,NA,0
"33013","Duo","Duo Palava Hut",1138,2,"Nimba",5,2005,NA,NA,0
"33014","Bainakplela","Bainakplela Palava Hut",862,2,"Nimba",5,2005,NA,NA,0
"33015","Zao","Zao Palava Hut",990,2,"Nimba",5,2005,NA,NA,0
"33016","Bunadin","Bunadin Public School",1478,3,"Nimba",5,2005,NA,NA,0
"33017","Sokopa","Sokopa Palava Hut",339,1,"Nimba",5,2005,NA,NA,0
"33018","Kpein","Kpein Palava Hut",1667,3,"Nimba",5,2005,NA,NA,0
"33019","Venpa","Venpa Public School",1165,2,"Nimba",5,2005,NA,NA,0
"33020","Baipa","Baipa Public School",1430,3,"Nimba",5,2005,NA,NA,0
"33026","Karnwee","Karnwee Palava Hut",1469,3,"Nimba",5,2005,NA,NA,0
"33027","Kpallah","Kpallah Palava Hut",1636,3,"Nimba",5,2005,NA,NA,0
"33028","Burtein","Burtein Palava Hut",707,2,"Nimba",5,2005,NA,NA,0
"33060","Mehnla Town","Mehnla Town Palava Hut",990,2,"Nimba",5,2005,NA,NA,0
"33061","Garnwee Town","Garnwee Town Palava Hut",789,2,"Nimba",5,2005,NA,NA,0
"33062","Gleh Zorpea","Ghelyee Zorpea Palava Hut",944,2,"Nimba",5,2005,NA,NA,0
"33063","Guotein","Guotein Palava Hut",832,2,"Nimba",5,2005,NA,NA,0
"33064","Karyee","Karyee Palava Hut",633,2,"Nimba",5,2005,NA,NA,0
"33065","Kpowein","Kpowein Palava Hut",645,2,"Nimba",5,2005,NA,NA,0
"33066","Zekepa","Zekepa Palava Hut",978,2,"Nimba",5,2005,NA,NA,0
"33067","Glehdurgarpa","Glehdurgarpa Palava Hut",528,1,"Nimba",5,2005,NA,NA,0
"33068","Dahnopa","Dahupa Palava Hut",719,2,"Nimba",5,2005,NA,NA,0
"33069","Zahuzayee","Zahuzayee Palava Hut",968,2,"Nimba",5,2005,NA,NA,0
"33070","Boyee","Boyee Palava Hut",558,1,"Nimba",5,2005,NA,NA,0
"33071","Goekorpa","Goekorpa Palava Hut",421,1,"Nimba",5,2005,NA,NA,0
"33072","Kwendin","Kwendin Palava Hut",1087,2,"Nimba",5,2005,NA,NA,0
"33004","Saclepea","Civil Compound",2531,5,"Nimba",6,2005,NA,NA,0
"33005","Saclepea","S.d. Palava Hut",1701,3,"Nimba",6,2005,NA,NA,0
"33006","Saclepea","Johnny Voker School",2618,5,"Nimba",6,2005,NA,NA,0
"33007","Mehnpa","Mehnpa Palava Hut",725,2,"Nimba",6,2005,NA,NA,0
"33008","Kpaytuo","Kpaytuo Public School",1758,3,"Nimba",6,2005,NA,NA,0
"33009","Kpowin","Kpowin Public School",410,1,"Nimba",6,2005,NA,NA,0
"33010","Nyasein New Town","Gbanquoi Public School",1850,4,"Nimba",6,2005,NA,NA,0
"33021","Flumpa","Flumpa Palava Hut",2372,4,"Nimba",6,2005,NA,NA,0
"33022","Kpoapa","Kpoapa Public School",977,2,"Nimba",6,2005,NA,NA,0
"33023","Gepoe","Gepoe Public School",1101,2,"Nimba",6,2005,NA,NA,0
"33024","Cocopa 1","Cocopa Camp 4 School Compound",1159,2,"Nimba",6,2005,NA,NA,0
"33025","Camp 6,7&8","Cocopa Camp 1 School Compound",883,2,"Nimba",6,2005,NA,NA,0
"33559","Duonwin","Palava Hut",992,2,"Nimba",6,2005,NA,NA,0
"33560","Zontuo","Sda School",1013,2,"Nimba",6,2005,NA,NA,0
"33561","Behyipea","Behyipea Public School",827,2,"Nimba",6,2005,NA,NA,0
"33562","Buanplay","Buanplay Public School",668,2,"Nimba",6,2005,NA,NA,0
"33563","Quogorplay","Palava Hut",356,1,"Nimba",6,2005,NA,NA,0
"33574","Fiaplay","Fiaplay Public School",554,1,"Nimba",6,2005,NA,NA,0
"33575","Rlantuo","Rlantuo Public Sch",519,1,"Nimba",6,2005,NA,NA,0
"33576","Kpaglay","Kpaglay Public Sch",1057,2,"Nimba",6,2005,NA,NA,0
"33580","Taylay","Taylay",NA,NA,"Nimba",6,2005,NA,NA,1
"33577","Payee","Chief Compound",973,2,"Nimba",6,2005,NA,NA,0
"33578","Sangarplay","Sangarplay Public Sch.",218,1,"Nimba",6,2005,NA,NA,0
"33579","Gbor Zuoplay","Gbor Zuoplay",935,2,"Nimba",6,2005,NA,NA,0
"33581","Wehplay","Wehplay Public School",592,1,"Nimba",6,2005,NA,NA,0
"33029","Boe Bounglay","Boe Bounglay Public School",1394,3,"Nimba",7,2005,NA,NA,0
"33030","Sarbugentuo","Sarbugentuo Public School",995,2,"Nimba",7,2005,NA,NA,0
"33031","Toweh Town","Toweh Town Palava Hut",1507,3,"Nimba",7,2005,NA,NA,0
"33032","Zuatuo","Zuatuo Public School",1136,2,"Nimba",7,2005,NA,NA,0
"33033","Louplay","Louplay Public School",1945,4,"Nimba",7,2005,NA,NA,0
"33034","Yourpea Old Town","Yourpea Old Town Public School",1281,3,"Nimba",7,2005,NA,NA,0
"33035","Beatuo","Beatuo Public School",1504,3,"Nimba",7,2005,NA,NA,0
"33036","Zodru","Zodru Public School",1015,2,"Nimba",7,2005,NA,NA,0
"33037","Vahn Town","Vahn Town Public School",619,2,"Nimba",7,2005,NA,NA,0
"33038","Tappita City","Memorial High School",1596,3,"Nimba",7,2005,NA,NA,0
"33039","Tappita City","Public Work Yard",1024,2,"Nimba",7,2005,NA,NA,0
"33040","Tappita City","Chief Compound",2207,4,"Nimba",7,2005,NA,NA,0
"33041","Zeongehn","Zeongehn Public School",1214,3,"Nimba",7,2005,NA,NA,0
"33042","Graie","Graie Palava Hut",1181,2,"Nimba",7,2005,NA,NA,0
"33043","Zoulay","Zoulay Civil Compound",1253,3,"Nimba",7,2005,NA,NA,0
"33044","Ziah","Ziah Public School",1289,3,"Nimba",7,2005,NA,NA,0
"33045","Zuaplay","Zuaplay Public School",837,2,"Nimba",7,2005,NA,NA,0
"33046","Grenpea","Grenpea Public School",734,2,"Nimba",7,2005,NA,NA,0
"33047","Dialah","Dialah Public School",1183,2,"Nimba",7,2005,NA,NA,0
"33048","Glahn Town","Glahn Public School",675,2,"Nimba",7,2005,NA,NA,0
"33049","Kaidka Town","Kaidka Palava Hut",244,1,"Nimba",7,2005,NA,NA,0
"33050","Sarkpazon Camp 1","Sarkpazon Camp 1 Public School",325,1,"Nimba",7,2005,NA,NA,0
"33051","Zeerun Town","Zeerun Town Public School",316,1,"Nimba",7,2005,NA,NA,0
"33052","Wantoe Town","Wantoe Town Public School",220,1,"Nimba",7,2005,NA,NA,0
"33053","Barlawin Town","Barlawin Town Public School",51,1,"Nimba",7,2005,NA,NA,0
"33054","Troyar Town","Troyar Town Public School",99,1,"Nimba",7,2005,NA,NA,0
"33055","Gogbor Town","Gogbor Town Palava Hut",325,1,"Nimba",7,2005,NA,NA,0
"33056","Gborninewen","Gborninewen Public School",58,1,"Nimba",7,2005,NA,NA,0
"33057","Harabo Town","Gbarplay Public School",254,1,"Nimba",7,2005,NA,NA,0
"33058","Teah Town","Teah Town Public School",224,1,"Nimba",7,2005,NA,NA,0
"33059","Wright Town","Wright Town Palava Hut",155,1,"Nimba",7,2005,NA,NA,0
"06001","Glenkormah","Glenkormah Hut",549,1,"Bong",3,2005,NA,NA,0
"06002","Jornkai","Jornkai Palava Hut",197,1,"Bong",3,2005,NA,NA,0
"06003","Yaindewuan","Yaidewuan Palava Hut",996,2,"Bong",3,2005,NA,NA,0
"06004","Garuwoquelleh","Garuwoquelleh Palava Hut",988,2,"Bong",3,2005,NA,NA,0
"06005","Kornie","Kornie Palava Hut",317,1,"Bong",3,2005,NA,NA,0
"06006","Belefanai","Belefanai Palava Hut",430,1,"Bong",3,2005,NA,NA,0
"06007","Sinyea Town","Sinyea Public School",1030,2,"Bong",3,2005,NA,NA,0
"06008","Balamah Town","Balamah Hut",528,1,"Bong",3,2005,NA,NA,0
"06009","Garlai","Garlai School",305,1,"Bong",3,2005,NA,NA,0
"06010","Guermue","Guermue Palava Hut",740,2,"Bong",3,2005,NA,NA,0
"06011","Kronenah","Kronenah",1018,2,"Bong",3,2005,NA,NA,0
"06012","Dulimue","Dulimue",975,2,"Bong",3,2005,NA,NA,0
"06013","Mononkpanga","Mononkpanga Public School",434,1,"Bong",3,2005,NA,NA,0
"06014","Cuttington Campus","Cuttington Campus",1310,3,"Bong",3,2005,NA,NA,0
"06015","Phebe Compound","Phebe Compound",1854,4,"Bong",3,2005,NA,NA,0
"06016","Gbartala Town","Gbartala Para. Chief Office",2643,5,"Bong",3,2005,NA,NA,0
"06017","Taylor Town","Umc School Building",1142,2,"Bong",3,2005,NA,NA,0
"06018","Voloblai","Voloblai",858,2,"Bong",3,2005,NA,NA,0
"06019","Fenutoli Town","Fenutoli Public School",650,2,"Bong",3,2005,NA,NA,0
"06020","Duwayeapolu","Duwayeapulo Hut",238,1,"Bong",3,2005,NA,NA,0
"06021","Garyea","Garyea Palava Hut",1042,2,"Bong",3,2005,NA,NA,0
"06022","Tumata","Tumata Public School",548,1,"Bong",3,2005,NA,NA,0
"06033","Suakoko Town","Suakoko Town Hall",2269,4,"Bong",3,2005,NA,NA,0
"06034","Suakoko Town","Suakoko Central High School",1178,2,"Bong",3,2005,NA,NA,0
"06035","Sgt. Kollie Townw","Skt Market Hall",1478,3,"Bong",3,2005,NA,NA,0
"36001","Cestos City","Cestos City High School",1870,4,"River Cess",1,2005,NA,NA,0
"36002","Garyezohn","Garyezohn Public School",522,1,"River Cess",1,2005,NA,NA,0
"36003","Charlie","Charlie Town Community School",805,2,"River Cess",1,2005,NA,NA,0
"36004","Little Liberia","Little Liberia Community School",1522,3,"River Cess",1,2005,NA,NA,0
"36005","Broad Street","Broad Street Center",654,2,"River Cess",1,2005,NA,NA,0
"36006","Pankloh","Rock Cess Public School",526,1,"River Cess",1,2005,NA,NA,0
"36007","Krakpo","Krakpo Town Center",313,1,"River Cess",1,2005,NA,NA,0
"36008","Yarpa","Yarpa Town Center",1572,3,"River Cess",1,2005,NA,NA,0
"36010","Gbolossed","Gbolosseo Town Public School",1120,2,"River Cess",1,2005,NA,NA,0
"36009","Geozohn","Goezohn Town Center",1309,3,"River Cess",2,2005,NA,NA,0
"36011","Neezoin","Neezoin Center",923,2,"River Cess",2,2005,NA,NA,0
"36012","Garpue","Garpue Town Center",432,1,"River Cess",2,2005,NA,NA,0
"36013","Zammie","Zammie Town Public School",390,1,"River Cess",2,2005,NA,NA,0
"36014","Kachukon","Kachukon Town Center",718,2,"River Cess",2,2005,NA,NA,0
"36015","Gbarsleh","Gbarsleh Town Center",781,2,"River Cess",2,2005,NA,NA,0
"36016","Kangbo","New Creation School",584,1,"River Cess",2,2005,NA,NA,0
"36017","Bojeesay","Bojeesay Town Center",1293,3,"River Cess",2,2005,NA,NA,0
"36018","Debbah","Debbah Town Center",389,1,"River Cess",2,2005,NA,NA,0
"36019","Paye","Paye Town Center",730,2,"River Cess",2,2005,NA,NA,0
"36020","Bahn","Bahn Town Center",586,1,"River Cess",2,2005,NA,NA,0
"36021","Bodowhea","Bodowhea Town Center",1104,2,"River Cess",2,2005,NA,NA,0
"36022","Gleozohn","Gleiozohn Town Center",666,2,"River Cess",2,2005,NA,NA,0
"42013","Sarbo Sweaken","School",957,2,"River Gee",1,2005,NA,NA,0
"42014","Yassaken","School",1493,3,"River Gee",1,2005,NA,NA,0
"42015","Youbor","Public School",753,2,"River Gee",1,2005,NA,NA,0
"42016","Toubo Sweaken","Town Hall",497,1,"River Gee",1,2005,NA,NA,0
"42017","Gbawleken","Public School",1351,3,"River Gee",1,2005,NA,NA,0
"42018","Taryaken","School",677,2,"River Gee",1,2005,NA,NA,0
"42019","Kronowroken","Training Institute",1704,3,"River Gee",1,2005,NA,NA,0
"42021","Klibo","School",593,1,"River Gee",1,2005,NA,NA,0
"42020","Saykliken (klibo)","Depepo",NA,NA,"River Gee",1,2005,NA,NA,1
"42022","Klibo Tarwarken","Public School",177,1,"River Gee",1,2005,NA,NA,0
"42001","Kanweaken","Public School",2142,4,"River Gee",2,2005,NA,NA,0
"42005","Putuken","Public School",1087,2,"River Gee",2,2005,NA,NA,0
"42007","Killepo Kanweaken","Palava Hut",949,2,"River Gee",2,2005,NA,NA,0
"42008","Chergboken","Public School",1427,3,"River Gee",2,2005,NA,NA,0
"42009","Nyonken","School",1157,2,"River Gee",2,2005,NA,NA,0
"42002","Dweaken","Public School",737,2,"River Gee",3,2005,NA,NA,0
"42003","Pronoken","School",813,2,"River Gee",3,2005,NA,NA,0
"42004","Joquiken","Public School",1057,2,"River Gee",3,2005,NA,NA,0
"42006","Jarkaken","Public School",2033,4,"River Gee",3,2005,NA,NA,0
"42010","Fishtown","City Hall",1327,3,"River Gee",3,2005,NA,NA,0
"42011","Jaytoken","School",647,2,"River Gee",3,2005,NA,NA,0
"42012","Juwelbo","School",422,1,"River Gee",3,2005,NA,NA,0
"39005","Pyne Town","Pyne Town Hall",485,1,"Sinoe",1,2005,NA,NA,0
"39006","Korjaryee #2","Korjaryee Palava Hut",159,1,"Sinoe",1,2005,NA,NA,0
"39007","Chebioh Town","Chebioh Town Palava Hut",222,1,"Sinoe",1,2005,NA,NA,0
"39008","Jalay Town","Jalay Town Public School",376,1,"Sinoe",1,2005,NA,NA,0
"39009","Camp #2","Camp #2 Palava Hut",520,1,"Sinoe",1,2005,NA,NA,0
"39010","Voogbardee","Voogbardee Palava Hut",512,1,"Sinoe",1,2005,NA,NA,0
"39015","Tarlo Town","Tarlo Town Palava Hut",270,1,"Sinoe",1,2005,NA,NA,0
"39016","Bilibokwli","Bilibokwli Junior High School",856,2,"Sinoe",1,2005,NA,NA,0
"39017","Gbason Town","Gbason Town Palava Hut",620,2,"Sinoe",1,2005,NA,NA,0
"39018","Plandialebo","Plandialebo Elementary School",628,2,"Sinoe",1,2005,NA,NA,0
"39019","Dagbe Town","Dagbe Town Elementary School",282,1,"Sinoe",1,2005,NA,NA,0
"39020","Nyenfueh Town","Nyenfueh Town Palava Hut",566,1,"Sinoe",1,2005,NA,NA,0
"39021","Karmon Town","Karmon Town Palava Hut",641,2,"Sinoe",1,2005,NA,NA,0
"39022","Jacksonville","Jacksonville Elementary School",702,2,"Sinoe",1,2005,NA,NA,0
"39036","Wiahdoe Town","Wiahdoe Town Elementary School",1115,2,"Sinoe",1,2005,NA,NA,0
"39001","Farmerville","Multilateral High School",554,1,"Sinoe",2,2005,NA,NA,0
"39002","Lexington","Lexington Elementary School",390,1,"Sinoe",2,2005,NA,NA,0
"39003","Johnstone Street","Administration Building",1892,4,"Sinoe",2,2005,NA,NA,0
"39004","Congo Town","Methodist Junior High School",2070,4,"Sinoe",2,2005,NA,NA,0
"39023","Togba","Togba Town Palava Hut",1064,2,"Sinoe",2,2005,NA,NA,0
"39024","Baffu Camp","Baffu Camp Palava Hut",472,1,"Sinoe",2,2005,NA,NA,0
"39025","Grigsby Farm","Grigsby Farm Elementary School",558,1,"Sinoe",2,2005,NA,NA,0
"39026","Butaw Compound","Butaw Compound Administrative Building",607,2,"Sinoe",2,2005,NA,NA,0
"39040","Seebeh","Seebeh Junior High School",838,2,"Sinoe",2,2005,NA,NA,0
"39041","Bannah","Bannah Town Hall",493,1,"Sinoe",2,2005,NA,NA,0
"39042","Panama","Panama Elementary School",337,1,"Sinoe",2,2005,NA,NA,0
"39011","Juaryen","Juaryen Health Centre",343,1,"Sinoe",3,2005,NA,NA,0
"39012","Kwitatuzon","Kwitatuzon Elementary School",841,2,"Sinoe",3,2005,NA,NA,0
"39013","Karquekpo","Karquekpo Elementary School",792,2,"Sinoe",3,2005,NA,NA,0
"39014","Kunwiah","Kunwiah Palava Hut",785,2,"Sinoe",3,2005,NA,NA,0
"39027","Ducorfree","Ducorfree Junior High School",1167,2,"Sinoe",3,2005,NA,NA,0
"39028","Betuoken","Betuoken Palava Hut",330,1,"Sinoe",3,2005,NA,NA,0
"39029","Government Camp","Government Camp School",1826,4,"Sinoe",3,2005,NA,NA,0
"39030","Diyankpo","Diyankpo Palava Hut",665,2,"Sinoe",3,2005,NA,NA,0
"39031","Wreniwin","Wreniwin Palava Hut",527,1,"Sinoe",3,2005,NA,NA,0
