election_county,precinct,polling_place,address,election_year,election_round,senate_district,house_district,pres_valid_votes,pres_invalid_votes,pres_total_votes,senate_valid_votes,senate_invalid_votes,senate_total_votes,house_valid_votes,house_invalid_votes,house_total_votes,candidate,cand_votes,cand_party,cand_race,registered_voters
Maryland,27002 ,1,"Gbakliken Tow n Hall, Gbakliken, Maryland ",2005,1,Maryland,"Maryland, Electoral District 1",213,0,213,420,0,420,208,1,209,"KORTO, Joseph D. Z.",0,LERP,Presidential,249
Maryland,27002 ,1,"Gbakliken Tow n Hall, Gbakliken, Maryland ",2005,1,Maryland,"Maryland, Electoral District 1",213,0,213,420,0,420,208,1,209,"KPOTO, Robert Momo",0,ULD,Presidential,249
Maryland,27002 ,1,"Gbakliken Tow n Hall, Gbakliken, Maryland ",2005,1,Maryland,"Maryland, Electoral District 1",213,0,213,420,0,420,208,1,209,"KROMAH, Alhaji G. V.",0,ALCOP,Presidential,249
Maryland,27002 ,1,"Gbakliken Tow n Hall, Gbakliken, Maryland ",2005,1,Maryland,"Maryland, Electoral District 1",213,0,213,420,0,420,208,1,209,"MASSAQUOI, Roland Chris Yarkpah",0,NPP,Presidential,249
Maryland,27002 ,1,"Gbakliken Tow n Hall, Gbakliken, Maryland ",2005,1,Maryland,"Maryland, Electoral District 1",213,0,213,420,0,420,208,1,209,"MORLU, John Sembe",0,UDA,Presidential,249
Maryland,27002 ,1,"Gbakliken Tow n Hall, Gbakliken, Maryland ",2005,1,Maryland,"Maryland, Electoral District 1",213,0,213,420,0,420,208,1,209,"REEVES, Alfred Garpee",0,NRP,Presidential,249
Maryland,27002 ,1,"Gbakliken Tow n Hall, Gbakliken, Maryland ",2005,1,Maryland,"Maryland, Electoral District 1",213,0,213,420,0,420,208,1,209,"SHERMAN, Harry Varney Gboto-Nambi",39,COTOL,Presidential,249
Maryland,27002 ,1,"Gbakliken Tow n Hall, Gbakliken, Maryland ",2005,1,Maryland,"Maryland, Electoral District 1",213,0,213,420,0,420,208,1,209,"TIPOTEH, Togba-Nah",0,APD,Presidential,249
Maryland,27002 ,1,"Gbakliken Tow n Hall, Gbakliken, Maryland ",2005,1,Maryland,"Maryland, Electoral District 1",213,0,213,420,0,420,208,1,209,"TOR-THOMPSON, Margaret J.",0,FAPL,Presidential,249
Maryland,27002 ,1,"Gbakliken Tow n Hall, Gbakliken, Maryland ",2005,1,Maryland,"Maryland, Electoral District 1",213,0,213,420,0,420,208,1,209,"TUBMAN, William Vacanarat Shadrach",13,RULP,Presidential,249
Maryland,27002 ,1,"Gbakliken Tow n Hall, Gbakliken, Maryland ",2005,1,Maryland,"Maryland, Electoral District 1",213,0,213,420,0,420,208,1,209,"TUBMAN, Winston A.",80,NDPL,Presidential,249
Maryland,27002 ,1,"Gbakliken Tow n Hall, Gbakliken, Maryland ",2005,1,Maryland,"Maryland, Electoral District 1",213,0,213,420,0,420,208,1,209,"WEAH, George Manneh",39,CDC,Presidential,249
Maryland,27002 ,1,"Gbakliken Tow n Hall, Gbakliken, Maryland ",2005,1,Maryland,"Maryland, Electoral District 1",213,0,213,420,0,420,208,1,209,"WOAH-TEE, Joseph Mamadee",0,LPL,Presidential,249
Maryland,27002 ,1,"Gbakliken Tow n Hall, Gbakliken, Maryland ",2005,1,Maryland,"Maryland, Electoral District 1",213,0,213,420,0,420,208,1,209,"BALLOUT, JR., John Akel",0,UP,Senate,249
Maryland,27002 ,1,"Gbakliken Tow n Hall, Gbakliken, Maryland ",2005,1,Maryland,"Maryland, Electoral District 1",213,0,213,420,0,420,208,1,209,"BEDELL, Anthony S. Wloflo",0,NDPL,Senate,249
Maryland,27002 ,1,"Gbakliken Tow n Hall, Gbakliken, Maryland ",2005,1,Maryland,"Maryland, Electoral District 1",213,0,213,420,0,420,208,1,209,"BREWER, JR., Robert Alexandeer",0,NDPL,Senate,249
Maryland,27002 ,1,"Gbakliken Tow n Hall, Gbakliken, Maryland ",2005,1,Maryland,"Maryland, Electoral District 1",213,0,213,420,0,420,208,1,209,"CLARK, Wilfred Ernest",0,COTOL,Senate,249
Maryland,27002 ,1,"Gbakliken Tow n Hall, Gbakliken, Maryland ",2005,1,Maryland,"Maryland, Electoral District 1",213,0,213,420,0,420,208,1,209,"CLARK-WAH, Theodosia Minikon",0,APD,Senate,249
Maryland,27002 ,1,"Gbakliken Tow n Hall, Gbakliken, Maryland ",2005,1,Maryland,"Maryland, Electoral District 1",213,0,213,420,0,420,208,1,209,"COX, SR., James Lamark",0,LP,Senate,249
Maryland,27002 ,1,"Gbakliken Tow n Hall, Gbakliken, Maryland ",2005,1,Maryland,"Maryland, Electoral District 1",213,0,213,420,0,420,208,1,209,"FOLEE, Eric Deiojue Kitue",2,CDC,Senate,249
Maryland,27002 ,1,"Gbakliken Tow n Hall, Gbakliken, Maryland ",2005,1,Maryland,"Maryland, Electoral District 1",213,0,213,420,0,420,208,1,209,"GOE, Mason Chumue",209,APD,Senate,249
