election_county,precinct,polling_place,address,election_year,election_round,senate_district,house_district,pres_valid_votes,pres_invalid_votes,pres_total_votes,senate_valid_votes,senate_invalid_votes,senate_total_votes,house_valid_votes,house_invalid_votes,house_total_votes,candidate,cand_votes,cand_party,cand_race,registered_voters
Lofa,21002 ,1,"Beyanta Tow n Hall, BEYANTA, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",314,7,321,579,8,587,305,12,317,"FARWENEL, SR., C. Cor-Pulu Fred",65,NDM,House,475
Lofa,21002 ,1,"Beyanta Tow n Hall, BEYANTA, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",314,7,321,579,8,587,305,12,317,"GARMI, Jacob Mulbah",40,UP,House,475
Lofa,21002 ,1,"Beyanta Tow n Hall, BEYANTA, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",314,7,321,579,8,587,305,12,317,"GODSON, James K.",13,ULD,House,475
Lofa,21002 ,1,"Beyanta Tow n Hall, BEYANTA, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",314,7,321,579,8,587,305,12,317,"HOWARD, Beyan D.",42,LP,House,475
Lofa,21002 ,1,"Beyanta Tow n Hall, BEYANTA, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",314,7,321,579,8,587,305,12,317,"KOLLIE, Moses Yarkpazuo",140,COTOL,House,475
Lofa,21002 ,1,"Beyanta Tow n Hall, BEYANTA, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",314,7,321,579,8,587,305,12,317,"KPUKUYOU, William Kulubah",5,APD,House,475
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"BARNES, Milton Nathaniel",3,LDP,Presidential,200
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"BRUMSKINE, Charles Walker",2,LP,Presidential,200
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"CONNEH, Sekou Damate",1,PRODEM,Presidential,200
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"DIVINE, SR., Samuel Raymond",1,Ind,Presidential,200
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"FARHAT, David M.",0,FDP,Presidential,200
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"JALLAH, Armah Zolu",0,NPL,Presidential,200
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"JOHNSON-SIRLEAF, Ellen",2,UP,Presidential,200
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"KIADII, George Momodu",0,NATVIPOL,Presidential,200
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"KIEH, JR., George Klay",1,NDM,Presidential,200
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"KORTO, Joseph D. Z.",1,LERP,Presidential,200
Lofa,21003 ,1,"Gbakole Tow n Hall, GBAKOLE, Lofa ",2005,1,Lofa,"Lofa, Electoral District 4",147,9,156,291,2,293,144,10,154,"KPOTO, Robert Momo",0,ULD,Presidential,200
